kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Bantul,Kec. Banguntapan,SLB BINA ANGGITA,22,20,0,0,0,0,0,1,0,2,7,15,2,1,9,4,6,1,4,3,8,4,7,1,3,1,5,5,7,3,2,0,5,0,3,1,0,2,0,0,6,22,3,86,60,26,17,17,0,0,0,0,0,0,1,1,1,1,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
Kab. Bantul,Kec. Banguntapan,SLB ISLAM QOTHRUNNADA,14,13,0,0,0,0,0,0,2,0,3,13,1,3,1,1,2,1,0,2,2,0,1,1,4,2,2,1,8,3,6,1,5,2,6,1,6,1,0,0,4,16,4,59,43,16,11,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
Kab. Bantul,Kec. Banguntapan,SLB PAMARDI PUTRA,28,10,5,5,0,0,5,6,0,2,2,8,3,1,0,1,2,0,3,1,2,3,3,3,1,1,3,0,3,0,1,2,5,0,2,0,2,0,0,0,5,10,4,38,27,11,12,12,2,2,0,0,0,0,1,1,1,1,2,2,1,1,4,4,2,2,0,0,0,0,1,1,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Bantul,Kec. Bantul,SLB MARSUDI PUTRA 1,19,9,0,0,0,0,0,1,0,0,0,10,2,0,3,1,2,0,0,1,7,5,4,2,4,1,1,0,4,1,4,2,2,2,5,5,2,2,0,0,9,10,2,61,38,23,8,8,1,1,0,0,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,0,0,1,1,1,1,1,1,7,7,,,,,,,,,,,,,,,,,,
Kab. Bantul,Kec. Dlingo,SLB INSAN MANDIRI,10,6,0,0,0,0,0,0,0,0,1,4,0,1,2,0,0,0,3,1,1,2,0,0,0,0,3,0,0,2,4,0,0,0,5,1,1,0,0,0,4,5,1,26,20,6,2,2,1,1,0,0,0,0,0,0,1,1,1,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,10,10,,,,,,,,,,,,,,,,,,
Kab. Bantul,Kec. Imogiri,SLB SEKAR MELATI MUH. IMOGIRI,12,5,0,0,0,0,0,1,1,0,1,5,1,0,2,2,5,2,0,0,2,0,0,0,2,1,2,2,4,0,2,2,1,0,1,0,4,1,0,0,11,6,1,35,25,10,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Bantul,Kec. Jetis,SLB PGRI TRIMULYO,11,10,0,0,0,0,0,0,0,0,1,9,2,2,2,1,0,0,0,1,2,1,2,2,0,0,3,4,0,1,1,7,4,2,3,1,7,9,0,0,11,10,4,54,24,30,7,6,1,1,1,1,0,0,1,1,1,1,1,1,1,1,3,3,1,1,0,0,0,0,1,1,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bantul,Kec. Kasihan,SLB BANGUN PUTRA KASIHAN,16,9,0,0,0,0,0,0,1,2,3,6,1,1,3,1,2,1,5,1,5,1,0,0,2,3,5,3,4,0,7,4,3,2,5,4,5,3,0,0,11,9,2,69,46,23,12,12,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
Kab. Bantul,Kec. Kasihan,SLB NEGERI 1 BANTUL,71,68,0,42,46,0,68,36,2,4,29,55,10,5,12,3,9,7,17,9,19,3,10,6,15,7,12,16,14,8,17,17,15,13,18,16,11,11,0,0,80,84,15,285,169,116,53,53,2,2,3,3,1,1,2,2,5,5,2,2,1,1,65,65,3,3,45,45,1,1,1,1,3,3,1,1,41,41,,,,,,,,,,,,,,,,,,
Kab. Bantul,Kec. Kretek,SLB MARDI MULYO,17,7,0,0,1,0,0,5,1,0,3,6,1,1,3,5,0,0,3,3,5,4,0,0,4,2,4,0,3,2,1,4,3,1,6,0,1,3,0,0,12,9,2,57,33,24,40,40,1,1,0,0,0,0,1,1,1,1,1,1,0,0,3,3,1,1,0,0,0,0,1,1,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
