kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Majene,Kec. Banggae Timur,SLB DDI BARUGA,12,7,2,5,0,0,4,5,6,0,1,6,1,2,6,1,1,0,1,0,1,1,7,2,5,1,8,2,1,2,3,2,4,2,2,5,1,0,0,0,16,7,3,58,40,18,8,8,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Majene,Kec. Banggae Timur,SLB NEGERI LUTANG,24,20,0,0,1,0,1,2,2,0,6,21,1,2,3,3,1,3,3,1,1,3,5,4,4,2,0,0,2,1,7,3,4,1,2,0,0,4,0,0,18,27,3,57,32,25,15,15,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
Kab. Majene,Kec. Banggae Timur,SLBS ABCD AISYIYAH BANGGAE,13,8,0,0,0,0,0,0,0,0,3,5,2,2,1,2,3,2,1,1,2,1,3,2,4,0,3,1,2,4,3,1,3,2,1,4,4,4,0,0,14,8,4,54,30,24,8,8,1,1,0,0,0,0,0,0,1,1,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
Kab. Majene,Kec. Malunda,SLB NEGERI MALUNDA,10,8,0,0,0,0,0,0,2,0,1,11,3,3,1,1,4,4,0,0,0,0,0,1,2,2,2,2,1,1,3,1,6,1,0,1,0,0,0,0,16,12,6,33,19,14,6,6,0,0,0,0,0,0,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,10,10,,,,,,,,,,,,,,,,,,
Kab. Majene,Kec. Pamboang,SLB ABCD AISIYAH,12,6,0,0,0,0,0,0,0,0,1,5,2,3,1,1,1,0,1,0,0,1,2,2,1,2,2,2,1,2,2,0,5,3,2,3,1,0,0,0,29,6,5,35,19,16,4,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Majene,Kec. Pamboang,SLB NEGERI PAMBOANG,28,12,0,0,2,0,0,0,2,0,6,14,4,7,1,0,1,1,1,0,2,0,1,1,7,3,2,2,3,4,3,1,3,4,2,0,2,3,0,0,13,20,11,47,28,19,9,9,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,
Kab. Majene,Kec. Sendana,SLB TP PKK SENDANA,12,12,0,0,0,0,0,0,0,0,4,4,1,5,4,0,1,1,4,0,0,1,2,2,5,5,1,1,3,0,12,3,2,0,0,3,13,2,0,0,18,8,6,65,47,18,9,9,1,1,0,0,0,0,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Majene,Kec. Tubo Sendana,SLB PK-LK Negeri Bonde-Bonde,16,11,0,0,1,0,0,1,2,0,4,11,3,5,0,2,0,1,1,1,1,2,5,1,4,2,2,1,3,2,3,4,1,0,1,1,3,1,0,0,22,15,8,42,24,18,4,18,1,0,0,0,0,0,1,1,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,12,,,,,,,,,,,,,,,,,,
Kab. Majene,Kec. Ulumanda,SLB AL-MUNAWARAH,8,2,2,1,2,0,1,1,1,1,2,3,2,2,2,0,3,1,0,0,0,0,0,0,0,0,1,1,2,2,0,1,1,1,1,0,9,2,0,0,21,5,4,27,19,8,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Mamasa,Kec. Aralle,SLB.NEGERI BAITANG,13,6,0,0,0,0,0,1,1,0,4,4,2,9,0,0,0,0,0,0,0,0,0,2,4,1,0,3,0,0,4,2,0,0,1,1,5,2,0,0,20,8,11,25,14,11,12,12,1,1,0,0,0,0,1,1,1,1,2,1,1,1,7,4,2,1,0,0,0,0,2,1,1,0,0,0,11,1,,,,,,,,,,,,,,,,,,
