kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Batanghari,Kec. Muara Bulian,SLBN MUARA BULIAN,45,19,1,0,1,0,0,12,9,0,3,19,1,4,7,4,6,5,9,2,14,10,10,3,6,3,10,7,7,1,13,3,8,9,9,3,7,2,0,0,16,22,5,158,106,52,15.0,15,1.0,1,1.0,1,0.0,0,1.0,1,1.0,1,1.0,1,1.0,1,13.0,13,2.0,1,0.0,4,0.0,0,1.0,1,0.0,0,0.0,0,13.0,13,,,,,,,,,,,,,,,,,,
Kab. Bungo,Kec. Bungo Dani,SLB DOA UMMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,
Kab. Bungo,Kec. Rimbo Tengah,SLBN MUARA BUNGO,44,21,2,0,2,0,0,1,1,0,10,20,5,6,9,2,12,9,11,5,14,6,7,8,10,6,10,10,11,4,12,7,12,8,6,4,3,2,0,0,15,30,11,188,117,71,27.0,27,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,4.0,4,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,0.0,0,5.0,5,,,,,,,,,,,,,,,,,,
Kab. Kerinci,Kec. Air Hangat Timur,SLB Al-Muiz,13,0,13,13,7,0,13,13,13,9,3,11,0,4,0,3,3,2,9,3,7,3,6,3,5,3,4,4,6,3,18,7,6,8,4,6,8,2,0,0,8,14,4,123,76,47,14.0,14,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,1.0,1,0.0,0,3.0,3,1.0,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,3.0,3,,,,,,,,,,,,,,,,,,
Kab. Kerinci,Kec. Gunung Kerinci,SLBN Ujung Ladang Kerinci,15,13,6,5,5,0,1,1,2,4,3,11,1,2,2,0,7,2,7,6,2,0,0,0,3,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,14,3,37,24,13,8.0,8,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,9,,,,,,,,,,,,,,,,,,
Kab. Merangin,Kec. Bangko,SLBN Merangin,19,12,1,0,2,0,0,0,2,0,4,14,4,0,10,3,6,3,6,3,2,1,3,3,4,2,7,6,4,5,6,2,9,5,2,3,2,2,0,0,14,18,4,99,61,38,18.0,18,1.0,1,0.0,0,1.0,1,1.0,1,1.0,1,0.0,0,1.0,1,19.0,19,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
Kab. Merangin,Kec. Pamenang Barat,SLBN PINANG MERAH MERANGIN,23,8,0,0,0,0,0,1,2,1,3,10,2,4,2,1,4,1,10,4,9,6,2,0,0,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,15,13,6,45,29,16,11.0,12,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
Kab. Muaro Jambi,Kec. Jambi Luar Kota,SLB IT Al Muiz,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,6.0,0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
Kab. Muaro Jambi,Kec. Sekernan,SLBN Muaro Jambi,44,20,0,0,0,0,0,0,0,0,2,16,4,3,2,0,8,1,5,3,3,4,6,7,1,1,10,5,4,4,10,1,10,7,5,0,6,1,0,0,2,18,7,106,71,35,13.0,14,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,1.0,1,1.0,1,3.0,3,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,25.0,25,,,,,,,,,,,,,,,,,,
Kab. Muaro Jambi,Kec. Sungai Bahar,SLBN SUNGAI BAHAR MUARO JAMBI,13,6,0,0,0,0,0,0,0,0,0,6,1,0,0,0,3,1,12,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,6,1,25,15,10,6.0,6,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,4.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,5,,,,,,,,,,,,,,,,,,
