kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Bangka,Kec. Belinyu,SLB YPN,26,7,0,0,1,0,0,0,1,0,0,8,1,2,4,4,2,3,6,3,13,3,2,0,8,5,6,4,1,3,4,1,4,3,2,3,6,6,0,0,19,8,3,96,58,38,11,7,1,1,0,0,0,0,2,2,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,8,8,,,,,,,,,,,,,,,,,,
Kab. Bangka,Kec. Sungailiat,SLB N SUNGAILIAT,64,20,1,2,1,0,1,1,2,1,7,16,4,4,10,6,14,7,16,12,9,11,11,6,18,8,15,5,11,5,8,9,9,4,10,5,10,3,0,0,53,23,8,222,141,81,29,29,1,1,0,0,0,0,1,1,1,1,0,0,1,1,10,10,1,1,0,0,0,0,1,1,1,1,0,0,18,18,,,,,,,,,,,,,,,,,,
Kab. Bangka Barat,Kec. Muntok,SLBN MUNTOK,39,10,0,0,2,0,0,1,2,3,3,9,5,5,6,3,4,2,4,3,3,2,6,4,3,3,10,5,8,5,4,0,4,2,4,4,1,3,0,0,15,12,10,93,57,36,13,13,1,1,0,0,0,0,1,1,0,0,1,1,1,1,8,8,0,0,1,1,0,0,1,1,0,0,0,0,17,17,,,,,,,,,,,,,,,,,,
Kab. Bangka Selatan,Toboali,SLB Negeri TOBOALI,28,16,0,0,0,0,0,1,3,0,5,14,8,2,8,9,5,4,4,5,4,3,4,1,5,5,3,6,5,4,5,3,6,6,10,0,2,1,0,0,16,19,10,108,61,47,13,13,1,1,1,1,0,0,1,1,1,1,0,0,1,1,8,8,1,1,0,0,0,0,3,3,1,1,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Bangka Tengah,Kec. Koba,SLB N KOBA,64,15,0,0,0,0,0,1,4,0,3,15,3,5,13,4,2,2,9,5,6,3,3,3,13,5,2,2,12,7,11,2,2,0,5,3,0,4,0,0,22,18,8,118,78,40,15,15,1,1,1,1,0,0,1,1,0,0,1,1,1,1,2,2,1,1,0,0,0,0,1,1,0,0,0,0,17,17,,,,,,,,,,,,,,,,,,
Kab. Bangka Tengah,Kec. Pangkalan Baru,SLB PERSONA,5,2,0,0,0,0,0,0,3,0,0,6,0,1,1,1,0,1,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,1,13,9,4,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Belitung,Kec. Tanjung Pandan,SLB N TANJUNGPANDAN,44,18,0,0,0,0,0,2,1,0,2,19,3,4,13,2,8,5,11,6,13,4,9,4,6,7,10,6,7,1,11,2,7,4,6,2,4,0,0,0,49,21,7,148,105,43,22,22,1,1,0,0,0,0,1,1,1,1,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Belitung Timur,Kec. Damar,SLBN Manggar,30,21,0,0,0,0,0,0,2,0,5,18,7,1,4,2,8,5,2,3,7,5,6,4,6,3,5,4,8,6,7,4,6,4,4,3,5,2,0,0,19,23,8,117,71,46,16,16,1,1,0,0,0,0,1,1,2,1,1,1,1,1,7,7,2,2,0,0,0,0,0,1,0,0,0,0,19,19,,,,,,,,,,,,,,,,,,
Kota Pangkal Pinang,Kec. Gerunggang,SLB YPAC PANGKAL PINANG,15,14,10,10,0,0,10,1,2,0,2,16,0,2,12,6,7,6,9,1,5,8,5,4,12,5,13,5,5,5,8,6,8,1,5,3,1,0,0,0,95,18,2,140,90,50,19,19,1,1,1,1,0,0,1,1,1,1,1,1,1,1,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Pangkal Pinang,Kec. Girimaya,SLB N 31 PKLK NEGERI PANGKALPINANG,69,27,0,0,1,0,0,3,4,0,10,24,7,10,15,10,24,12,36,10,12,10,11,4,28,15,27,9,16,9,15,18,17,7,10,10,8,7,0,0,39,34,17,340,219,121,31,25,1,1,1,1,0,0,1,0,1,1,0,0,1,0,9,9,0,1,0,0,0,0,1,1,0,0,0,0,35,28,,,,,,,,,,,,,,,,,,
