kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Aceh Barat,Kec. Johan Pahlawan,SLB NEGERI MEULABOH,30,16,0,1,0,0,0,1,2,0,8,13,3,6,7,4,10,2,9,6,8,3,6,3,4,5,0,5,5,7,5,2,5,4,4,2,2,3,0,0,31,21,9,111,65,46,8,8,1,1,1,1,0,0,1,1,1,1,0,0,0,0,6,6,0,0,0,0,0,0,1,1,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Aceh Barat,Kec. Panton Reu,SLB Nadiatul Khairi,5,5,0,0,0,0,0,1,1,0,2,2,2,5,1,3,4,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,7,14,8,6,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Aceh Barat,Kec. Samatiga,SLB Rahmatillah,20,5,1,3,4,0,7,2,3,9,2,9,4,6,0,1,2,1,2,1,3,0,2,3,8,7,5,1,2,1,2,1,2,2,2,0,1,1,0,0,17,11,10,50,31,19,9,9,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Aceh Barat Daya,Kec. Susoh,SLB NEGERI Aceh Barat Daya,20,11,1,0,2,0,0,1,2,0,4,14,2,3,9,2,7,5,8,0,8,6,6,5,10,1,8,6,8,4,4,2,6,3,3,2,4,1,0,0,31,18,5,118,81,37,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,12,12,,,,,,,,,,,,,,,,,,
Kab. Aceh Besar,Kec. Ingin Jaya,SLB Negeri Pembina Provinsi Aceh,51,40,3,2,3,0,0,2,5,0,11,35,4,7,10,4,10,3,9,7,4,4,6,1,11,6,6,8,8,7,5,4,5,7,7,6,2,6,0,0,44,46,11,153,89,64,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0,0,0,1,1,0,0,0,0,14,14,,,,,,,,,,,,,,,,,,
Kab. Aceh Besar,Kec. Kota Jantho,SLB NEGERI KOTA JANTHO,29,13,2,2,2,0,1,2,4,0,6,23,4,4,0,1,4,0,3,3,1,4,7,1,4,2,5,7,5,6,4,3,3,5,2,1,1,5,0,0,12,29,8,78,39,39,11,11,1,1,0,0,0,0,1,1,1,1,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Aceh Jaya,Kec. Krueng Sabee,SLB Negeri Aceh Jaya,33,3,1,1,2,0,0,1,0,0,2,8,0,4,3,0,2,1,5,0,9,5,2,4,2,1,4,6,2,4,6,5,2,4,2,1,2,3,0,0,14,10,4,75,41,34,12,12,1,1,0,0,0,0,1,1,1,1,1,1,1,1,5,5,1,1,0,0,0,0,1,1,2,2,1,1,11,11,,,,,,,,,,,,,,,,,,
Kab. Aceh Selatan,Kec. Kluet Selatan,SLB Azzahra,18,1,0,0,0,0,1,0,1,0,0,6,3,4,0,1,4,1,4,1,3,2,1,0,4,1,1,4,2,1,2,2,1,1,1,0,1,0,0,0,53,6,7,38,24,14,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Aceh Selatan,Kec. Pasie Raja,SLB Negeri Aceh Selatan,16,16,0,0,1,0,0,0,6,3,5,18,6,6,6,3,2,1,5,2,4,4,1,2,1,0,3,1,1,2,1,0,0,3,0,0,0,0,0,0,17,23,12,42,24,18,14,14,1,1,0,0,0,0,1,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,1,1,1,1,0,0,13,13,,,,,,,,,,,,,,,,,,
Kab. Aceh Singkil,Kec. Singkil,SLB Negeri Al-Fansyuri,18,5,1,1,1,0,0,1,2,2,6,10,3,4,3,3,4,1,1,3,4,2,2,3,6,3,9,5,3,4,0,3,1,2,3,0,0,1,0,0,24,16,7,66,36,30,10,10,1,1,1,1,0,0,1,1,2,2,0,0,2,2,4,4,1,1,0,0,0,0,1,1,0,0,0,0,13,13,,,,,,,,,,,,,,,,,,
