kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Lampung Selatan,Kec. Candipuro,SLB IT HARAPAN BANGSA,12,7,1,0,0,0,1,1,0,0,0,1,1,3,3,2,2,3,2,0,2,2,4,1,0,3,4,1,1,1,1,1,0,1,1,1,0,0,0,0,13,1,4,37,21,16,12,12,1,1,1,1,0,0,1,1,1,1,1,1,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
Kab. Lampung Selatan,Kec. Jati Agung,SLB PELITA BUNGA,9,3,0,0,0,0,0,0,0,0,0,3,2,1,3,0,0,1,1,0,1,0,1,0,5,2,4,2,4,0,3,1,0,0,0,0,0,0,0,0,11,3,3,28,22,6,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
Kab. Lampung Selatan,Kec. Sidomulyo,SLB NEGERI SIDOMULYO,28,21,0,0,0,0,0,1,2,0,6,18,6,6,4,6,5,4,6,6,6,1,5,6,7,7,3,2,8,1,7,5,6,4,13,2,4,3,0,0,27,24,12,121,74,47,15,15,1,1,0,0,0,0,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,1,1,0,0,0,0,15,15,,,,,,,,,,,,,,,,,,
Kab. Lampung Selatan,Kec. Tanjung Sari,SLB KASIH BUNDA,9,9,0,0,0,0,0,0,0,0,4,6,4,0,5,6,2,2,9,1,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,10,4,36,25,11,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,2,2,1,1,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Lampung Tengah,Kec. Bandar Surabaya,SLB SRIKANDI BANDAR SURABAYA,9,4,3,3,0,0,3,2,2,0,4,3,2,0,0,0,0,0,3,1,0,0,4,0,1,1,2,0,0,0,1,0,2,0,2,3,0,1,0,0,13,7,2,21,15,6,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,
Kab. Lampung Tengah,Kec. Kota Gajah,SLB NEGERI KOTA GAJAH,24,22,0,0,1,0,0,1,2,0,7,21,4,2,5,4,3,4,2,6,5,4,6,6,5,6,12,6,7,5,8,5,3,5,3,7,4,2,0,0,26,28,6,123,63,60,22,22,1,1,1,1,0,0,1,1,1,1,1,1,1,1,10,10,3,3,0,0,0,0,1,1,0,0,0,0,17,17,,,,,,,,,,,,,,,,,,
Kab. Lampung Tengah,Kec. Terbanggi Besar,SLB KURNIA PONCOWATI,21,8,0,0,0,0,0,0,0,0,1,7,3,2,0,2,3,2,0,2,3,1,1,3,7,5,3,4,1,3,1,0,0,1,2,0,2,0,0,0,10,8,5,46,23,23,9,9,1,1,0,0,0,0,1,1,1,1,0,0,1,1,3,3,1,1,0,0,0,0,1,1,0,0,0,0,10,10,,,,,,,,,,,,,,,,,,
Kab. Lampung Timur,Kec. Purbolinggo,SLB NEGERI LAMPUNG TIMUR,25,18,0,1,0,0,0,2,2,0,7,17,4,4,3,3,7,3,3,7,7,5,7,5,7,3,9,5,12,4,5,3,4,7,6,7,3,7,0,0,15,24,8,132,73,59,23,23,2,2,0,0,2,2,2,2,1,1,1,1,1,1,20,20,8,8,0,0,0,0,1,1,0,0,0,0,26,26,,,,,,,,,,,,,,,,,,
Kab. Lampung Utara,Kec. Abung Semuli,SLBN SUKAMAJU LAMPUNG UTARA,25,6,1,1,1,0,0,1,2,0,3,11,1,2,3,3,2,1,3,4,5,4,7,3,7,3,6,0,5,2,10,9,3,4,6,6,4,3,0,0,41,14,3,103,61,42,13,13,1,1,0,0,0,0,2,2,1,1,1,1,0,0,7,7,4,4,0,0,0,0,1,1,0,0,0,0,15,15,,,,,,,,,,,,,,,,,,
Kab. Mesuji,Kec. Tanjung Raya,SLB Negeri Mesuji,17,9,0,0,0,0,0,1,1,0,3,10,5,1,3,0,2,1,5,1,7,6,4,7,1,5,7,5,0,2,3,0,2,1,1,2,0,1,0,0,10,13,6,66,35,31,14,14,1,1,2,2,0,0,1,1,1,1,1,1,0,0,9,9,1,1,0,0,1,1,1,1,0,0,0,0,10,10,,,,,,,,,,,,,,,,,,
Kab. Pesawaran,Kec. Gedung Tataan,SLB SINAR HAFIZAH,11,5,0,0,0,0,0,0,0,0,2,3,1,3,4,1,3,1,6,1,2,1,2,3,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,5,4,31,19,12,8,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Pesisir Barat,KEC. PESISIR SELATAN,SLB NEGERI PESISIR BARAT,25,11,0,0,1,0,0,0,1,0,5,9,5,2,4,0,4,1,4,3,2,2,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,14,14,7,28,17,11,8,8,1,1,1,1,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Pringsewu,Kec. Pagelaran,SLB PUTRA BAKTI,12,6,0,0,0,0,0,0,5,0,3,3,2,1,4,0,4,6,5,2,0,0,0,3,1,5,3,1,9,0,3,0,0,0,0,0,0,0,0,0,12,6,3,47,30,17,3,3,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Pringsewu,Kec. Pringsewu,SLB NEGERI PRINGSEWU,39,34,1,0,1,0,0,2,3,0,11,30,2,3,7,5,6,11,8,7,10,5,4,3,12,7,8,10,12,7,7,8,10,6,5,7,10,8,0,0,50,41,5,183,99,84,25,25,1,1,1,1,4,4,1,1,1,1,1,1,1,1,7,7,1,1,0,0,0,0,1,1,1,1,0,0,18,18,,,,,,,,,,,,,,,,,,
Kab. Tanggamus,Kec. Kota Agung Timur,SLB NEGERI TANGGAMUS,29,19,1,0,0,0,0,0,2,0,6,13,4,4,2,2,11,1,7,1,6,3,3,1,10,4,3,6,8,3,18,4,2,1,1,1,6,4,0,0,15,19,8,108,77,31,12,12,1,1,0,0,1,1,1,1,1,1,0,0,1,1,6,6,0,0,0,0,0,0,1,1,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,
Kab. Tulang Bawang,Kec. Menggala,SLB NEGERI TULANG BAWANG,13,4,0,0,0,0,0,1,2,0,2,5,0,1,2,2,1,1,2,3,1,1,0,0,2,3,7,4,2,2,2,1,0,0,4,0,1,2,0,0,29,7,1,43,24,19,10,10,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,4,1,1,0,0,1,1,1,1,0,0,0,0,15,15,,,,,,,,,,,,,,,,,,
Kab. Tulang Bawang Barat,Kec. Tulang Bawang Tengah,SLB Negeri Tulang Bawang Barat,24,15,1,0,0,0,0,1,3,0,5,15,1,1,10,10,0,0,6,4,4,1,9,2,6,2,13,5,18,7,0,2,2,3,7,3,1,0,0,0,15,20,2,115,76,39,23,23,1,1,0,0,0,0,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Way Kanan,Kec. Baradatu,SLB N Baradatu,20,12,0,0,1,0,1,1,3,0,4,8,1,2,3,5,3,5,3,4,3,0,1,2,3,3,4,1,3,1,1,0,0,1,1,1,6,0,0,0,15,12,3,54,31,23,14,14,1,1,0,0,0,0,1,1,2,2,2,2,1,1,3,3,0,0,0,0,0,0,2,2,0,0,0,0,12,12,,,,,,,,,,,,,,,,,,
Kota Bandar Lampung,Kec. Kemiling,SLB Dharma Bhakti Dharma Pertiwi,25,9,0,0,0,0,0,0,0,0,0,8,6,4,5,5,5,8,3,4,4,7,10,5,8,12,21,5,9,3,11,4,12,6,3,1,10,3,0,0,25,8,10,164,101,63,32,32,1,1,0,0,0,0,1,1,1,1,1,1,1,1,9,9,0,0,0,0,0,0,1,1,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
Kota Bandar Lampung,Kec. Kemiling,SLBIT Baitul Jannah,14,8,0,0,1,0,0,0,5,0,1,9,1,2,10,3,8,2,3,1,6,1,0,2,2,0,3,0,2,1,4,0,2,0,0,0,3,0,0,0,15,10,3,53,43,10,14,14,1,1,0,0,0,0,1,1,2,2,1,1,1,1,8,8,1,1,3,3,0,0,0,0,1,1,1,1,3,3,,,,,,,,,,,,,,,,,,
Kota Bandar Lampung,Kec. Labuhan Ratu,SLB YAMET SCHOOL CENDANA LAMPUNG,8,6,0,0,0,0,0,0,0,0,1,5,0,2,4,0,1,0,6,0,0,0,2,1,5,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,36,6,2,25,23,2,9,9,1,1,0,0,0,0,1,1,1,1,1,1,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kota Bandar Lampung,Kec. Rajabasa,SLB A Bina Insani,11,4,0,0,0,0,0,0,1,0,2,2,0,1,0,0,2,1,1,0,2,2,0,1,0,2,1,2,1,5,2,1,2,1,2,1,1,2,0,0,16,4,1,32,14,18,12,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,8,8,,,,,,,,,,,,,,,,,,
Kota Bandar Lampung,Kec. Sukabumi,SLB Pelita Kasih,16,14,0,0,0,0,0,0,0,0,0,13,3,3,3,1,2,5,2,1,4,3,12,4,5,2,5,2,4,3,3,0,0,1,1,0,1,4,0,0,22,13,6,68,42,26,21,21,1,1,0,0,0,0,1,1,1,1,0,0,1,1,4,4,0,0,0,0,0,0,1,1,2,2,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Bandar Lampung,Kec. Sukarame,SLB INSAN PRIMA BESTARI,9,4,0,0,0,0,0,0,0,0,1,2,0,5,5,1,1,2,4,1,1,0,0,1,0,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,12,3,5,23,15,8,9,9,1,1,1,1,0,0,1,1,1,1,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kota Bandar Lampung,Kec. Sukarame,SLBN PKK PROVINSI LAMPUNG,41,36,0,0,0,0,0,1,0,0,6,31,4,5,6,13,14,6,11,5,6,8,14,12,7,9,20,4,9,6,10,4,16,7,12,9,11,15,0,0,17,37,9,234,136,98,23,23,1,1,2,2,0,0,1,1,1,1,1,1,1,1,20,20,0,0,0,0,0,0,3,3,0,0,0,0,21,21,,,,,,,,,,,,,,,,,,
Kota Bandar Lampung,Kec. Way Halim,SLB GROWING HOPE,11,8,0,0,0,0,0,0,0,0,1,9,2,4,2,0,1,0,3,1,0,0,3,1,3,2,2,0,5,2,2,0,2,0,1,1,3,1,0,0,6,10,6,35,27,8,8,8,1,1,1,1,0,0,1,1,0,0,1,1,1,1,11,11,2,2,0,0,0,0,1,1,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
Kota Metro,Kec. Metro Barat,SLB CATUR BINA BANGSA,12,8,0,0,0,0,0,0,4,0,3,6,1,1,4,1,2,0,2,0,5,0,5,3,3,1,5,2,0,1,1,1,1,0,0,0,0,0,0,0,50,9,2,37,28,9,7,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Metro,Kec. Metro Barat,SLB INSAN MADANI METRO,12,7,1,0,0,0,0,0,0,0,1,5,2,0,4,1,1,3,2,1,2,3,2,1,4,1,3,1,2,4,1,1,2,1,2,0,3,0,0,0,29,6,2,45,28,17,12,12,0,0,0,0,0,0,1,1,1,1,1,1,0,0,5,5,1,1,0,0,0,0,1,1,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
Kota Metro,Kec. Metro Pusat,SLB HARAPAN IBU,10,9,0,0,0,0,0,0,0,0,2,6,1,0,5,0,2,1,1,1,0,1,0,4,0,0,3,0,1,3,0,0,4,1,1,0,0,0,0,0,13,8,1,31,20,11,13,13,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Metro,Kec. Metro Pusat,SLB WIYATA DHARMA,19,8,0,0,0,0,0,0,3,0,4,5,3,3,1,2,3,3,2,0,2,3,6,4,4,3,4,2,3,6,3,4,1,2,5,8,3,4,0,0,13,9,6,78,37,41,16,16,2,2,1,1,0,0,1,1,1,1,1,1,1,1,5,5,1,1,0,0,0,0,1,1,0,0,0,0,21,21,,,,,,,,,,,,,,,,,,
Kota Metro,Kec. Metro Selatan,SLB N METRO,24,23,0,0,0,0,0,2,2,0,11,18,4,4,12,6,3,3,4,7,4,4,6,3,7,2,5,0,2,6,6,2,3,7,1,4,4,7,0,0,26,29,8,108,57,51,22,22,1,1,1,1,0,0,1,1,1,1,1,1,1,1,6,6,5,5,0,0,1,1,1,1,0,0,0,0,38,38,,,,,,,,,,,,,,,,,,
Kota Metro,Kec. Metro Selatan,SLB TRI BHAKTI,14,4,0,0,1,0,0,0,3,0,2,4,2,1,0,1,2,1,0,0,0,0,0,1,2,0,3,1,3,0,2,1,0,0,3,1,0,0,0,0,11,6,3,21,15,6,9,9,1,1,0,0,0,0,1,1,1,1,1,1,1,1,10,10,1,1,0,0,0,0,1,1,1,1,0,0,8,8,,,,,,,,,,,,,,,,,,
