kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Bengkalis,Kec. Bathin Solapan,SLB AZZAQLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kab. Bengkalis,Kec. Bengkalis,SLBN BENGKALIS,42,21,0,0,1,0,0,1,6,0,9,16,4,3,10,5,6,1,4,5,10,5,4,1,9,3,5,5,6,2,8,2,4,1,9,2,2,4,0,0,30,25,7,113,77,36,17,17,1,1,1,1,0,0,1,1,1,1,0,0,0,0,22,22,1,1,0,0,0,0,0,0,0,0,0,0,8,8,,,,,,,,,,,,,,,,,,
Kab. Bengkalis,Kec. Mandau,SLB AISYIYAH DURI,11,2,3,1,1,0,1,0,1,0,1,7,0,1,5,3,1,0,3,1,0,0,3,1,3,2,2,2,1,1,3,1,0,1,3,2,3,2,0,0,8,8,1,43,27,16,7,7,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bengkalis,Kec. Mandau,SLB CENDANA,13,11,0,0,1,0,0,0,0,1,5,7,4,2,3,1,4,3,3,3,4,3,7,3,5,2,5,5,1,3,5,1,3,7,3,0,4,1,0,0,18,12,6,80,47,33,16,16,1,1,1,1,1,1,1,1,1,1,0,0,1,1,5,5,1,1,0,0,0,0,1,1,0,0,0,0,11,11,,,,,,,,,,,,,,,,,,
Kab. Bengkalis,Kec. Mandau,SLB MARDHATILLAH DURI,10,7,0,0,0,0,0,0,0,0,0,7,1,0,2,3,0,0,3,1,2,2,2,1,2,1,1,0,0,1,2,1,0,0,5,3,1,3,0,0,7,7,1,36,20,16,5,5,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Bengkalis,Kec. Mandau,SLB YHT Duri,16,16,0,0,1,0,0,1,2,0,1,17,1,0,6,3,4,4,9,0,4,2,3,2,4,2,5,2,4,1,2,2,3,0,0,3,5,2,0,0,13,18,1,72,49,23,17,17,1,1,0,0,0,0,1,1,1,1,0,0,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
Kab. Bengkalis,Kec. Mandau,SLBN DURI,33,12,0,0,0,0,0,1,0,0,2,12,1,5,3,2,6,3,7,1,1,3,2,6,4,2,8,4,5,5,7,0,1,2,0,4,5,2,0,0,9,14,6,83,49,34,10,10,1,1,1,1,0,0,1,1,1,1,1,1,0,0,3,3,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bengkalis,Kec. Pinggir,SLB BUMI MANGGALO,15,5,0,0,0,0,1,0,0,0,1,3,0,4,2,0,1,2,2,1,3,3,1,0,3,4,3,1,1,2,1,1,1,0,1,4,1,0,0,0,18,4,4,38,20,18,9,9,1,1,0,0,0,0,1,1,1,1,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,12,,,,,,,,,,,,,,,,,,
Kab. Indragiri Hilir,Kec. Pulau Burung,SLB PULAU BURUNG,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Indragiri Hilir,Kec. Tembilahan,SLB N 033 TEMBILAHAN,33,13,0,0,1,0,0,3,4,2,4,14,4,1,10,3,11,6,6,3,8,6,2,3,3,6,10,5,1,7,1,4,5,5,9,0,4,3,0,0,18,18,5,121,70,51,13,13,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,0,0,0,1,1,0,0,9,9,,,,,,,,,,,,,,,,,,
