kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Aceh Barat,Kec. Johan Pahlawan,SLB NEGERI MEULABOH,23,14,0,1,0,0,0,0,2,0,8,14,4,2,10,1,8,7,5,1,6,5,4,8,0,3,6,7,6,3,6,4,4,2,2,3,9,3,0,0,36,22,6,113,66,47,8,9,1,1,1,1,0,0,1,1,1,1,0,0,0,0,6,6,0,0,0,0,0,0,1,1,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Aceh Barat,Kec. Panton Reu,SLB Nadiatul Khairi,2,1,0,0,0,0,0,0,0,0,0,2,1,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,5,9,6,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Aceh Barat,Kec. Samatiga,SLB Rahmatillah,21,9,1,1,3,0,6,2,4,3,2,6,4,6,2,1,2,2,4,0,2,3,8,5,6,2,2,1,2,0,2,2,2,0,1,1,3,7,0,0,8,8,10,62,36,26,9,9,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Aceh Barat Daya,Kec. Susoh,SLB NEGERI Aceh Barat Daya,16,12,1,1,2,0,1,2,2,0,5,15,1,3,7,5,6,0,8,7,6,5,8,1,8,4,9,4,3,2,7,3,3,2,4,1,7,5,0,0,18,20,4,115,76,39,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,12,12,,,,,,,,,,,,,,,,,,
Kab. Aceh Besar,Kec. Ingin Jaya,SLBN Pembina Provinsi Aceh,49,31,4,1,3,0,0,2,6,0,10,32,3,5,10,4,9,8,4,3,6,2,12,5,5,6,9,7,5,4,3,5,7,5,3,6,2,3,0,0,47,42,8,139,80,59,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0,0,0,1,1,0,0,0,0,14,14,,,,,,,,,,,,,,,,,,
Kab. Aceh Besar,Kec. Kota Jantho,SLB NEGERI KOTA JANTHO,30,7,3,2,2,0,1,1,4,2,4,22,4,4,3,0,3,4,1,4,9,1,4,2,0,6,5,6,4,3,3,5,2,2,2,5,2,0,0,0,11,26,8,76,38,38,11,11,1,1,0,0,0,0,1,1,1,1,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Aceh Jaya,Kec. Krueng Sabee,SLB Negeri Aceh Jaya,30,6,1,1,1,0,0,1,0,1,3,8,0,4,2,1,6,0,10,5,2,4,2,1,1,6,2,2,5,6,2,5,2,1,2,3,3,0,0,0,32,11,4,73,39,34,12,12,1,1,0,0,0,0,1,1,1,1,1,1,1,1,5,5,1,1,0,0,0,0,1,1,2,2,1,1,11,11,,,,,,,,,,,,,,,,,,
Kab. Aceh Selatan,Kec. Kluet Selatan,SLB Azzahra,17,5,0,0,0,0,0,0,0,0,1,8,2,2,3,1,3,1,3,1,1,0,4,1,1,3,2,1,2,2,1,1,1,0,1,0,0,0,0,0,97,9,4,33,22,11,2,4,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Aceh Selatan,Kec. Pasie Raja,SLB Negeri Aceh Selatan,15,10,7,6,1,0,6,6,6,5,4,14,5,4,1,0,4,4,3,3,3,2,1,0,2,1,1,3,1,0,0,3,0,0,0,0,0,1,0,0,21,18,9,33,16,17,14,14,1,0,0,0,0,0,1,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,1,1,1,1,0,0,13,7,,,,,,,,,,,,,,,,,,
Kab. Aceh Singkil,Kec. Singkil,SLB Negeri Al-Fansury,16,6,2,1,1,0,0,1,1,0,5,10,3,2,4,1,1,2,3,0,2,3,6,1,6,3,2,2,1,2,0,1,3,1,0,1,0,1,0,0,24,15,5,46,28,18,10,9,1,1,1,0,0,0,1,1,2,2,0,0,2,2,4,4,1,1,0,0,0,0,1,1,0,0,0,0,13,12,,,,,,,,,,,,,,,,,,
