kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Bengkulu Selatan,Kec. Manna,SLB Negeri 1 Bengkulu Selatan,27,27,0,0,0,0,0,1,6,0,8,24,2,6,9,5,12,8,14,6,5,3,2,4,5,4,10,6,11,7,10,5,5,6,10,0,4,1,0,0,18,32,8,152,97,55,27,27,1,1,0,0,0,0,1,1,2,2,1,1,1,1,8,8,2,2,0,0,0,0,1,1,0,0,0,0,23,23,,,,,,,,,,,,,,,,,,
Kab. Bengkulu Tengah,Kec. Talang Empat,SLB NEGERI 1 BENGKULU TENGAH,11,6,1,1,0,0,0,1,0,0,1,8,1,3,1,1,1,3,3,2,5,2,4,0,1,0,1,0,4,0,1,0,1,0,0,1,0,0,0,0,7,9,4,31,22,9,12,12,1,1,0,0,0,0,1,1,1,1,0,0,0,0,6,6,1,1,0,0,0,0,1,1,0,0,0,0,10,13,,,,,,,,,,,,,,,,,,
Kab. Bengkulu Utara,Kec. Arga Makmur,SLB NEGERI 1  BENGKULU UTARA,20,20,0,1,2,0,0,2,3,12,7,17,1,4,7,4,8,4,0,5,6,3,3,5,4,4,6,1,3,4,4,5,2,1,3,3,3,4,0,0,3,24,5,92,49,43,23,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,18,,,,,,,,,,,,,,,,,,
Kab. Kaur,Kec. Kaur Utara,SLB NEGERI 1 KAUR,13,13,0,0,0,0,0,0,0,0,4,9,6,0,1,2,1,0,1,0,2,0,1,0,1,0,1,0,5,1,1,0,10,3,9,6,0,1,0,0,15,13,6,46,33,13,13,13,2,2,0,0,0,0,1,1,2,2,0,0,2,2,9,9,3,3,0,0,0,0,1,1,0,0,0,0,20,20,,,,,,,,,,,,,,,,,,
Kab. Kepahiang,Kec. Kepahiang,SLB NEGERI 1 KEPAHIANG,21,13,0,0,1,0,0,1,2,0,5,9,1,3,7,1,7,2,9,4,2,4,3,3,1,5,7,4,7,4,1,3,1,2,3,0,1,1,0,0,2,14,4,82,49,33,9,9,1,1,1,1,0,0,1,1,1,1,0,0,1,1,3,3,0,0,0,0,0,0,1,1,0,0,0,0,8,8,,,,,,,,,,,,,,,,,,
Kab. Lebong,Kec. Lebong Sakti,SLB NEGERI  1 LEBONG,28,9,7,7,6,0,0,7,1,2,3,7,2,2,0,0,2,0,4,2,3,2,1,1,6,1,1,2,7,4,4,3,3,0,0,0,2,2,0,0,11,10,4,50,33,17,11,11,1,1,1,1,0,0,1,1,1,1,0,0,1,1,14,14,0,0,0,0,0,0,1,1,0,0,0,0,17,17,,,,,,,,,,,,,,,,,,
Kab. Mukomuko,Kec. Kota Mukomuko,SLBN  1 MUKOMUKO,16,16,0,0,0,0,0,1,15,0,3,14,1,4,7,5,3,6,5,1,6,1,4,7,1,1,4,4,0,0,0,1,1,3,0,1,2,0,0,0,3,17,5,63,33,30,17,17,1,1,0,0,0,0,1,1,1,1,0,0,0,0,6,6,0,0,0,0,0,0,1,1,0,0,0,0,13,13,,,,,,,,,,,,,,,,,,
Kab. Mukomuko,Kec. XIV Koto,SLB NEGERI 2 MUKOMUKO,9,6,0,1,0,0,0,1,1,0,1,6,2,2,1,1,3,2,0,0,4,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,4,18,10,8,6,6,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,4,1,1,0,0,0,0,1,1,1,1,1,1,10,10,,,,,,,,,,,,,,,,,,
Kab. Rejang Lebong,Kec. Curup Selatan,SLBN 1 REJANG LEBONG,31,18,0,0,2,0,0,0,4,0,4,19,5,3,16,12,10,5,9,1,8,6,9,8,4,5,5,3,3,5,2,6,8,1,7,4,1,2,0,0,5,23,8,140,82,58,15,15,1,1,0,0,0,0,1,1,2,2,0,0,1,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,17,17,,,,,,,,,,,,,,,,,,
Kab. Rejang Lebong,Kec. Curup Timur,SLBIT NUR KHOIRUL ASHAB,11,3,0,0,0,0,0,0,0,0,1,1,1,1,8,2,15,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27,2,2,31,24,7,3,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
