kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Buru,Kec. Namlea,SLB NEGERI MARLOSO,18,8,0,0,0,0,0,0,0,0,0,6,1,1,1,1,1,2,1,1,5,2,1,2,1,0,4,0,2,2,0,1,6,3,4,0,5,2,0,0,5,6,2,47,31,16,12,10,1,1,0,0,0,0,1,1,1,1,0,0,1,0,4,4,1,1,1,0,0,0,1,1,0,0,0,0,10,3,,,,,,,,,,,,,,,,,,
Kab. Buru Selatan,Kec. Namrole,SLB NEGERI NAMROLE,9,3,1,1,1,0,1,1,1,1,0,5,1,5,1,0,0,1,1,1,2,0,1,1,0,4,3,8,1,0,2,2,0,0,0,0,0,0,0,0,60,5,6,28,11,17,7,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,18,18,,,,,,,,,,,,,,,,,,
Kab. Kepulauan Aru,Kec. Pulau-Pulau Aru,SLB NEGERI ARU,7,4,0,0,0,0,0,0,1,0,3,11,1,0,1,2,6,2,4,2,0,6,1,1,3,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,54,14,1,35,20,15,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kepulauan Tanimbar,Kec. Tanimbar Selatan,SLBS KARTINI SAUMLAKI,12,12,0,0,0,0,0,0,0,0,1,11,1,1,5,0,2,3,2,2,2,1,3,3,4,0,3,3,5,3,1,2,5,1,3,0,3,6,0,0,21,12,2,62,38,24,13,13,0,0,0,0,0,0,1,1,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,7,,,,,,,,,,,,,,,,,,
Kab. Maluku Tengah,Kec. Amahai,SLB N HARURU,13,7,1,1,0,0,0,0,1,0,4,8,3,0,2,0,3,0,4,2,5,1,3,3,1,3,5,4,6,1,2,1,6,3,1,0,1,3,0,0,55,12,3,60,39,21,14,12,1,1,0,0,0,0,1,1,1,1,0,0,1,0,5,4,1,1,0,0,0,0,1,1,0,0,0,0,8,1,,,,,,,,,,,,,,,,,,
Kab. Maluku Tengah,Kec. Masohi,SLB NEGERI MASOHI,11,7,1,0,0,0,0,0,2,0,2,6,2,0,1,2,6,0,1,2,1,0,1,3,5,1,1,0,2,2,2,1,1,1,2,4,0,0,0,0,7,8,2,39,23,16,12,9,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,7,6,,,,,,,,,,,,,,,,,,
Kab. Maluku Tenggara,Kec. Kei Kecil,SLB NEGERI LANGGUR,12,10,0,0,0,0,0,0,3,0,2,9,3,0,4,2,3,1,5,4,1,3,4,0,8,0,5,2,5,3,7,5,2,5,1,2,3,4,0,0,52,11,3,79,48,31,12,12,1,1,0,0,1,1,1,1,1,1,0,0,0,0,4,4,1,1,0,0,0,0,0,0,1,0,0,0,7,7,,,,,,,,,,,,,,,,,,
Kab. Seram Bagian Barat,Kec. Kairatu,SLB NEGERI TALABATAI,8,7,2,0,0,0,0,1,1,0,0,7,0,0,0,1,2,0,0,0,2,1,1,1,0,0,3,0,0,0,3,3,0,0,1,2,2,2,0,0,39,7,0,24,14,10,14,6,1,1,0,0,0,0,2,1,1,1,1,1,1,1,7,5,1,1,0,0,0,0,1,1,1,1,1,1,9,7,,,,,,,,,,,,,,,,,,
Kab. Seram Bagian Barat,Kec. Seram Barat,SLB NEGERI PIRU,18,16,1,0,0,0,1,1,1,2,4,16,1,0,0,1,1,0,6,4,2,1,3,1,1,1,2,2,1,6,3,2,4,1,1,3,6,2,0,0,46,20,1,54,30,24,11,11,1,1,0,0,0,0,1,1,1,1,0,0,1,1,5,5,0,0,0,0,1,1,0,0,0,0,0,0,12,12,,,,,,,,,,,,,,,,,,
Kota Ambon,Kec. Baguala,SLB NEGERI KOTA AMBON,21,17,1,2,1,0,0,0,2,0,1,22,0,1,1,0,3,1,1,3,3,2,3,2,8,9,6,3,8,4,9,2,7,0,5,2,15,2,0,0,16,23,1,99,69,30,20,25,1,1,2,1,0,0,1,1,1,1,1,0,1,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,17,1,,,,,,,,,,,,,,,,,,
Kota Ambon,Kec. Nusaniwe,SLB ABCD LELEANI 2,12,6,0,0,0,0,0,0,1,0,0,5,0,1,1,1,0,0,1,2,5,2,2,1,2,1,4,1,1,3,0,1,2,0,2,1,2,1,0,0,21,5,1,36,22,14,6,6,1,2,1,1,0,0,1,1,1,2,0,0,1,0,5,5,1,2,0,0,0,0,0,0,0,0,0,0,5,1,,,,,,,,,,,,,,,,,,
Kota Ambon,Kec. Sirimau,SLB NEGERI BATU MERAH AMBON,29,8,2,1,0,0,2,0,1,0,3,14,1,1,10,3,9,2,7,2,5,0,9,6,3,3,13,6,5,2,6,6,0,0,6,2,2,3,0,0,24,17,2,110,75,35,34,29,1,1,1,1,0,0,1,1,1,1,0,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,
Kota Ambon,Kec. Sirimau,SLB-B KARYA KASIH,8,1,1,0,0,0,0,0,2,0,0,3,0,1,1,0,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,0,0,1,0,2,2,2,0,0,8,3,1,16,8,8,13,13,1,1,2,2,0,0,1,1,1,1,0,0,1,1,3,3,1,1,0,0,0,0,1,1,2,2,0,0,8,8,,,,,,,,,,,,,,,,,,
Kota Ambon,Kec. Sirimau,SLBS ABC LELEANI 1 AMBON,17,7,1,0,0,0,1,1,1,1,2,6,0,1,6,1,3,0,2,2,1,2,2,4,5,2,8,2,4,2,12,0,7,1,4,0,4,6,0,0,6,8,1,80,58,22,6,6,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Ambon,Kec. Teluk Ambon,SLB PELITA KASIH,12,8,0,0,0,0,0,0,0,0,2,7,1,0,4,1,1,1,2,4,1,2,1,0,3,3,5,1,3,1,2,1,4,1,3,1,3,1,0,0,11,9,1,49,32,17,3,3,2,2,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Tual,Kec. Pulau Dullah Utara,SLB NEGERI TUAL,9,0,0,2,0,0,1,0,1,0,1,5,2,0,0,0,2,0,0,0,12,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,35,6,2,22,15,7,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,5,,,,,,,,,,,,,,,,,,
