kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Banyuasin,Kec. Banyuasin III,SLBN BANYUASIN,12,12,0,0,0,0,0,1,2,0,3,13,6,3,4,1,6,2,4,2,6,1,6,2,4,1,6,6,10,3,4,6,2,3,4,3,3,5,0,0,5,16,9,94,59,35,10,10,1,1,0,0,0,0,1,1,1,1,0,0,1,1,9,8,0,0,0,0,0,0,1,1,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,
Kab. Banyuasin,Kec. Betung,SLB RIMBA ASAM,10,6,6,6,2,0,6,6,5,2,0,10,0,0,1,2,6,3,4,3,5,0,0,0,4,3,1,2,1,1,1,2,2,1,0,0,4,2,0,0,5,10,0,48,29,19,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Banyuasin,Kec. Rambutan,SLB OPI JAKABARING,12,7,0,1,1,0,0,0,0,0,1,9,2,1,2,0,3,2,2,0,5,4,3,1,5,3,7,2,5,4,1,3,5,2,3,0,0,1,0,0,9,10,3,63,41,22,9,9,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,0,0,0,0,0,0,2,2,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Banyuasin,Kec. Talang Kelapa,SLB ADHYASTHA,10,8,2,2,0,0,0,9,9,2,1,7,1,1,1,1,6,2,6,4,4,1,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,8,2,32,19,13,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Empat Lawang,Kec. Tebing Tinggi,SLB Negeri  Empat Lawang,22,9,3,0,0,0,1,0,4,0,5,9,2,2,4,0,4,2,2,0,1,0,2,3,4,2,3,3,3,1,2,0,0,1,3,6,1,0,0,0,4,14,4,47,29,18,9,9,1,1,0,0,0,0,0,0,1,1,1,1,1,1,4,4,0,0,3,3,0,0,0,0,0,0,0,0,14,14,,,,,,,,,,,,,,,,,,
Kab. Lahat,Kec. Lahat,SLB NEGERI Lahat,14,13,0,0,0,0,0,0,3,0,2,13,6,2,11,4,5,2,6,4,6,1,7,5,7,1,4,3,5,2,7,1,3,4,7,2,4,4,0,0,16,15,8,105,72,33,13,13,1,1,0,0,0,0,1,1,1,1,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Muara Enim,Kec. Lawang Kidul,SLB AUTIS KARUNIA TANJUNG ENIM ,12,12,3,0,0,0,1,1,0,0,2,10,0,1,5,3,0,7,2,2,3,2,1,1,2,0,4,1,0,0,3,2,2,0,1,2,1,0,0,0,8,12,1,44,24,20,11,11,1,1,0,0,0,0,1,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
Kab. Muara Enim,Kec. Lawang Kidul,SLB AUTIS KARUNIA TANJUNG ENIM,12,12,3,0,0,0,1,1,0,0,2,10,0,1,5,3,0,7,2,2,3,2,1,1,2,0,4,1,0,0,3,2,2,0,1,2,1,0,0,0,8,12,1,44,24,20,11,11,1,1,0,0,0,0,1,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
Kab. Muara Enim,Kec. Muara Enim,SLBN MUARA ENIM,24,8,1,0,0,0,0,0,3,0,3,11,2,1,3,6,3,6,6,4,3,6,4,5,5,5,0,4,7,2,1,3,4,0,1,2,4,3,0,0,8,14,3,87,41,46,12,12,1,1,0,0,0,0,0,0,1,1,0,0,1,1,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Musi Banyuasin,Kec. Sekayu,SLB NEGERI SEKAYU,54,7,2,1,0,0,1,0,5,0,2,16,7,7,6,1,17,3,13,4,15,9,9,3,4,6,11,6,15,7,14,6,20,8,11,5,6,1,0,0,8,18,14,200,141,59,13,13,1,1,1,1,0,0,1,1,1,1,0,0,0,0,7,7,2,2,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
