kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Bantaeng,Kec. Bantaeng,SLBN 1 BANTAENG,26,13,4,2,1,0,2,9,6,0,3,14,3,3,1,4,5,1,5,2,5,1,4,3,3,1,4,0,2,1,3,3,4,1,2,0,2,1,0,0,24,17,6,58,40,18,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Bantaeng,Kec. Bissappu,SLBS PK PLK SHOFIYYAH,11,9,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,0,1,0,2,1,3,0,0,1,5,1,0,2,3,1,0,1,1,0,0,0,0,0,27,6,1,24,17,7,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Barru,Kec. Barru,SLBN 1 BARRU,21,18,0,0,1,0,0,0,1,0,2,18,2,5,7,2,5,1,6,4,4,1,5,1,4,1,8,2,2,1,2,1,1,0,5,2,1,1,0,0,16,20,7,67,50,17,13,13,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,11,11,,,,,,,,,,,,,,,,,,
Kab. Bone,Kec. Lamuru,SLB MUHAMMADIYAH LAMURU,12,5,0,0,1,0,0,0,2,0,1,2,1,5,3,1,4,0,1,1,2,0,0,1,2,2,3,0,1,0,1,1,1,0,1,2,2,2,0,0,10,3,6,31,21,10,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,3,1,1,0,0,0,0,1,1,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Bone,Kec. Mare,SLB YPAB MARE,15,3,0,1,0,0,0,0,0,0,1,3,1,2,0,1,0,0,0,0,0,1,0,0,2,1,0,1,2,1,3,3,1,1,1,1,4,2,0,0,15,4,3,25,13,12,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
Kab. Bone,Kec. Tanete Riattang,SLB AMANAH,13,7,0,0,0,0,0,0,2,0,1,6,2,2,5,3,2,0,5,0,2,1,1,1,2,0,1,1,0,4,4,2,1,1,2,1,2,0,0,0,12,7,4,41,27,14,12,12,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
Kab. Bone,Kec. Tanete Riattang,SLB BINA BAKTI,10,6,0,0,0,0,0,0,0,0,1,7,2,3,1,2,1,0,2,1,2,1,2,0,1,0,3,1,3,1,3,0,1,2,0,0,0,0,0,0,18,8,5,27,19,8,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bone,Kec. Tanete Riattang,SLB NURUL YAQIN,7,4,0,0,0,0,0,0,0,0,2,2,1,4,0,0,2,1,0,0,4,2,3,2,1,1,0,0,3,1,0,0,1,1,1,1,0,0,0,0,14,4,5,24,15,9,8,8,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Bone,Kec. Tanete Riattang Barat,SLB AL QASMI WATAMPONE,11,11,0,0,1,0,0,0,0,0,3,8,3,1,1,1,2,1,3,1,4,1,4,0,1,2,1,1,2,3,3,0,4,2,0,0,1,1,0,0,22,11,4,39,26,13,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Bone,Kec. Tanete Riattang Timur,SLBN 1 BONE,29,9,0,0,1,0,0,0,7,0,1,15,2,3,2,4,8,3,7,5,4,2,4,2,4,3,3,1,2,6,2,3,2,2,1,3,2,0,0,0,94,16,5,75,41,34,12,12,1,1,0,0,0,0,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,12,,,,,,,,,,,,,,,,,,
Kab. Bone,Kec. Tellu Siattinge,SLB HATI MULIA,11,5,0,0,0,0,0,0,0,0,2,5,1,0,1,0,1,0,1,0,0,1,2,1,1,1,0,1,4,0,3,1,2,1,4,2,0,0,0,0,17,7,1,27,19,8,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bone,Kec. Tellu Siattinge,SLB Rama,15,7,0,1,1,0,0,0,4,0,2,9,2,2,0,1,1,0,0,1,1,1,4,0,2,1,3,4,3,1,10,1,3,0,2,0,0,1,0,0,25,11,4,40,29,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Bulukumba,Kec. Herlang,SLBS ABCD DARMAWANITA HERLANG,12,5,0,1,0,0,1,0,1,0,0,6,4,1,1,0,1,1,0,1,4,2,0,1,1,0,0,0,3,0,2,5,2,0,1,2,0,1,0,0,9,6,5,28,15,13,9,9,0,0,0,0,0,0,1,1,1,1,0,0,1,1,3,3,1,1,0,0,0,0,1,1,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
Kab. Bulukumba,Kec. Ujung Bulu,SLBN 1 BULUKUMBA,44,34,1,2,1,0,0,2,5,0,8,37,2,3,8,2,6,0,6,7,4,8,5,3,6,5,3,6,3,5,4,0,1,3,5,2,4,4,0,0,52,45,5,100,55,45,11,11,1,1,2,2,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
