kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Buru,Kec. Namlea,SLB NEGERI MARLOSO,12,1,1,0,0,0,0,0,2,0,1,4,0,1,4,0,6,5,2,2,3,2,5,3,1,1,2,2,7,4,4,1,3,2,1,1,5,4,0,0,33,5,1,70,43,27,12,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0,10,10,,,,,,,,,,,,,,,,,,
Kab. Buru Selatan,Kec. Namrole,SLB NEGERI NAMROLE,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,7,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,18,,,,,,,,,,,,,,,,,,
Kab. Kepulauan Aru,Kec. Pulau-Pulau Aru,SLB NEGERI ARU,9,7,0,0,0,0,0,0,0,0,1,11,1,0,0,0,3,3,5,2,3,3,2,4,1,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,2,12,1,37,20,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kepulauan Tanimbar,Kec. Tanimbar Selatan,SLBS KARTINI SAUMLAKI,15,11,1,0,0,0,0,0,0,0,1,11,1,1,2,2,2,1,2,3,4,1,3,2,4,1,3,2,4,1,3,3,3,3,0,2,5,1,0,0,9,12,2,57,35,22,13,13,0,0,0,0,0,0,1,1,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,7,,,,,,,,,,,,,,,,,,
Kab. Maluku Tengah,Kec. Amahai,SLB NEGERI HARURU,18,6,1,1,0,0,0,0,2,0,5,6,2,0,2,2,1,5,3,0,5,1,4,3,1,3,7,3,5,5,3,2,5,1,1,0,7,3,0,0,16,11,2,72,44,28,14,11,1,1,0,1,0,0,1,1,1,1,0,0,1,0,5,5,1,1,0,0,0,0,1,1,0,0,0,0,8,7,,,,,,,,,,,,,,,,,,
Kab. Maluku Tengah,Kec. Masohi,SLB NEGERI MASOHI,12,2,1,0,0,0,1,0,3,0,3,6,0,0,1,0,2,0,0,2,6,0,1,2,4,0,1,4,3,1,1,0,2,2,1,1,3,5,0,0,6,9,0,42,25,17,12,12,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,
Kab. Maluku Tenggara,Kec. Kei Kecil,SLB NEGERI LANGGUR,12,9,1,0,0,0,0,1,6,0,3,7,1,1,4,4,2,4,2,2,5,2,6,7,2,4,6,0,9,2,7,3,5,2,6,5,2,5,0,0,26,10,2,96,56,40,12,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,7,7,,,,,,,,,,,,,,,,,,
Kab. Seram Bagian Barat,Kec. Kairatu,SLB NEGERI TALABATAI,9,7,1,0,0,0,0,0,1,0,0,7,0,0,0,0,3,2,0,1,3,0,1,1,2,0,2,1,0,0,3,3,0,0,2,3,3,1,0,0,8,7,0,31,19,12,14,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0,7,0,1,0,0,0,0,0,1,0,1,0,1,0,9,9,,,,,,,,,,,,,,,,,,
Kab. Seram Bagian Barat,Kec. Seram Barat,SLB NEGERI PIRU,9,9,1,1,0,0,0,1,0,0,3,15,1,0,0,0,6,4,0,0,0,0,2,2,1,0,3,0,4,3,1,4,1,3,2,5,5,1,0,0,5,18,1,47,25,22,11,11,1,1,0,0,0,0,1,1,1,1,0,0,1,1,5,5,0,0,0,0,1,1,0,0,0,0,0,0,12,12,,,,,,,,,,,,,,,,,,
Kota Ambon,Kec. Baguala,SLB NEGERI KOTA AMBON,24,15,1,2,1,0,0,0,3,0,1,18,1,1,1,3,4,1,3,0,2,0,2,3,3,2,6,4,9,9,7,3,6,5,6,1,4,0,0,0,8,19,2,84,53,31,20,20,1,1,2,2,0,0,1,1,1,1,1,1,1,1,0,4,3,3,0,0,0,0,1,1,0,0,0,0,17,17,,,,,,,,,,,,,,,,,,
