kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Berau,Kec. Tanjung Redeb,SLB NEGERI TANJUNG REDEB,55,19,1,2,0,0,3,0,5,0,9,9,11,4,20,5,18,10,20,8,16,8,18,9,16,7,11,9,9,8,14,3,5,6,5,4,7,5,0,0,12,18,15,243,161,82,21,23,1,1,0,0,0,0,1,1,1,1,0,0,0,0,10,9,0,0,0,0,0,0,1,1,0,0,0,0,18,19,,,,,,,,,,,,,,,,,,
Kab. Kutai Barat,Kec. Barong Tongkok,SLBN Kutai Barat,12,12,0,0,0,0,0,0,0,0,3,11,1,5,5,3,10,4,8,0,7,3,8,2,6,4,13,8,8,3,9,5,5,2,4,2,3,2,0,0,9,14,6,124,86,38,12,12,1,1,1,1,0,0,1,1,0,0,0,0,1,1,8,8,2,2,0,0,0,0,1,1,1,1,0,0,10,10,,,,,,,,,,,,,,,,,,
Kab. Kutai Kartanegara,Kec. Loa Janan,SLB Harapan Insani,7,5,0,0,0,0,0,0,0,0,1,3,2,2,4,0,1,0,2,0,4,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,4,4,17,13,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Kutai Kartanegara,Kec. Loa Janan,SLB MUTMAINNAH,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Kutai Kartanegara,Kec. Muara Jawa,SLB Tunas Mandiri,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kutai Kartanegara,Kec. Tenggarong,SEKOLAH KHUSUS BINA INSAN MANDIRI TENGGARONG,27,3,0,0,2,0,0,0,2,0,1,6,1,2,3,1,6,2,0,2,1,0,1,1,2,0,3,1,0,0,0,2,2,2,4,1,2,0,0,0,6,7,3,49,33,16,14,14,1,1,1,1,0,0,2,2,1,1,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kutai Kartanegara,Kec. Tenggarong,SLB KUTAI KARTANEGARA TENGGARONG,11,5,0,0,0,0,0,0,1,0,0,3,2,4,7,1,6,0,5,1,4,0,0,1,0,0,3,1,0,0,1,0,1,0,0,1,2,1,0,0,3,3,6,40,33,7,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kutai Kartanegara,Kec. Tenggarong,SLB NEGERI TENGGARONG,38,28,0,0,4,0,0,4,4,3,10,23,11,8,5,9,11,3,9,6,14,5,9,3,4,4,12,10,15,4,13,3,18,11,13,5,13,10,0,0,6,33,19,210,136,74,29,30,1,1,1,1,0,0,1,1,1,1,1,1,0,0,14,14,5,5,0,0,0,0,0,0,0,0,0,0,15,15,,,,,,,,,,,,,,,,,,
Kab. Kutai Timur,Kec. Sangatta Utara,SLB BAHASA HATI ,5,2,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,3,4,1,10,9,1,4,4,1,1,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kutai Timur,Kec. Sangatta Utara,SLB BAHASA HATI,5,2,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,3,4,1,10,9,1,4,4,1,1,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
