kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kota Adm. Jakarta Barat,Kec. Cengkareng,SLB B-C ALFIANY,17,11,0,0,0,0,0,0,0,0,1,10,1,1,4,4,4,5,2,3,5,0,3,1,3,7,6,5,9,1,5,2,1,2,3,0,3,2,0,0,24,11,2,80,48,32,16,17,1,1,0,0,0,0,1,1,1,1,1,1,0,0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Adm. Jakarta Barat,Kec. Cengkareng,SLB CAHAYA BINTANG,10,6,0,0,0,0,0,0,0,0,4,4,1,3,2,2,2,0,0,0,1,1,4,0,0,0,1,1,2,1,1,0,1,1,0,0,1,1,0,0,13,8,4,22,15,7,6,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Adm. Jakarta Barat,Kec. Grogol Petamburan,SLB DHARMA ASIH,7,7,0,0,0,0,0,0,0,0,1,6,2,0,3,2,2,1,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,2,16,9,7,8,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Adm. Jakarta Barat,Kec. Kali Deres,SLB B KUNTUM MEKAR 01,9,6,0,0,0,0,0,0,0,0,1,4,1,3,2,2,2,2,1,1,0,3,1,0,0,1,1,1,3,1,1,2,0,0,0,0,0,0,0,0,22,5,4,24,11,13,8,8,1,1,0,0,0,0,1,1,1,1,0,0,1,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kota Adm. Jakarta Barat,Kec. Kali Deres,SLB BINA INSAN KAMIL,9,7,0,0,0,0,0,0,0,2,0,9,1,0,4,1,4,4,5,2,0,2,5,1,0,1,2,0,4,1,1,1,0,0,0,0,0,0,0,0,44,9,1,38,25,13,9,9,1,1,0,0,0,0,1,1,1,1,1,1,0,0,3,3,1,1,0,0,1,1,1,1,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
Kota Adm. Jakarta Barat,Kec. Kali Deres,SLB C KUNTUM MEKAR 02,11,8,0,0,0,0,0,0,0,0,2,6,1,3,1,1,3,0,1,0,2,1,3,1,7,3,2,0,0,0,2,1,1,0,1,0,1,1,0,0,10,8,4,32,24,8,12,12,1,1,0,0,0,0,1,1,1,1,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Adm. Jakarta Barat,Kec. Kali Deres,SLB NEGERI 10,40,38,29,35,9,0,37,4,9,13,10,30,10,2,4,6,5,0,8,8,15,13,35,19,4,1,11,6,9,8,7,4,13,8,8,9,8,6,0,0,17,40,12,215,127,88,39,40,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Adm. Jakarta Barat,Kec. Kebon Jeruk,SDLB C TRI ASIH II,6,6,0,0,0,0,0,0,0,1,1,7,5,3,1,1,3,1,3,1,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,8,17,11,6,7,6,1,1,1,1,0,0,1,1,1,1,1,1,1,1,4,4,1,1,1,2,1,1,1,1,2,2,0,0,5,5,,,,,,,,,,,,,,,,,,
Kota Adm. Jakarta Barat,Kec. Kebon Jeruk,SLB BC INSAN HARAPAN,8,6,0,0,0,0,0,0,0,0,1,5,2,0,4,7,3,3,0,0,3,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,30,18,12,7,7,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Adm. Jakarta Barat,Kec. Kebon Jeruk,SLB C AUTISMA TALITAKUM,13,9,0,0,0,0,0,0,0,0,5,4,5,2,6,1,10,0,3,0,2,1,3,1,2,0,1,1,3,0,0,0,3,0,1,0,2,1,0,0,4,9,7,41,36,5,6,6,1,1,1,1,0,0,1,1,1,1,0,0,1,1,6,6,2,2,0,0,1,1,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
