kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Barito Selatan,Kec. Dusun Selatan,SKH NEGERI 1 BUNTOK,12,12,1,0,1,0,0,1,10,1,4,10,3,4,3,1,1,1,1,0,2,2,1,0,2,1,2,0,2,3,4,2,1,2,6,0,2,3,0,0,22,14,7,42,27,15,13,13,1,1,0,0,1,1,1,1,1,1,0,0,1,1,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Barito Selatan,Kec. Dusun Selatan,SKH NEGERI 2 BUNTOK,11,6,0,0,0,0,0,1,6,0,1,5,1,1,3,0,2,0,8,1,3,2,3,4,1,1,2,2,3,1,2,1,2,0,2,1,0,0,0,0,8,6,2,44,31,13,13,13,2,2,0,0,0,0,1,1,1,1,1,1,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Barito Timur,Kec. Dusun Timur,SKH NEGERI 1 TAMIANG LAYANG,13,12,0,0,0,0,0,0,4,0,1,13,4,1,7,0,5,3,6,3,3,1,3,1,2,1,5,3,3,3,1,1,4,0,0,1,1,2,0,0,44,14,5,59,40,19,13,13,1,1,0,0,0,0,1,1,1,1,0,0,1,1,2,2,1,1,0,0,0,0,1,1,0,0,0,0,11,11,,,,,,,,,,,,,,,,,,
Kab. Barito Utara,Kec. Lahei,SKH NEGERI 1 LAHEI,4,1,2,2,1,0,1,2,3,3,1,2,4,1,0,0,0,0,2,2,0,0,0,0,0,0,1,2,0,0,0,0,2,0,1,0,0,0,0,0,16,3,5,10,6,4,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Barito Utara,Kec. Teweh Tengah,SKH NEGERI 1 MUARA TEWEH,23,16,1,1,0,0,0,2,6,0,2,22,2,4,2,0,5,0,4,2,2,2,2,1,4,1,4,2,6,6,5,3,3,1,4,0,2,4,0,0,36,24,6,74,49,25,26,26,1,1,0,0,0,0,0,0,2,2,1,1,1,1,12,12,0,0,0,0,1,1,1,1,1,1,0,0,11,11,,,,,,,,,,,,,,,,,,
Kab. Gunung Mas,Kec. Kurun,SKH NEGERI KUALA KURUN,7,5,0,0,1,0,0,1,1,0,2,4,3,5,0,0,6,1,0,0,0,0,3,4,1,2,0,0,4,1,1,3,0,0,5,3,1,1,0,0,15,6,8,36,21,15,7,7,1,1,0,0,0,0,1,1,1,1,0,0,0,0,6,6,1,1,0,0,0,0,0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
Kab. Kapuas,Kec. Selat,SKH NEGERI 1 KUALA KAPUAS,34,16,1,0,1,0,1,2,5,0,12,17,7,3,7,2,3,3,5,3,4,1,4,5,8,2,3,2,3,2,7,0,7,3,3,2,1,1,0,0,22,29,10,81,55,26,10,10,1,1,0,0,0,0,1,1,1,1,0,0,1,1,3,3,0,0,0,0,0,0,1,1,0,0,0,0,13,13,,,,,,,,,,,,,,,,,,
Kab. Katingan,Kec. Katingan Hilir,SKH NEGERI 1 KASONGAN,10,10,0,1,1,0,1,1,3,1,2,14,2,3,5,0,3,0,3,1,1,1,0,0,2,1,2,2,0,2,0,0,3,1,1,1,5,2,0,0,32,16,5,36,25,11,13,13,1,1,0,0,0,0,1,1,1,1,0,0,1,1,3,3,1,1,0,0,0,0,1,1,1,1,0,0,8,8,,,,,,,,,,,,,,,,,,
Kab. Katingan,Kec. Katingan Hilir,SKH NEGERI 2 KASONGAN,12,12,0,0,1,0,0,1,2,0,4,10,0,3,3,2,2,1,3,0,0,1,1,0,3,2,3,1,4,1,0,2,1,1,2,0,1,1,0,0,24,14,3,35,23,12,9,9,1,1,0,0,0,0,1,1,0,0,0,0,0,0,5,5,8,8,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Katingan,Kec. Katingan Tengah,SKH NEGERI TUMBANG SAMBA,5,4,0,0,0,0,0,1,2,0,4,6,0,3,1,1,2,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,3,14,12,2,6,6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
