kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Banggai,Kec. Bualemo,SLB Sang Surya Bersinar,7,6,1,1,0,0,1,1,1,0,3,3,0,1,3,5,3,5,1,0,0,1,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,40,6,1,25,11,14,2.0,2,0.0,0,0.0,0,0.0,0,1.0,0,1.0,1,1.0,0,0.0,0,2.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
Kab. Banggai,Kec. Luwuk Timur,SLB Mian Nu Lipuknyo,9,4,3,1,2,0,2,1,2,1,1,2,2,1,1,2,1,0,1,0,0,1,2,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,20,3,3,15,9,6,3.0,3,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,7,,,,,,,,,,,,,,,,,,
Kab. Banggai,Kec. Luwuk Utara,SLB N LUWUK,15,12,1,1,0,0,0,2,3,0,3,14,2,3,6,0,3,1,4,2,3,1,9,5,1,3,6,3,5,3,2,1,5,3,3,4,2,4,0,0,19,17,5,79,49,30,17.0,15,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,1.0,0,0.0,0,5.0,5,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,13.0,11,,,,,,,,,,,,,,,,,,
Kab. Banggai,Kec. Simpang Raya,SLB PADAMU NEGERI,12,10,0,0,0,0,0,1,3,0,1,8,0,2,1,0,1,0,0,1,3,2,3,0,2,1,5,0,4,1,5,2,2,5,2,1,3,1,0,0,46,9,2,45,31,14,9.0,9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.0,8,,,,,,,,,,,,,,,,,,
Kab. Banggai,Kec. Toili,SLB NEGERI TOILI,17,8,0,0,0,0,0,0,0,0,2,6,1,4,0,0,3,3,2,2,0,5,5,5,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,8,5,33,13,20,21.0,20,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,1.0,1,4.0,4,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,7.0,7,,,,,,,,,,,,,,,,,,
Kab. Banggai Kepulauan,Kec. Tinangkung,SLB NEGERI SALAKAN,12,4,2,2,1,0,1,1,1,0,1,4,1,1,1,1,1,0,1,0,0,1,2,0,3,2,4,1,2,1,7,4,8,8,3,1,0,3,0,0,27,5,2,54,32,22,11.0,11,1.0,1,0.0,0,0.0,0,0.0,1,1.0,1,0.0,0,0.0,0,8.0,7,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,10.0,7,,,,,,,,,,,,,,,,,,
Kab. Banggai Laut,KEC. BANGGAI TENGAH,SLB NEGERI ADEAN,10,2,0,1,1,0,1,1,0,1,1,3,1,1,1,0,0,0,2,1,1,0,1,1,1,1,1,0,3,2,2,1,3,3,0,0,4,2,0,0,5,4,2,30,19,11,6.0,6,2.0,2,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,1.0,1,6.0,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,7,,,,,,,,,,,,,,,,,,
Kab. Buol,Kec. Biau,SLB NEGERI BUOL,12,3,0,1,1,0,0,0,3,1,1,9,0,8,2,1,2,0,3,0,6,1,2,2,6,4,2,0,4,0,3,3,1,0,2,0,2,0,0,0,20,10,8,46,35,11,18.0,12,2.0,2,1.0,1,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,15.0,15,1.0,1,0.0,0,0.0,0,3.0,3,0.0,0,0.0,0,6.0,6,,,,,,,,,,,,,,,,,,
Kab. Buol,Kec. Paleleh,SLB NEGERI PALELEH,4,0,2,1,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,5,1,0,0,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,3,19,16,3,9.0,9,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,3.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,6,,,,,,,,,,,,,,,,,,
Kab. Donggala,Kec. Sindue,SLB NEGERI DALAKA,12,7,0,0,0,0,0,1,1,0,4,3,3,2,1,0,1,4,2,2,2,0,1,0,3,1,2,1,3,3,4,1,1,1,3,5,2,2,0,0,29,7,5,45,25,20,12.0,12,1.0,2,1.0,0,0.0,0,2.0,2,1.0,1,0.0,0,1.0,0,9.0,9,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,12.0,11,,,,,,,,,,,,,,,,,,
Kab. Morowali,Kec. Bungku Tengah,SLB NEGERI KTM MOROWALI,20,5,3,2,2,0,1,1,1,2,0,5,1,4,7,1,0,3,3,2,6,4,5,3,7,5,15,8,10,11,7,0,2,0,2,0,0,2,0,0,35,5,5,103,64,39,8.0,8,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,5.0,5,2.0,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,10.0,1,,,,,,,,,,,,,,,,,,
Kab. Morowali Utara,Kec. Petasia,SLB NEGERI MOLINO,7,7,0,0,0,0,0,1,0,0,2,6,2,1,0,0,0,0,0,0,0,0,2,1,4,0,1,0,0,0,2,1,4,3,5,4,3,1,0,0,30,8,3,31,21,10,23.0,23,2.0,2,1.0,1,0.0,0,1.0,1,1.0,1,0.0,0,2.0,2,5.0,5,0.0,0,1.0,1,0.0,0,1.0,1,0.0,0,0.0,0,4.0,4,,,,,,,,,,,,,,,,,,
Kab. Parigi Moutong,Kec. Parigi,SLBN PARIGI,12,10,0,0,0,0,0,0,1,0,1,9,2,3,3,0,7,1,5,3,3,1,7,3,5,3,6,9,5,1,5,1,4,1,1,2,3,2,0,0,9,10,5,81,54,27,9.0,9,0.0,1,0.0,0,0.0,0,1.0,1,1.0,1,0.0,1,0.0,0,0.0,3,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,5.0,1,,,,,,,,,,,,,,,,,,
