kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Berau,Kec. Tanjung Redeb,SLB NEGERI TANJUNG REDEB,52,18,1,0,0,0,1,1,6,0,13,11,9,2,25,8,13,8,17,9,20,6,12,10,8,5,13,6,5,7,5,4,7,6,6,3,5,1,0,0,23,24,11,217,140,77,21,21,1,1,0,0,0,0,1,1,1,1,0,0,0,0,10,10,0,0,0,0,0,0,1,1,0,0,0,0,18,18,,,,,,,,,,,,,,,,,,
Kab. Kutai Barat,Kec. Barong Tongkok,SLBN Kutai Barat,12,12,0,0,1,0,0,0,1,0,3,11,0,5,3,0,6,2,9,1,5,2,10,8,11,3,11,5,6,4,4,2,3,2,4,5,8,2,0,0,8,14,5,116,80,36,12,11,1,1,1,1,0,1,1,1,0,1,0,0,1,1,8,8,2,1,0,0,0,0,1,1,1,1,0,0,10,10,,,,,,,,,,,,,,,,,,
Kab. Kutai Kartanegara,Kec. Loa Janan,SLB Harapan Insani,5,4,0,0,0,0,0,0,0,0,0,3,2,1,4,0,3,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,3,3,12,8,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Kutai Kartanegara,Kec. Loa Janan,SLB MUTMAINNAH,7,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,3,1,0,0,1,0,0,0,0,0,15,0,1,12,9,3,8,8,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Kutai Kartanegara,Kec. Muara Jawa,SLB Tunas Mandiri,11,6,0,0,0,0,0,0,0,0,2,4,1,3,2,2,1,0,4,3,1,1,7,2,2,2,5,0,4,2,0,0,2,0,2,0,1,0,0,0,9,6,4,43,31,12,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kutai Kartanegara,Kec. Tenggarong,SEKOLAH KHUSUS BINA INSAN MANDIRI TENGGARONG,11,9,1,0,2,0,0,0,3,0,3,9,2,0,2,1,1,1,0,0,1,1,1,0,4,1,4,2,4,3,4,4,4,0,2,1,2,0,0,0,42,12,2,43,29,14,14,12,1,1,1,0,0,0,2,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kutai Kartanegara,Kec. Tenggarong,SLB KUTAI KARTANEGARA TENGGARONG,13,5,0,0,1,0,0,0,0,0,0,2,0,4,4,1,7,0,1,1,1,0,3,1,1,1,1,0,5,0,1,2,2,2,1,1,3,0,0,0,26,2,4,40,30,10,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kutai Kartanegara,Kec. Tenggarong,SLB NEGERI TENGGARONG,37,31,0,0,5,0,0,4,7,2,12,26,9,7,9,6,12,4,10,3,4,4,10,8,12,6,13,3,17,10,13,5,15,10,13,6,12,4,0,0,52,38,16,211,142,69,29,29,1,1,1,1,0,0,1,1,1,1,1,1,0,0,14,14,5,5,0,0,0,0,0,0,0,0,0,0,15,15,,,,,,,,,,,,,,,,,,
Kab. Kutai Timur,Kec. Sangatta Utara,SLB BAHASA HATI,8,3,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,1,0,0,0,0,1,0,3,2,1,0,0,0,3,0,0,0,0,0,0,0,11,3,1,13,10,3,4,4,1,1,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kutai Timur,Kec. Sangatta Utara,SLB DAARUSSALAAM,12,3,0,0,0,0,0,0,0,0,0,3,0,2,3,2,3,0,1,1,3,2,4,0,1,2,4,1,4,0,2,1,1,1,3,2,0,1,0,0,1,3,2,42,29,13,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Kutai Timur,Kec. Sangatta Utara,SLB NEGERI KUTAI TIMUR,44,7,4,4,1,0,4,10,2,4,6,15,4,3,8,5,8,3,4,3,5,3,9,5,9,2,6,2,11,7,7,2,9,5,8,2,4,3,0,0,17,21,7,130,88,42,21,19,1,1,0,0,1,0,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Mahakam Ulu,KEC. LONG BAGUN,SLB Negeri Long Bagun,5,1,0,1,0,0,1,1,1,0,0,1,4,4,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,7,1,8,7,5,2,6,4,1,1,0,0,0,0,1,1,1,1,0,0,1,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Paser,Kec. Tanah Grogot,SLBN TANAH GROGOT,16,11,0,0,0,0,6,7,4,0,4,12,5,1,6,3,3,3,1,4,3,3,5,3,3,0,13,8,6,5,5,2,0,1,4,1,0,3,0,0,13,16,6,85,49,36,8,8,1,1,0,0,0,0,1,1,1,1,0,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Penajam Paser Utara,Kec. Penajam,SLB NEGERI PENAJAM PASER UTARA,34,9,1,0,0,0,0,1,1,0,5,14,4,1,3,5,5,3,5,3,4,4,7,5,11,6,6,2,9,3,11,5,5,1,4,4,4,3,0,0,26,19,5,118,74,44,17,13,1,1,1,0,0,0,1,1,1,1,1,1,1,1,17,17,0,1,0,0,0,0,1,1,0,0,0,0,20,16,,,,,,,,,,,,,,,,,,
Kota Balikpapan,Kec. Balikpapan Kota,SLB DHARMA KENCANA BALIKPAPAN,12,12,0,0,0,0,0,0,0,0,3,10,4,3,10,6,5,3,4,4,6,5,7,6,13,2,7,7,10,8,8,2,8,2,1,1,2,2,0,0,9,13,7,129,81,48,13,12,1,1,1,1,0,0,1,1,1,1,1,1,0,0,5,5,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Balikpapan,Kec. Balikpapan Selatan,Sekolah Khusus Santo Fransiskus Assisi,12,2,10,10,6,0,10,10,10,11,0,12,0,4,2,1,11,1,7,1,5,3,6,3,6,2,5,1,2,0,1,3,0,0,3,1,0,0,0,0,21,12,4,78,59,19,14,14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,21,21,2,2,1,1,1,1,1,1,1,1,0,0,2,2,,,,,,,,,,,,,,,,,,
Kota Balikpapan,Kec. Balikpapan Selatan,SLB TUNAS BANGSA,12,10,0,0,0,0,0,0,1,0,0,10,3,4,4,0,6,2,7,1,4,1,13,0,5,0,8,2,10,1,3,1,4,0,2,0,8,3,0,0,11,10,7,85,74,11,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,0,1,1,1,1,0,0,4,4,,,,,,,,,,,,,,,,,,
Kota Balikpapan,Kec. Balikpapan Selatan,SLBN BALIKPAPAN,42,35,1,1,1,0,0,1,1,0,13,35,5,4,22,9,26,6,21,12,21,11,28,13,34,15,23,15,19,10,20,9,25,10,17,8,15,11,0,0,29,48,9,410,277,133,43,43,1,1,0,0,0,0,1,1,1,1,1,0,1,1,11,11,0,0,0,0,0,0,1,1,0,0,0,0,6,5,,,,,,,,,,,,,,,,,,
Kota Bontang,Kec. Bontang Barat,SLB Bina Kasih Mandiri,8,3,0,0,0,0,0,0,0,0,0,3,4,0,1,2,0,0,1,0,0,0,1,0,1,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,4,3,4,12,7,5,3,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Bontang,Kec. Bontang Utara,SLB BORNEO CENTER,7,3,3,3,3,0,3,3,3,5,0,4,1,0,0,0,1,2,0,0,0,0,0,1,2,0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,3,4,1,12,9,3,10,10,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Bontang,Kec. Bontang Utara,SLB NEGERI BONTANG,20,19,1,0,1,0,17,5,19,0,8,21,7,8,5,5,6,1,8,1,6,5,9,5,13,1,9,5,6,5,5,8,10,0,8,0,7,0,0,0,34,29,15,128,92,36,24,24,1,1,0,0,0,0,1,1,1,1,1,1,0,0,13,13,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Bontang,Kec. Bontang Utara,SLB PERMATA BUNDA,10,6,0,0,0,0,0,0,0,0,1,4,1,4,3,2,0,0,3,0,2,1,3,0,0,0,1,1,3,2,1,2,2,1,4,0,3,2,0,0,26,5,5,36,25,11,12,11,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,3,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Bontang,Kec. Bontang Utara,SLB YAYASAN PENDIDIKAN AMALI BONTANG,11,3,0,0,0,0,0,0,0,0,0,2,0,4,5,1,2,0,2,0,0,1,4,1,0,1,1,2,3,0,1,0,0,0,1,1,0,2,0,0,5,2,4,28,19,9,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Bontang,Kec. Bontang Utara,SLB YPK,12,6,0,0,0,0,0,0,0,1,2,5,2,1,2,2,1,3,0,1,2,0,4,1,2,1,5,1,2,2,2,1,1,1,2,0,3,1,0,0,8,7,3,40,26,14,6,6,1,1,2,2,1,1,1,1,1,1,2,2,1,1,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Samarinda,Kec. Palaran,SLB TUNAS HARAPAN,14,5,0,0,0,0,0,0,0,0,3,3,2,1,6,3,4,3,2,0,1,4,1,1,3,1,4,1,3,2,2,4,3,1,2,2,1,0,0,0,5,6,3,54,32,22,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Samarinda,Kec. Samarinda Seberang,SLB C D UNTUNG TUAH,12,8,0,0,0,0,0,0,0,0,2,7,2,1,2,1,3,4,2,2,2,0,2,1,2,3,4,1,1,2,3,1,2,0,2,3,1,2,0,0,12,9,3,46,26,20,9,9,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,8,,,,,,,,,,,,,,,,,,
Kota Samarinda,Kec. Samarinda Ulu,Sekolah Khusus Pelita Bunda,12,5,0,0,0,0,0,0,0,0,0,7,2,1,8,1,10,3,5,0,2,3,2,3,6,1,2,0,2,0,2,1,3,1,3,0,2,0,0,0,11,7,3,60,47,13,12,12,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Samarinda,Kec. Samarinda Ulu,SLB MUTIARA KASIH,11,4,0,0,0,0,0,0,0,0,0,4,0,3,4,3,3,1,1,2,1,2,5,2,4,2,4,0,2,1,3,0,0,0,1,0,3,0,0,0,17,4,3,44,31,13,3,3,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kota Samarinda,Kec. Samarinda Utara,SLB CEMARA WILIS,12,6,0,0,0,0,0,0,0,0,0,6,1,1,2,1,0,1,0,2,2,1,2,0,3,1,2,0,2,1,2,1,3,0,2,0,4,0,0,0,12,6,2,32,24,8,12,12,1,1,0,0,1,1,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Samarinda,Kec. Samarinda Utara,SLBN PEMBINA PROV KALTIM,38,36,0,0,0,0,0,0,1,0,15,33,13,9,15,4,7,9,8,2,11,4,12,5,8,7,15,13,20,7,17,9,10,6,6,6,7,9,0,0,49,48,22,217,136,81,45,39,1,1,1,1,0,0,1,1,2,2,1,1,1,1,7,7,1,1,0,0,0,0,1,1,0,0,0,0,34,34,,,,,,,,,,,,,,,,,,
Kota Samarinda,Kec. Sambutan,Sekolah Khusus Istiqomah Samarinda,9,5,5,1,3,0,4,2,1,1,1,4,1,3,1,2,1,2,0,1,2,1,4,3,1,1,1,0,3,0,0,0,2,0,0,0,0,0,0,0,4,5,4,25,15,10,6,6,1,0,0,0,0,0,1,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Samarinda,Kec. Sungai Kunjang,SLB WIDYA KARYA,18,13,0,0,0,0,0,0,0,0,4,6,6,3,8,5,3,2,3,0,2,1,1,0,2,2,6,2,1,3,0,0,3,4,1,0,4,1,0,0,33,10,9,54,34,20,14,14,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Samarinda,Kec. Sungai Pinang,SLB Bhakti Pertiwi Kaltim,9,3,0,0,0,0,0,0,0,0,0,3,1,1,2,0,2,1,1,1,1,1,2,1,3,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,7,3,2,22,16,6,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Samarinda,Kec. Sungai Pinang,SLB NEGERI SAMARINDA,36,27,0,0,0,0,0,2,1,0,8,23,7,7,7,6,9,4,7,2,8,3,7,9,6,9,17,7,11,16,8,3,9,3,4,4,6,5,0,0,58,31,14,170,99,71,27,24,1,1,0,0,0,0,1,1,1,1,1,0,1,1,7,7,1,1,0,0,0,0,2,2,0,0,0,0,4,3,,,,,,,,,,,,,,,,,,
Kota Samarinda,Kec. Sungai Pinang,SLB UNTUNG TUAH,13,12,0,0,0,0,0,1,0,0,5,10,4,4,7,4,5,3,4,0,1,1,4,2,5,2,1,3,3,3,8,2,6,0,2,2,3,1,0,0,36,15,8,72,49,23,10,9,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
