kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Lebak,Kec. Banjarsari,SKh DARU SIFA,20,7,1,0,2,0,0,0,2,0,0,6,2,3,6,2,0,0,7,5,3,0,7,3,6,2,3,5,5,5,4,2,1,0,1,0,0,0,0,0,15,6,5,67,43,24,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Lebak,Kec. Cibeber,SKH ADI SETIA CIKOTOK,12,6,0,0,0,0,0,0,0,0,1,4,1,1,0,1,0,0,3,1,3,1,0,1,0,0,2,2,0,1,3,3,3,0,2,3,0,1,0,0,23,5,2,30,16,14,8,8,1,1,0,0,0,0,2,2,1,1,1,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Lebak,Kec. Maja,SKH KEKERABATAN,22,4,4,4,4,0,4,6,6,0,1,4,2,3,4,0,4,0,0,0,4,5,1,1,2,1,6,2,2,1,0,1,2,1,1,0,3,4,0,0,9,5,5,45,29,16,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Lebak,Kec. Maja,SKH SARONGGE,10,3,0,0,0,0,0,0,0,0,1,2,2,1,0,3,0,0,4,1,1,1,3,2,2,0,0,0,2,5,3,2,4,2,2,1,7,4,0,0,6,3,3,49,28,21,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Lebak,Kec. Malingping,SKH ARRAFAT,10,3,1,2,1,0,2,1,1,1,1,2,1,2,0,0,0,0,1,0,4,2,0,1,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,18,3,3,13,7,6,4,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Lebak,Kec. Malingping,SKh Negeri 03 Lebak,26,12,11,11,8,0,11,6,10,11,7,15,9,2,5,2,3,2,4,1,6,1,2,0,5,3,3,2,2,1,8,4,2,2,7,2,2,1,0,0,43,22,11,70,49,21,13,13,1,1,0,0,0,0,1,1,1,1,1,1,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,17,17,,,,,,,,,,,,,,,,,,
Kab. Lebak,Kec. Panggarangan,SKH PURNAMA PANGGARANGAN,11,2,1,0,0,0,0,2,0,0,0,2,2,1,0,0,0,0,1,0,1,1,3,2,0,0,0,1,2,1,1,1,0,0,5,2,3,2,0,0,10,2,3,26,16,10,6,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
Kab. Lebak,Kec. Rangkasbitung,SKh NEGERI 01 LEBAK,43,27,0,0,0,0,0,2,4,0,12,17,14,6,11,6,13,2,8,6,7,5,7,3,12,6,12,7,7,1,10,7,4,4,2,4,5,2,0,0,30,29,20,151,98,53,13,13,1,1,0,0,0,0,1,1,1,1,1,1,1,1,5,5,0,0,0,0,0,0,1,1,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
Kab. Lebak,Kec. Rangkasbitung,SKH NEGERI 02 LEBAK,53,20,0,2,1,0,0,2,4,0,5,25,11,8,8,4,13,5,5,2,5,2,11,7,6,13,15,11,6,5,7,4,10,4,7,4,7,4,0,0,24,30,19,175,106,69,15,15,1,1,1,1,0,0,1,1,1,1,1,1,1,1,12,12,1,1,0,0,1,1,1,1,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
Kab. Lebak,Kec. Rangkasbitung,SKH PADESAN,25,7,0,0,0,0,0,0,0,0,3,4,3,0,1,0,0,2,5,1,0,1,3,0,2,3,2,0,4,1,5,2,2,2,2,2,1,1,0,0,17,7,3,42,27,15,9,9,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Lebak,Kec. Rangkasbitung,SKH PGRI RANGKASBITUNG,17,4,0,0,0,0,0,0,2,0,2,3,3,2,1,0,3,0,1,2,1,0,1,0,5,3,3,1,4,2,6,2,3,3,1,3,1,4,0,0,6,5,5,50,30,20,5,5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
Kab. Lebak,Kec. Wanasalam,SKH HARAPAN MULYA,14,6,0,0,0,0,0,0,0,0,0,4,2,2,0,1,1,0,3,1,0,1,0,1,1,1,3,0,0,2,1,0,1,2,1,0,1,2,0,0,14,4,4,23,12,11,7,7,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Pandeglang,Kec. Angsana,SKh RISMURI JAYA ABADI,3,3,0,0,0,0,0,0,0,0,1,1,1,3,0,0,13,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,4,16,14,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Pandeglang,Kec. Bojong,SKH ATH-THOHARIYYAH 2,13,5,0,1,0,0,1,0,6,0,0,6,1,2,0,0,1,1,7,2,2,1,2,1,2,0,1,1,2,1,4,0,0,0,0,0,0,2,0,0,10,6,3,30,21,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Pandeglang,Kec. Cadasari,Skh Sofiana Arrauf,14,7,0,0,0,0,0,0,0,0,2,3,4,6,2,0,2,0,2,1,3,3,4,8,0,0,0,3,1,0,1,1,2,0,2,5,0,0,0,0,9,5,10,46,21,25,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Pandeglang,Kec. Carita,SKH GYTHA KYARA 02,16,6,0,0,0,0,0,0,0,0,0,6,2,2,0,0,3,2,0,0,2,2,5,2,1,0,2,0,6,1,0,1,1,1,3,3,1,0,0,0,8,6,4,36,24,12,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Pandeglang,Kec. Cikedal,SKH AL-KARIM,18,6,0,0,0,0,0,0,1,0,2,4,2,1,0,0,0,1,2,2,0,0,0,1,2,2,3,3,1,0,1,0,1,4,2,1,2,6,0,0,10,6,3,34,14,20,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,,,,,,,,,,,,,,,,,,
Kab. Pandeglang,Kec. Cikeusik,Sekolah Khusus Kartika,9,6,0,0,0,0,0,0,0,0,3,3,3,0,0,1,11,5,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,3,25,16,9,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,
Kab. Pandeglang,Kec. Cimanuk,SKH FARKHAN AS SALMAN,11,6,0,0,0,0,0,0,2,0,1,4,3,4,1,1,2,1,0,3,1,1,5,0,4,1,5,3,2,1,4,1,5,1,3,1,0,0,0,0,28,5,7,46,32,14,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Pandeglang,Kec. Jiput,SKH JIPUT MANDIRI,19,5,0,1,0,0,0,0,4,0,1,4,0,3,0,0,2,0,1,0,5,1,4,1,2,2,1,1,2,2,1,3,1,0,5,1,1,2,0,0,5,5,3,38,25,13,3,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Pandeglang,Kec. Karang Tanjung,Skh Jannatul Aulad,11,6,3,3,0,0,2,2,3,1,0,7,1,3,0,0,0,0,8,2,8,5,1,0,5,4,6,8,1,1,1,0,0,0,0,0,0,0,0,0,15,7,4,50,30,20,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Pandeglang,Kec. Labuan,SKh Alghisafa Labuan,22,7,0,0,0,0,0,0,1,0,0,8,4,2,0,0,4,2,5,3,6,9,2,2,5,4,0,1,0,1,1,1,1,1,2,0,0,0,0,0,12,8,6,52,27,25,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
Kab. Pandeglang,Kec. Labuan,SKH BAHARI,23,6,0,0,0,0,0,0,0,0,1,4,1,5,2,1,1,2,2,1,2,5,5,0,4,0,7,2,1,2,3,0,2,1,4,1,0,2,0,0,6,5,6,50,33,17,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Pandeglang,Kec. Majasari,SKH NEGERI 01 PEMBINA PANDEGLANG,85,56,0,0,0,0,0,1,3,1,28,32,18,5,7,3,5,8,14,3,4,5,6,10,8,4,8,4,6,3,12,6,3,3,3,6,11,6,0,0,38,60,23,148,87,61,14,14,3,3,0,0,0,0,1,1,2,2,1,1,0,0,15,15,0,0,0,0,1,1,1,1,1,1,0,0,53,53,,,,,,,,,,,,,,,,,,
Kab. Pandeglang,Kec. Mandalawangi,SKH GALUH KINANTI,9,4,0,0,0,0,0,0,1,0,0,4,3,2,0,0,1,0,2,0,0,2,1,5,3,1,0,2,4,2,2,3,3,4,0,0,0,0,0,0,7,4,5,35,16,19,11,11,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
Kab. Pandeglang,Kec. Mekarjaya,SKh Insan Maulana Assyakim,5,2,3,3,1,0,3,3,3,3,1,1,1,4,4,1,1,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,21,2,5,14,11,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Pandeglang,Kec. Menes,SKH MATHLA`UL ANWAR,13,10,2,3,0,0,1,1,0,0,4,6,3,0,0,1,2,0,2,2,1,2,2,4,5,4,4,2,3,4,4,3,1,2,5,2,2,1,0,0,10,10,3,59,32,27,15,15,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Pandeglang,Kec. Munjul,SKh Arisma,20,4,0,0,0,0,0,0,6,0,3,2,4,0,3,2,0,1,4,0,8,4,7,1,8,2,1,7,0,0,0,1,2,0,3,2,2,1,0,0,15,5,4,59,38,21,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,,,,,,,,,,,,,,,,,,
