kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Bombana,Kec. Rumbia Tengah,SLBN 1 BOMBANA,9,5,3,3,3,0,3,3,4,2,1,6,0,2,1,1,2,1,2,1,4,0,0,0,4,1,1,2,4,9,0,0,0,0,0,1,0,0,0,0,13,7,2,34,18,16,6,6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,10,10,1,1,0,0,0,0,1,1,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
Kab. Buton,Kec. Pasar Wajo,SLBS AMALIA BUTON RAYA,8,5,2,1,1,0,1,3,2,2,4,7,2,2,2,1,1,0,1,0,2,0,1,0,1,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,44,11,4,25,13,12,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Buton Selatan,Kec. Siompu,SLBS AL KAHFI BUTON SELATAN,2,2,0,0,0,0,0,1,2,0,1,2,2,1,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,9,5,4,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Buton Tengah,Kec. Gu,SLBS PERINTIS LAKAPERA,9,5,1,1,1,0,1,1,2,0,0,2,2,0,1,2,2,0,1,1,0,0,1,1,2,0,5,2,0,0,4,1,0,1,0,0,1,1,0,0,7,2,2,26,17,9,12,12,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Buton Tengah,Kec. Mawasangka,SLBS NURUL FALAH,4,1,1,1,1,0,1,1,2,0,3,2,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8,5,2,8,4,4,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Buton Utara,Kec. Kulisusu,SLBN 1 BUTON UTARA,22,8,8,3,1,0,6,2,3,3,3,12,0,3,3,2,1,1,0,0,4,1,3,1,2,0,0,0,1,1,4,3,1,2,3,0,6,2,0,0,24,15,3,41,28,13,7,7,1,1,0,0,0,0,1,1,1,1,1,1,1,1,9,9,1,1,0,0,0,0,1,1,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
Kab. Buton Utara,Kec. Kulisusu,SLBS LANGKOLU,6,4,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,1,1,0,0,0,3,1,0,0,1,1,7,0,0,0,0,0,0,0,40,2,2,16,12,4,2,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Kolaka,Kec. Baula,SLBN 3 KOLAKA,8,5,1,1,1,0,1,1,1,1,1,5,2,0,0,1,2,0,1,0,1,0,0,1,1,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,9,6,2,14,9,5,11,11,1,1,0,0,0,0,1,1,1,1,0,0,1,1,4,4,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kolaka,Kec. Kolaka,SLBS TUNAS HARAPAN MEKONGGA,12,6,0,1,1,0,1,0,2,0,0,8,2,1,3,0,2,0,3,0,1,3,1,2,0,2,2,0,0,4,2,0,1,1,2,2,1,1,0,0,10,8,3,33,18,15,9,9,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,0,1,1,1,1,0,0,12,12,,,,,,,,,,,,,,,,,,
Kab. Kolaka,Kec. Latambaga,SLBS CEMERLANG,12,6,0,1,0,0,0,0,2,0,0,11,0,1,0,2,3,0,0,1,1,2,2,2,3,2,1,4,3,1,2,2,1,0,0,2,0,1,0,0,21,11,1,35,16,19,18,18,1,1,0,0,0,0,1,1,1,1,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
