kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Bandung,Kec. Arjasari,SLB RAFAHA,20,6,5,5,2,0,2,5,0,0,1,8,0,2,0,0,1,0,3,3,1,2,6,3,0,0,3,3,2,1,5,2,2,3,3,1,0,0,0,0,4,9,2,45,27,18,7,7,1,1,0,0,0,0,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Baleendah,SLB G YBMU BALEENDAH,15,15,0,0,0,0,0,0,0,0,2,11,2,1,8,3,8,1,3,4,0,2,4,3,6,3,4,7,6,5,6,2,4,3,4,3,2,8,0,0,16,13,3,100,55,45,14,14,2,2,0,0,1,1,2,2,2,2,1,1,1,1,4,4,0,0,1,1,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Banjaran,SLB BC YPLAB BANJARAN,23,14,0,0,0,0,0,0,0,0,3,11,3,2,5,2,9,5,4,1,4,4,5,1,10,1,6,2,4,1,0,4,4,2,3,7,7,5,0,0,14,14,5,96,61,35,13,13,2,2,0,0,0,0,2,2,2,2,1,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Bojongsoang,SLB ABC NITA KARYA,12,6,0,0,0,0,0,0,0,0,0,5,0,1,4,0,1,4,4,3,0,5,8,1,1,2,2,0,5,3,4,4,1,0,4,2,3,0,0,0,25,5,1,61,37,24,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Bojongsoang,SLB HIDAYAH DREAMABLE,10,1,6,6,3,0,6,6,6,6,2,2,0,2,0,1,2,1,3,3,4,1,4,2,2,2,4,3,3,3,0,0,4,7,0,0,0,0,0,0,30,4,2,54,28,26,4,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Cangkuang,SLB BC AL HUDA,11,4,0,0,0,0,0,0,0,0,2,3,4,0,0,0,2,2,4,0,1,2,1,3,2,1,1,2,2,1,3,1,1,0,0,2,1,0,0,0,13,5,4,32,18,14,7,8,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Cicalengka,SLB A YPKR,14,8,0,0,0,0,0,0,0,0,4,4,0,1,5,2,8,1,4,3,4,1,10,1,9,3,6,2,4,3,3,5,0,0,8,3,0,0,0,0,22,8,1,85,61,24,8,8,1,1,0,0,0,0,1,1,1,1,1,1,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Cicalengka,SLB BCD YPKR,12,6,0,0,0,0,0,0,0,0,3,8,2,1,2,0,7,5,5,0,3,1,2,2,3,2,1,2,6,2,1,1,2,2,3,2,1,2,0,0,18,11,3,57,36,21,5,5,1,1,0,0,0,0,1,1,1,1,1,1,0,0,3,3,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Cicalengka,SLBS PUTRA BERLIAN,10,7,0,0,0,0,0,0,2,0,1,5,1,2,4,3,0,1,1,1,0,0,1,1,2,0,0,0,0,0,0,2,5,0,5,3,3,1,0,0,14,6,3,35,22,13,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Cileunyi,SLB AUTISMA BUNDA BENING SELAKSHAHATI,16,13,0,0,0,0,0,0,0,0,5,9,5,1,2,3,1,0,1,0,0,1,5,2,6,0,3,0,1,0,2,0,6,0,2,0,6,1,0,0,57,14,6,43,36,7,9,9,0,0,0,0,0,0,1,1,1,1,1,1,0,0,5,5,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Cileunyi,SLB BC PUTRA 45,8,6,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,2,0,0,1,2,1,1,3,2,0,0,1,0,0,0,2,1,3,5,0,0,0,0,8,5,2,25,12,13,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Cileunyi,SLB NEGERI CILEUNYI,103,100,0,0,0,0,0,2,8,0,33,75,14,11,31,26,24,7,24,19,8,9,12,8,9,7,14,7,11,7,10,9,17,6,10,10,10,4,0,0,42,108,25,314,191,123,28,28,1,1,0,0,0,0,1,1,1,1,1,1,1,1,30,30,0,0,0,0,0,0,1,1,1,1,0,0,38,38,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Cimaung,SLB AL FITHRI,14,7,0,0,0,0,0,0,0,0,2,5,0,2,2,2,4,1,2,2,7,1,8,2,3,2,1,0,3,0,2,1,1,3,1,0,7,1,0,0,9,7,2,56,41,15,4,4,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Cimaung,SLB MIFTAHUL FALAH,11,5,0,0,0,0,0,0,0,0,0,4,0,2,1,1,3,3,2,2,2,0,2,0,2,2,2,2,2,0,2,2,0,0,5,3,1,0,0,0,14,4,2,39,24,15,4,6,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Cimenyan,SLB ABCD ASYIFA,13,5,0,0,0,0,0,0,0,0,2,1,2,2,0,1,1,1,2,5,1,1,2,0,1,0,1,3,2,0,0,2,2,0,4,2,1,0,0,0,23,3,4,33,17,16,4,4,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,2,0,0,1,1,0,0,1,1,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Cimenyan,SLB BCD PUTERA MANDIRI,12,6,0,0,0,0,0,0,0,0,2,2,2,0,2,1,1,0,1,4,1,1,0,0,1,0,0,4,1,3,2,1,0,2,1,0,0,2,0,0,21,4,2,30,12,18,5,5,1,1,2,2,0,0,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Ciparay,SLB ABCD MUHAMMADIYAH CIPARAY,13,9,0,0,0,0,0,0,0,0,2,6,1,1,8,2,1,0,0,1,1,1,6,3,8,1,5,2,4,1,1,5,3,2,6,1,6,2,0,0,13,8,2,73,50,23,9,7,1,2,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,2,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Ciparay,SLB IBNU SINA,13,0,6,6,2,0,6,6,6,6,4,4,2,0,4,2,7,2,3,5,2,4,1,5,4,2,6,1,6,2,0,4,2,4,6,1,0,1,0,0,39,8,2,81,46,35,7,7,1,1,0,0,0,0,1,1,1,1,0,0,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Ciparay,SLB Negeri Ciparay,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,8,3,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Ciparay,SLB NURUL MAJID,19,8,0,0,0,0,0,0,0,0,5,4,0,1,6,3,4,4,2,1,4,3,1,5,4,4,3,1,0,2,0,2,5,5,0,0,1,0,0,0,11,9,1,60,30,30,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Ciparay,SLB SATRIA GALDIN,13,8,0,0,0,0,0,0,0,0,1,6,1,3,4,2,5,3,5,2,4,1,2,1,5,2,6,3,9,3,4,1,8,2,6,2,5,1,0,0,11,7,4,87,64,23,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Dayeuhkolot,SLB NURUL IMAN,16,8,0,0,0,0,0,0,0,0,2,6,2,3,6,4,4,3,8,3,2,0,5,1,3,1,5,1,1,1,6,2,4,2,2,5,5,1,0,0,36,8,5,76,51,25,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Ibun,SLB BUNDA PERTIWI INDONESIA,19,4,0,0,0,0,0,0,1,1,2,3,0,2,6,0,4,0,0,1,5,1,4,3,1,0,2,1,1,1,2,1,4,2,1,2,2,1,0,0,12,5,2,48,33,15,4,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Katapang,SLB SABILULUNGAN,12,6,2,4,0,0,0,0,1,0,1,4,2,1,5,1,3,6,5,0,3,5,2,6,8,8,2,0,1,1,4,2,1,2,2,2,5,2,0,0,30,5,3,76,41,35,11,11,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,15,15,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Katapang,SLB YKS 3,12,7,0,0,0,0,0,0,0,0,2,5,1,0,1,1,3,2,3,3,0,1,2,2,6,3,0,1,6,3,5,0,1,0,4,7,4,1,0,0,1,7,1,59,35,24,13,13,1,1,0,0,0,0,1,1,1,1,0,0,1,1,3,3,0,0,0,0,1,1,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bandung,Kec. Kutawaringin,SLB ADHITYA SOREANG,12,5,0,0,0,0,0,0,0,0,4,1,2,4,4,2,5,2,2,1,4,0,4,2,4,2,4,2,2,3,1,4,2,3,2,1,4,1,0,0,18,5,6,61,38,23,13,13,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
