kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Banjarnegara,Kec. Madukara,SLB NEGERI BANJARNEGARA,40,30,0,0,0,0,0,1,2,2,7,29,5,7,33,8,22,5,9,7,21,8,20,5,39,13,16,17,15,13,12,11,9,8,10,7,6,8,0,0,26,36,12,322,212,110,12,11,1,1,1,1,0,0,1,1,0,0,1,1,0,0,12,11,0,0,0,0,0,0,1,1,0,0,0,0,13,13,,,,,,,,,,,,,,,,,,
Kab. Banjarnegara,Kec. Mandiraja,SLB NEGERI MANDIRAJA,24,19,0,0,0,0,0,1,4,0,4,15,4,3,9,8,14,12,13,8,6,6,13,10,15,12,9,7,12,14,8,9,13,4,7,11,14,5,0,0,15,19,7,239,133,106,12,7,1,1,1,1,0,0,2,1,1,1,1,1,0,0,7,7,1,1,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
Kab. Banjarnegara,Kec. Mandiraja,SMPLB YPAB BARAMAS MANDIRAJA,6,6,0,0,1,0,0,0,0,0,2,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,2,0,0,0,0,0,0,0,0,20,11,2,7,4,3,10,10,1,1,0,0,0,0,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Banyumas,Kec. Ajibarang,SLB AISYIYAH AL-WALIDAH,18,9,0,0,0,0,0,0,0,0,2,6,1,2,4,4,7,3,6,4,5,10,13,4,13,8,12,12,2,1,10,6,2,3,6,1,0,0,0,0,13,8,3,136,80,56,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Banyumas,Kec. Banyumas,SLB ABCD KUNCUP MAS BANYUMAS,33,16,0,0,0,0,0,1,0,0,5,14,3,0,9,3,6,0,5,2,10,7,8,13,4,6,10,6,9,9,14,5,3,4,7,4,4,5,0,0,4,19,3,156,92,64,14,14,1,1,0,0,0,0,1,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Banyumas,Kec. Purwokerto Selatan,SLB C DAN C1 YAKUT PURWOKERTO,17,15,0,0,0,0,0,0,4,0,8,9,1,0,6,5,14,6,5,2,9,4,15,8,14,8,11,11,17,13,17,8,17,11,11,5,10,10,0,0,10,17,1,237,146,91,16,16,1,1,0,0,1,1,1,1,1,1,0,0,1,1,10,10,1,1,0,0,0,0,1,1,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Banyumas,Kec. Purwokerto Timur,SLB B YAKUT PURWOKERTO,13,9,0,0,0,0,1,2,5,0,4,7,1,2,4,6,1,5,4,2,3,11,3,8,5,5,2,5,1,3,3,6,4,3,2,4,2,11,0,0,5,11,3,115,40,75,11,11,0,1,1,1,0,0,0,1,1,1,1,1,1,0,5,5,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Batang,Kec. Batang,SLB NEGERI BATANG,22,21,0,0,0,0,0,1,2,0,8,16,6,2,28,16,16,14,11,8,16,10,20,21,20,13,17,13,12,6,10,4,3,2,8,4,6,1,0,0,12,24,8,279,167,112,16,16,1,1,1,1,1,1,1,1,1,1,1,1,0,1,6,4,1,3,1,0,0,0,1,1,0,0,0,0,14,13,,,,,,,,,,,,,,,,,,
Kab. Blora,Kec. Cepu,SLB BC Muhammadiyah Cepu,12,11,1,0,0,0,0,0,2,0,1,10,1,1,2,2,2,1,5,1,1,2,3,1,5,8,6,7,3,1,8,3,1,5,3,8,3,3,0,0,14,11,2,84,42,42,6,5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,4,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Blora,Kec. Jepon,SLB BUDI MULYO,12,9,0,0,0,0,0,1,4,0,4,6,2,1,0,1,0,1,2,1,0,1,11,4,5,0,3,6,0,3,1,0,1,1,3,2,1,3,0,0,23,10,3,50,27,23,7,7,1,1,0,0,0,0,1,1,1,1,0,0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
Kab. Blora,Kec. Jepon,SLB NEGERI JEPON,50,23,1,0,1,0,1,4,4,0,7,21,4,2,9,6,7,3,9,9,19,18,17,7,12,14,9,11,23,12,15,10,13,4,11,11,6,9,0,0,38,28,6,264,150,114,20,20,1,1,0,0,0,0,0,0,2,2,1,1,1,1,12,12,2,2,0,0,0,0,1,1,0,0,0,0,22,22,,,,,,,,,,,,,,,,,,
Kab. Blora,Kec. Kota Blora,SLB CERIA MANDIRI BLORA,9,8,0,0,0,0,2,1,2,0,0,11,0,1,1,3,7,1,4,3,1,4,1,4,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,5,11,1,42,26,16,6,6,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Blora,Kec. Kunduran,SLB BUDI MULYO,13,12,0,0,0,0,0,0,4,0,3,9,2,2,2,3,2,5,5,4,1,3,4,4,6,2,5,6,5,3,3,3,4,3,6,1,2,0,0,0,18,12,4,84,46,38,7,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,6,5,,,,,,,,,,,,,,,,,,
Kab. Blora,Kec. Ngawen,SLB SARTIKA NGAWEN,7,4,0,0,0,0,0,0,0,0,1,3,1,2,0,1,2,1,1,1,2,2,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,19,10,9,6,6,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,
Kab. Blora,Kec. Randublatung,SLB NEGERI RANDUBLATUNG,17,11,4,4,3,0,4,2,3,0,3,8,5,1,10,9,0,0,0,0,0,0,0,1,0,0,4,5,2,0,0,0,4,4,0,0,0,0,0,0,24,11,6,44,25,19,5,4,1,1,0,0,0,0,1,0,1,1,1,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
