kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Bengkalis,Kec. Bengkalis,SLBN BENGKALIS,42,18,0,0,2,0,0,9,10,0,6,15,4,6,6,2,4,4,10,5,4,1,8,3,6,4,10,3,9,2,7,2,10,2,2,5,4,1,0,0,35,21,10,114,80,34,17,17,1,1,1,1,0,0,1,2,1,0,0,0,0,0,22,22,1,1,0,0,0,0,0,0,0,0,0,0,8,1,,,,,,,,,,,,,,,,,,
Kab. Bengkalis,Kec. Mandau,SLB AISYIYAH DURI,11,2,0,0,1,0,1,2,2,0,1,5,0,1,3,1,4,1,0,0,3,1,3,2,2,2,1,1,3,1,0,1,3,2,3,2,2,1,0,0,22,6,1,42,27,15,7,7,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bengkalis,Kec. Mandau,SLB CENDANA,13,12,0,0,0,0,0,0,0,1,5,9,4,2,4,3,3,2,4,2,7,3,5,2,5,4,1,4,4,1,4,6,3,1,4,1,2,3,0,0,24,14,6,79,47,32,16,16,1,1,1,1,1,1,1,1,1,1,0,0,1,1,5,5,1,1,0,0,0,0,1,1,0,0,0,0,11,11,,,,,,,,,,,,,,,,,,
Kab. Bengkalis,Kec. Mandau,SLB MARDHATILLAH DURI,10,6,0,0,0,0,0,0,0,0,0,6,1,0,0,0,3,1,2,2,2,1,2,1,1,0,0,1,2,2,0,0,5,3,2,3,2,3,0,0,5,6,1,38,21,17,5,5,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Bengkalis,Kec. Mandau,SLB YHT Duri,15,15,0,0,1,0,0,10,3,0,2,14,1,1,4,4,10,0,4,3,4,1,3,2,4,1,5,2,5,2,4,3,1,4,4,2,1,0,0,0,20,16,2,73,49,24,17,17,1,1,0,0,0,0,1,1,1,1,0,0,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
Kab. Bengkalis,Kec. Mandau,SLBN DURI,22,12,0,0,1,0,0,0,0,0,0,12,1,5,5,1,6,2,1,2,1,4,4,3,6,3,6,5,8,1,2,2,1,5,4,1,0,3,0,0,17,12,6,76,44,32,10,10,1,1,1,1,0,0,1,1,1,1,1,1,0,0,3,3,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bengkalis,Kec. Pinggir,SLB BUMI MANGGALO,12,5,0,0,0,0,0,0,0,0,1,3,0,4,1,2,1,1,4,3,1,0,3,4,3,0,1,2,1,1,1,0,1,2,1,2,1,1,0,0,15,4,4,37,19,18,9,9,1,1,0,0,0,0,1,1,1,1,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,12,,,,,,,,,,,,,,,,,,
Kab. Indragiri Hilir,Kec. Pulau Burung,SLB PULAU BURUNG,12,6,0,0,0,0,0,0,0,0,1,4,0,2,0,1,1,0,0,1,2,0,2,1,1,0,1,0,0,2,0,2,0,1,1,2,3,0,0,0,4,5,2,21,11,10,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Indragiri Hilir,Kec. Tembilahan,SLB N 033 TEMBILAHAN,25,9,0,0,1,0,0,2,6,0,5,12,4,1,14,6,5,3,7,2,2,4,0,11,11,3,3,7,3,5,9,5,10,1,4,3,2,1,0,0,8,17,5,121,70,51,13,13,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,0,0,0,1,1,0,0,9,9,,,,,,,,,,,,,,,,,,
Kab. Indragiri Hulu,Kec. Pasir Penyu,SLBN INHU,28,13,0,0,1,0,0,1,8,3,3,17,4,1,16,9,7,4,7,7,5,4,5,5,8,3,5,5,6,3,10,4,6,4,7,3,4,3,0,0,19,20,5,140,86,54,17,14,1,1,0,0,0,0,1,1,1,1,1,1,1,1,8,4,0,0,0,0,0,0,1,1,1,1,0,0,29,24,,,,,,,,,,,,,,,,,,
Kab. Kampar,Kec. Bangkinang,SLB Negeri Kab. Kampar,12,12,12,1,5,0,0,9,2,0,5,9,3,1,3,1,2,0,2,0,3,1,0,2,3,2,2,0,0,3,2,2,1,0,0,1,1,1,0,0,14,14,4,32,19,13,9,14,0,0,0,0,0,0,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,0,1,1,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kampar,Kec. Bangkinang Kota,SLB NEGERI BANGKINANG KOTA,25,21,1,0,1,0,0,1,6,0,6,22,3,2,6,8,4,6,7,6,8,4,16,5,3,2,11,3,17,10,6,3,5,7,7,4,2,1,0,0,12,28,5,151,92,59,19,19,1,1,1,1,0,0,0,0,1,1,1,1,1,1,7,7,1,1,0,0,0,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,
Kab. Kampar,Kec. Bangkinang Kota,SLB NEGERI BANGKINANG,22,18,1,0,1,0,0,1,6,0,7,12,3,0,3,6,2,3,4,4,3,3,4,6,5,3,4,4,2,5,3,3,4,3,4,2,6,0,0,0,50,19,3,86,44,42,23,23,1,1,0,0,1,1,1,1,1,1,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Kampar,Kec. Gunung Sahilan,SLBN GUNUNG SAHILAN,29,13,0,0,0,0,0,1,2,2,5,12,3,1,2,0,4,3,2,3,3,6,18,4,6,2,5,2,3,2,4,7,0,0,0,0,0,0,0,0,21,17,4,77,48,29,13,13,1,1,0,0,1,1,1,1,1,1,0,0,0,0,4,8,0,0,0,0,0,0,1,1,1,1,0,0,9,9,,,,,,,,,,,,,,,,,,
Kab. Kepulauan Meranti,Kec. Rangsang,SLB TANJUNG SAMAK,7,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,2,0,2,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,21,3,1,12,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Kepulauan Meranti,Kec. Rangsang Barat,SLB SEKAR MERANTI,6,5,5,5,2,0,5,6,5,0,0,6,1,1,1,0,0,0,2,2,2,0,5,4,0,0,0,0,5,8,0,0,21,4,0,0,0,0,0,0,12,6,2,54,36,18,5,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kepulauan Meranti,Kec. Tebing Tinggi,SLB NEGERI SELATPANJANG,26,13,0,0,1,0,0,2,2,0,8,9,1,4,4,3,3,4,4,3,5,0,9,8,5,1,6,5,2,1,6,1,2,2,0,0,5,0,0,0,16,17,5,79,51,28,24,24,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,1,0,0,8,5,,,,,,,,,,,,,,,,,,
Kab. Kepulauan Meranti,Kec. Tebing Tinggi Timur,SLB IKHLAS HATI IBU,13,1,3,3,3,0,3,3,5,6,0,3,1,1,1,1,0,0,0,0,0,0,1,2,0,0,1,0,5,2,4,1,1,0,0,0,2,0,0,0,8,3,2,21,15,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Kuantan Singingi,Kec. Kuantan Tengah,SLBN KUANTAN SINGINGI,16,10,0,0,0,0,0,1,0,0,2,9,3,3,2,1,6,1,2,1,6,0,7,0,6,2,0,0,5,2,2,1,3,2,3,0,0,1,0,0,13,11,6,53,42,11,20,12,0,0,0,0,0,0,1,1,1,1,1,1,0,0,3,3,1,1,0,0,0,0,1,1,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
