kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Bolaang Mongondow,Kec. Dumoga Timur,SLB CINTA KASIH IMANDI,6,6,0,0,0,0,0,0,0,0,2,4,0,1,0,0,1,2,5,4,0,0,0,0,0,0,0,0,1,0,8,8,0,0,2,0,7,4,0,0,14,6,1,42,24,18,5,5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bolaang Mongondow,Kec. Lolak,SLB NEGERI LOLAK,12,6,0,0,0,0,5,3,4,0,3,3,2,0,0,0,0,0,2,0,0,2,3,0,4,0,2,0,1,2,4,2,1,1,5,0,0,0,0,0,8,6,2,29,22,7,6,6,1,1,1,1,0,0,1,1,1,1,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kep. Siau Tagulandang Biaro,Kec. Siau Barat,SLB KASIH SOPHIA,5,2,1,1,1,0,1,3,3,0,1,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,18,2,1,9,8,1,5,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kepulauan Sangihe,Kec. Manganitu,SLB NEGERI MANGANITU,21,10,1,1,1,0,1,1,0,0,3,9,1,3,1,1,3,0,2,2,0,3,3,2,3,1,1,3,1,2,1,0,2,2,2,2,1,4,0,0,29,12,4,42,20,22,15,15,1,1,0,0,0,0,1,1,1,1,0,0,1,1,3,3,1,1,0,0,0,0,1,1,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,
Kab. Kepulauan Sangihe,Kec. Tahuna,SLB KASIH BUNDA GMIST,10,4,1,1,0,0,1,1,1,1,0,3,0,2,1,0,2,3,3,0,0,0,0,1,0,4,2,2,0,3,0,0,0,1,0,1,2,2,0,0,11,3,2,27,10,17,8,8,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kepulauan Talaud,Kec. Kabaruan,SLB FEYBE MANGARAN,9,3,0,0,0,0,0,0,0,0,1,2,0,2,3,0,0,0,0,0,3,1,1,0,1,0,1,0,0,0,0,2,0,1,1,2,3,0,0,0,8,3,2,19,13,6,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,
Kab. Kepulauan Talaud,Kec. Salibabu,SLB NEGERI 1 TALAUD,12,11,1,1,1,0,1,1,1,1,3,9,2,5,0,0,1,0,0,0,0,1,1,3,1,1,0,0,3,3,3,3,5,6,0,0,2,2,0,0,8,12,7,35,16,19,10,16,1,1,0,0,0,0,2,2,3,3,0,0,1,0,13,12,2,2,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Minahasa,Kec. Kakas,SLB DORKAS KAKAS,6,3,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,1,2,0,0,3,1,2,2,3,4,0,0,5,2,2,3,0,0,0,0,7,5,1,30,16,14,9,13,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,1,1,0,0,0,0,8,1,,,,,,,,,,,,,,,,,,
Kab. Minahasa,Kec. Pineleng,SLB KREASI MANDIRI,8,0,5,6,1,0,4,4,7,1,1,4,1,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,2,1,1,0,0,0,7,5,2,10,8,2,4,4,1,1,0,0,0,0,1,1,1,1,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Minahasa,Kec. Sonder,SLB THERESIA SONDER,11,7,0,0,0,0,0,0,0,0,2,5,0,1,2,1,1,0,0,1,1,1,0,2,1,1,1,1,2,1,1,1,4,2,1,0,0,0,0,0,15,7,1,25,14,11,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,,,,,,,,,,,,,,,,,,
