kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Balangan,Kec. Paringin,SLBN BALANGAN,24,13,3,2,1,0,7,2,3,0,6,12,4,4,6,2,4,2,3,2,9,3,4,2,6,1,2,7,9,2,4,4,4,3,4,3,3,1,0,0,20,18,8,90,58,32,8,8,1,1,0,0,0,0,1,1,1,1,1,1,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Banjar,Kec. Martapura,SLB A Negeri 3 Martapura,19,16,0,0,1,0,0,1,2,0,13,9,3,1,0,2,0,0,0,3,1,1,2,1,0,2,1,1,3,2,2,0,2,4,0,3,1,1,0,0,13,22,4,32,12,20,15,15,1,1,2,2,0,0,1,1,3,3,2,2,1,1,6,6,1,1,0,0,1,1,0,0,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Banjar,Kec. Martapura,SLB Negeri 1 Martapura,25,25,0,0,0,0,0,0,0,0,13,17,5,6,14,3,10,6,13,8,4,4,9,3,2,2,5,6,5,7,5,3,3,4,2,4,1,5,0,0,8,30,11,128,73,55,21,21,1,1,0,0,0,0,2,2,1,1,0,0,1,1,3,3,1,1,0,0,1,1,0,0,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Banjar,Kec. Martapura,SLB Negeri 2 Martapura,63,45,1,0,1,0,0,0,3,0,19,29,8,5,10,9,8,7,18,8,19,10,15,4,7,11,22,8,31,9,21,6,23,12,8,7,17,4,0,0,13,48,13,294,199,95,38,38,1,1,0,0,1,1,0,0,0,0,1,1,0,0,15,15,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Barito Kuala,Kec. Marabahan, SLBN MARABAHAN,34,20,1,1,0,0,0,0,2,0,5,19,5,5,4,1,6,4,6,3,5,4,5,4,4,1,2,3,8,4,4,4,4,2,2,0,1,1,0,0,18,24,10,82,51,31,13,13,1,1,0,0,1,1,1,1,1,1,1,1,1,1,8,8,1,1,0,0,0,0,1,1,0,0,0,0,10,10,,,,,,,,,,,,,,,,,,
Kab. Barito Kuala,Kec. Marabahan,SLBN MARABAHAN,34,20,1,1,0,0,0,0,2,0,5,19,5,5,4,1,6,4,6,3,5,4,5,4,4,1,2,3,8,4,4,4,4,2,2,0,1,1,0,0,18,24,10,82,51,31,13,13,1,1,0,0,1,1,1,1,1,1,1,1,1,1,8,8,1,1,0,0,0,0,1,1,0,0,0,0,10,10,,,,,,,,,,,,,,,,,,
Kab. Hulu Sungai Selatan,Kec. Daha Selatan,SLBN Daha Selatan,22,5,0,0,0,0,0,1,1,0,4,5,4,3,6,2,6,2,11,2,2,0,4,2,1,2,1,1,0,1,1,2,0,0,1,0,0,0,0,0,24,9,7,47,33,14,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,0,0,1,1,0,0,1,1,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
Kab. Hulu Sungai Selatan,Kec. Kandangan,SLBN KANDANGAN,50,28,1,1,1,0,0,1,3,0,12,25,7,3,6,5,12,6,14,5,22,7,9,4,10,5,5,6,10,10,15,1,10,4,11,3,5,1,0,0,12,37,10,186,129,57,20,20,1,1,0,0,0,0,1,1,2,2,1,1,1,1,11,11,0,0,0,0,0,0,1,1,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
Kab. Hulu Sungai Tengah,Kec. Barabai,SLB Negeri Barabai,43,31,0,0,1,0,0,2,4,1,19,19,5,3,8,6,8,2,16,3,16,4,8,1,8,4,7,6,5,7,7,2,5,3,2,6,2,8,0,0,33,38,8,144,92,52,17,17,1,1,0,0,1,1,1,1,1,1,0,0,1,1,9,9,1,1,0,0,1,1,1,1,0,0,0,0,17,17,,,,,,,,,,,,,,,,,,
Kab. Hulu Sungai Utara,Kec. Amuntai Tengah,SLB NEGERI 1 AMUNTAI,14,13,0,0,0,0,0,0,2,0,5,11,8,3,6,4,7,1,4,2,6,0,2,0,0,4,5,1,1,3,1,1,1,0,2,4,3,0,0,0,11,16,11,58,38,20,7,7,1,1,0,0,0,0,1,1,1,1,1,1,0,0,3,2,1,1,0,0,0,0,2,2,0,0,0,0,14,13,,,,,,,,,,,,,,,,,,
