kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Banjarnegara,Kec. Madukara,SLB NEGERI BANJARNEGARA,54,27,0,0,0,0,0,2,1,1,6,27,5,6,24,12,20,5,25,8,35,9,8,11,16,7,18,6,23,13,9,13,12,11,6,8,6,8,0,0,7,33,11,313,202,111,12.0,11,1.0,1,1.0,1,0.0,0,1.0,1,0.0,0,1.0,1,0.0,0,12.0,9,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,13.0,13,,,,,,,,,,,,,,,,,,
Kab. Banjarnegara,Kec. Mandiraja,SLB NEGERI MANDIRAJA,41,15,0,0,0,0,0,1,1,0,4,14,5,2,8,8,11,9,11,11,14,11,14,9,6,6,10,10,17,15,10,6,12,12,8,9,11,4,0,0,15,18,7,242,132,110,12.0,12,1.0,1,1.0,1,0.0,0,2.0,2,1.0,1,1.0,1,0.0,0,7.0,7,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,4,,,,,,,,,,,,,,,,,,
Kab. Banjarnegara,Kec. Mandiraja,SMPLB YPAB BARAMAS MANDIRAJA,7,4,1,0,1,0,1,0,0,0,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,2,0,0,0,0,0,0,0,0,0,5,8,2,10,8,2,10.0,10,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,1.0,1,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
Kab. Banyumas,Kec. Ajibarang,SLB AISYIYAH AL-WALIDAH,17,10,0,0,0,0,0,0,0,0,2,9,1,2,2,0,4,5,4,7,10,4,6,4,9,12,14,3,11,8,12,12,3,2,4,3,2,2,0,0,12,11,3,143,81,62,6.0,9,0.0,0,0.0,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,5.0,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
Kab. Banyumas,Kec. Banyumas,SLB ABCD KUNCUP MAS BANYUMAS,26,16,0,0,0,0,0,0,0,0,4,14,3,1,11,3,10,3,9,4,5,0,7,3,12,6,11,14,4,7,7,4,7,6,9,4,3,4,0,0,17,18,4,155,96,59,14.0,14,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,5.0,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
Kab. Banyumas,Kec. Purwokerto Selatan,SLB C DAN C1 YAKUT PURWOKERTO,15,13,0,0,0,0,0,1,2,0,10,9,2,2,8,2,9,1,7,6,16,4,6,2,11,4,9,5,18,6,9,9,11,7,14,5,11,8,0,0,7,19,4,188,129,59,16.0,16,1.0,1,0.0,0,1.0,1,1.0,1,1.0,1,0.0,0,1.0,1,10.0,10,1.0,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,3.0,3,,,,,,,,,,,,,,,,,,
Kab. Banyumas,Kec. Purwokerto Timur,SLB B YAKUT PURWOKERTO,13,7,1,1,0,0,0,0,2,0,4,10,1,2,9,5,4,6,5,6,2,6,4,2,3,11,3,11,5,6,2,4,1,3,4,5,4,3,0,0,14,14,3,118,48,70,11.0,11,0.0,0,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,1.0,1,5.0,5,1.0,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
Kab. Banyumas,Kec. Purwokerto Timur,SLB NEGERI PURWOKERTO,11,0,0,0,0,0,0,1,0,0,0,0,0,0,8,3,0,1,1,0,0,1,0,0,0,0,3,3,1,0,0,0,2,3,0,1,0,0,0,0,4,0,0,27,15,12,0.0,9,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,,,,,,,,,,,,,,,,,,
Kab. Batang,Kec. Batang,SLB NEGERI BATANG,21,18,0,0,0,0,0,1,1,0,8,12,5,1,12,10,17,7,29,17,18,12,11,8,16,10,23,29,20,13,16,11,11,4,9,3,3,1,0,0,10,20,6,310,185,125,16.0,16,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,0.0,0,6.0,6,1.0,1,1.0,1,0.0,0,1.0,1,0.0,0,0.0,0,14.0,14,,,,,,,,,,,,,,,,,,
Kab. Blora,Kec. Cepu,SLB MUHAMMADIYAH CEPU,12,10,1,0,0,0,0,1,1,0,2,11,1,1,3,2,1,1,2,3,3,1,6,2,1,2,3,2,8,8,5,7,3,1,6,3,1,5,0,0,10,13,2,79,42,37,6.0,6,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,1.0,1,0.0,0,4.0,4,1.0,1,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
Kab. Blora,Kec. Jepon,SLB BUDI MULYO,13,11,0,0,0,0,0,0,3,1,4,6,2,4,7,2,5,3,0,1,0,4,2,3,0,2,12,5,8,0,3,6,0,3,1,1,1,1,0,0,21,10,6,80,49,31,7.0,7,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,1.0,1,4.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,5,,,,,,,,,,,,,,,,,,
Kab. Blora,Kec. Jepon,SLB NEGERI JEPON,23,18,0,0,1,0,0,0,3,0,5,17,3,2,3,3,2,3,10,6,7,3,2,2,2,1,7,8,3,7,8,11,14,7,14,9,12,4,0,0,11,22,5,148,84,64,20.0,16,1.0,1,0.0,0,0.0,0,0.0,0,2.0,1,1.0,1,1.0,1,12.0,12,2.0,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,22.0,18,,,,,,,,,,,,,,,,,,
Kab. Blora,Kec. Kota Blora,SLB CERIA MANDIRI BLORA,11,9,0,0,0,0,0,1,0,0,2,9,0,2,4,3,5,0,1,3,8,2,4,3,1,3,1,3,2,0,1,0,0,0,0,0,0,0,0,0,15,11,2,62,42,20,6.0,6,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,1.0,1,1.0,1,1.0,1,1.0,1,0.0,0,0.0,0,1.0,1,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
Kab. Blora,Kec. Kunduran,SLB BUDI MULYO ,15,13,0,0,0,0,0,0,2,0,3,10,2,1,4,2,3,2,2,4,1,6,6,4,1,3,4,4,6,2,5,6,5,3,3,3,4,3,0,0,4,13,3,88,45,43,7.0,10,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,2.0,2,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.0,7,,,,,,,,,,,,,,,,,,
Kab. Blora,Kec. Kunduran,SLB BUDI MULYO,15,13,0,0,0,0,0,0,2,0,3,10,2,1,4,2,3,2,2,4,1,6,6,4,1,3,4,4,6,2,5,6,5,3,3,3,4,3,0,0,4,13,3,88,45,43,7.0,10,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,2.0,2,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.0,7,,,,,,,,,,,,,,,,,,
Kab. Blora,Kec. Ngawen,SLB SARTIKA NGAWEN,6,6,0,0,0,0,0,0,3,0,2,3,1,2,2,2,3,2,1,1,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,20,11,9,6.0,6,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,1.0,1,1.0,1,3.0,3,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,7,,,,,,,,,,,,,,,,,,
Kab. Blora,Kec. Randublatung,SLB NEGERI RANDUBLATUNG,26,7,0,0,0,0,0,2,1,0,2,7,6,1,5,0,7,0,10,9,0,2,8,6,18,18,5,2,8,8,4,5,11,4,3,2,4,4,0,0,8,9,7,148,86,62,5.0,5,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,1.0,1,0.0,0,2.0,2,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,4,,,,,,,,,,,,,,,,,,
Kab. Boyolali,Kec. Banyudono,SLB BC MITRA AMANDA,12,6,0,0,0,0,0,0,1,0,2,5,1,2,1,0,3,2,1,0,1,0,1,0,3,1,0,3,2,0,2,1,1,1,2,0,3,3,0,0,9,7,3,31,20,11,13.0,13,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,1.0,1,0.0,0,5.0,5,0.0,0,0.0,0,1.0,1,1.0,1,1.0,1,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
Kab. Boyolali,Kec. Banyudono,SLB YPCM BANYUDONO,7,6,0,1,0,0,0,0,0,0,3,4,1,1,2,0,1,0,1,0,1,0,3,0,2,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,7,2,16,12,4,3.0,3,1.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,5,,,,,,,,,,,,,,,,,,
Kab. Boyolali,Kec. Boyolali,SLB B-C YPCM BOYOLALI,14,3,0,0,0,0,0,0,1,0,3,6,0,1,1,2,1,3,1,1,1,0,1,0,2,1,4,1,5,3,4,2,8,5,3,4,2,4,0,0,4,9,1,59,33,26,12.0,12,1.0,1,0.0,0,5.0,5,1.0,1,1.0,1,1.0,1,1.0,1,4.0,4,1.0,1,1.0,1,1.0,1,1.0,1,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
Kab. Boyolali,Kec. Boyolali,SLB NEGERI BOYOLALI,36,12,0,0,0,0,0,3,0,0,7,9,2,2,9,1,12,4,8,4,19,6,5,3,6,4,17,8,7,5,15,8,6,8,5,6,9,7,0,0,9,16,4,182,118,64,21.0,26,1.0,1,1.0,0,0.0,0,0.0,0,1.0,1,0.0,1,1.0,1,7.0,7,1.0,1,0.0,0,1.0,0,1.0,1,0.0,0,0.0,0,10.0,14,,,,,,,,,,,,,,,,,,
Kab. Boyolali,Kec. Cepogo,SLB ABCD YPALB CEPOGO,12,8,0,0,0,0,0,1,0,0,3,6,0,1,2,0,4,4,0,4,9,1,4,3,2,3,5,1,1,2,4,3,9,4,2,2,2,0,0,0,18,9,1,71,44,27,12.0,12,1.0,1,1.0,1,0.0,0,1.0,1,2.0,2,1.0,1,1.0,1,4.0,4,2.0,2,1.0,1,1.0,1,1.0,1,0.0,0,0.0,0,3.0,3,,,,,,,,,,,,,,,,,,
Kab. Boyolali,Kec. Ngemplak,SLB B-C YPPS NGEMPLAK,12,1,0,1,0,0,1,0,1,0,2,1,2,1,1,1,1,0,1,1,0,1,1,0,0,2,1,3,2,1,2,1,5,3,2,3,1,1,0,0,3,3,3,34,17,17,4.0,4,2.0,2,0.0,0,1.0,1,2.0,2,1.0,1,0.0,0,0.0,0,4.0,4,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,2,,,,,,,,,,,,,,,,,,
Kab. Boyolali,Kec. Nogosari,SLB ABCD TUNAS PEMBANGUNAN 1,19,3,0,0,0,0,0,0,3,0,4,2,2,1,0,1,2,0,0,1,3,0,2,0,1,0,1,0,3,3,0,1,1,0,3,0,1,0,0,0,3,6,3,23,17,6,5.0,5,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,4.0,4,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,5,,,,,,,,,,,,,,,,,,
Kab. Boyolali,Kec. Nogosari,SLB ABCD TUNAS PEMBANGUNAN 2,8,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,1,0,0,2,1,0,1,0,0,0,0,2,2,1,11,7,4,6.0,6,1.0,1,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
Kab. Boyolali,Kec. Sambi,SLB ABCD DIAN PUTRA BANGSA,11,3,0,1,1,0,0,0,1,0,3,3,1,0,3,2,2,0,1,1,2,0,2,0,0,0,3,1,0,0,4,1,0,0,0,0,1,0,0,0,8,6,1,23,18,5,2.0,2,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
Kab. Boyolali,Kec. Simo,SLB ABCD BAKTI SOSIAL,12,5,0,0,0,0,0,1,1,0,4,4,1,0,1,1,1,2,3,0,2,5,1,0,5,2,3,2,4,1,3,3,7,1,4,2,1,3,0,0,17,8,1,57,35,22,2.0,2,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,1.0,1,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,4,,,,,,,,,,,,,,,,,,
Kab. Boyolali,Kec. Teras,SLB ABC YKAB PULISEN BOYOLALI,16,9,0,0,0,0,0,0,2,1,2,9,0,2,3,0,3,1,7,1,6,2,2,1,4,1,5,5,8,4,2,1,5,1,5,3,3,1,0,0,4,11,2,74,53,21,8.0,8,1.0,1,0.0,0,0.0,0,1.0,1,2.0,2,0.0,0,0.0,0,5.0,5,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9.0,9,,,,,,,,,,,,,,,,,,
Kab. Brebes,Kec. Brebes,SLB NEGERI BREBES,38,18,0,0,0,0,0,2,3,0,7,14,3,1,9,2,15,7,15,17,15,11,10,10,18,10,12,9,21,6,12,8,13,2,9,2,8,4,0,0,12,21,4,245,157,88,19.0,19,0.0,0,0.0,0,0.0,0,0.0,0,2.0,2,0.0,0,0.0,0,9.0,9,3.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11.0,11,,,,,,,,,,,,,,,,,,
Kab. Brebes,Kec. Bumiayu,SLB Mutiara Hati,12,8,0,0,1,0,0,0,0,0,0,9,1,1,0,4,1,4,3,4,5,4,2,6,2,0,10,3,4,2,6,2,9,5,6,2,3,3,0,0,7,9,2,90,51,39,10.0,10,1.0,1,0.0,0,0.0,0,0.0,0,2.0,2,1.0,1,1.0,1,3.0,3,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
Kab. Cilacap,Kec. Cilacap Selatan,SLB AL BANUN CILACAP,37,4,0,0,0,0,0,0,2,0,1,3,0,3,14,9,7,9,19,5,18,6,10,2,6,5,8,4,4,1,7,3,4,3,3,3,2,1,0,0,9,4,3,153,102,51,7.0,7,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,1.0,1,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
