kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Bombana,Kec. Rumbia Tengah,SLBN 1 BOMBANA,9,5,4,4,5,0,4,1,6,3,1,6,0,2,2,1,2,1,2,2,5,0,0,0,4,0,1,4,4,6,0,3,0,0,0,1,0,0,0,0,29,7,2,38,20,18,6,6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,10,10,1,1,0,0,0,0,1,1,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
Kab. Buton,Kec. Pasar Wajo,SLBS AMALIA BUTON RAYA,8,0,2,4,1,0,2,2,2,2,4,7,3,2,2,1,1,0,1,0,2,0,1,0,1,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,30,11,5,25,13,12,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Buton Selatan,Kec. Siompu,SLBS AL KAHFI BUTON SELATAN,2,2,0,0,0,0,0,0,1,0,1,2,2,1,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,9,5,4,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Buton Tengah,Kec. Gu,SLBS PERINTIS LAKAPERA,9,5,1,2,1,0,1,2,1,0,0,2,2,0,1,2,2,0,1,1,0,0,1,1,2,0,5,2,0,0,4,1,0,1,0,0,1,1,0,0,4,2,2,26,17,9,12,12,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Buton Tengah,Kec. Mawasangka,SLBS NURUL FALAH,4,1,1,1,1,0,1,1,1,0,3,2,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,5,2,8,4,4,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Buton Utara,Kec. Kulisusu,SLBN 1 BUTON UTARA,22,9,7,2,2,0,3,3,4,2,3,12,0,3,3,2,1,1,0,0,4,1,3,1,2,0,0,0,1,1,4,3,1,2,3,0,6,2,0,0,16,15,3,41,28,13,7,7,1,1,0,0,0,0,1,1,1,1,1,1,1,1,9,9,1,1,0,0,0,0,1,1,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
Kab. Buton Utara,Kec. Kulisusu,SLBS LANGKOLU,6,4,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,1,1,0,0,0,3,1,0,0,1,1,7,0,0,0,0,0,0,0,4,1,3,16,12,4,2,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Kolaka,Kec. Baula,SLBN 3 KOLAKA,8,6,1,0,1,0,1,1,1,1,1,6,2,0,0,1,2,0,1,0,1,0,0,1,1,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,25,7,2,15,10,5,11,11,1,1,0,0,0,0,1,1,1,1,0,0,1,1,4,4,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kolaka,Kec. Kolaka,SLBS TUNAS HARAPAN MEKONGGA,12,6,0,1,1,0,0,1,2,0,0,7,2,1,3,0,2,0,2,0,1,3,1,2,0,2,2,0,0,4,2,0,1,1,2,2,1,1,0,0,6,7,3,32,17,15,9,9,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,0,1,1,1,1,0,0,12,12,,,,,,,,,,,,,,,,,,
Kab. Kolaka,Kec. Latambaga,SLBS CEMERLANG,12,6,0,0,1,0,0,0,2,0,0,11,0,1,0,2,3,0,0,1,1,2,2,2,3,2,1,3,3,1,2,2,1,0,0,2,0,1,0,0,16,11,1,34,16,18,18,18,1,1,0,0,0,0,1,1,1,1,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
Kab. Kolaka,Kec. Pomalaa,SLBN 2 KOLAKA,11,7,0,0,0,0,0,0,0,0,2,5,1,1,3,1,3,0,1,1,2,0,0,1,3,3,2,3,3,3,2,2,0,1,0,1,0,0,0,0,6,7,2,35,19,16,12,12,2,2,0,0,0,0,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
