kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Balangan,Kec. Paringin,SLBN BALANGAN,24,14,8,3,1,0,2,1,6,0,6,12,4,4,5,2,3,2,8,3,4,2,6,1,2,4,8,3,4,4,4,3,4,3,3,1,1,2,0,0,18,18,8,82,52,30,8,8,1,1,0,0,0,0,1,1,1,1,1,1,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Banjar,Kec. Martapura,SLB A Negeri 3 Martapura,21,17,0,0,1,0,0,1,2,0,13,9,3,1,1,0,0,2,0,1,1,1,0,2,1,1,3,2,2,0,2,2,0,3,1,1,1,3,0,0,47,22,4,30,12,18,15,15,1,1,2,2,0,0,1,1,3,3,2,2,1,1,6,6,1,1,0,0,1,1,0,0,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Banjar,Kec. Martapura,SLB Negeri 1 Martapura,24,24,0,0,1,0,1,10,4,0,13,17,5,6,10,5,13,8,6,3,5,2,7,4,5,5,4,7,1,3,2,3,2,4,1,5,6,4,0,0,25,30,11,115,62,53,21,21,1,1,0,0,0,0,2,2,1,1,0,0,1,1,3,3,1,1,0,0,1,1,0,0,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Banjar,Kec. Martapura,SLB Negeri 2 Martapura,56,42,1,0,1,0,0,0,6,0,19,29,8,5,8,7,17,8,19,10,15,4,7,11,18,6,31,9,21,6,25,12,8,7,18,5,12,4,0,0,34,48,13,288,199,89,38,38,1,1,0,0,1,1,0,0,0,0,1,1,0,0,15,15,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Barito Kuala,Kec. Marabahan,SLBN MARABAHAN,33,20,1,1,0,0,0,0,4,0,5,19,5,5,4,4,6,3,5,4,5,4,4,1,0,3,8,4,4,4,4,2,2,0,1,1,2,2,0,0,67,24,10,77,45,32,13,13,1,1,0,0,1,1,1,1,1,1,1,1,1,1,8,8,1,1,0,0,0,0,1,1,0,0,0,0,10,10,,,,,,,,,,,,,,,,,,
Kab. Hulu Sungai Selatan,Kec. Daha Selatan,SLBN Daha Selatan,19,6,0,0,1,0,0,1,2,0,4,5,4,3,6,2,10,2,2,0,4,2,0,2,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,30,9,7,38,26,12,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,0,0,1,1,0,0,1,1,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
Kab. Hulu Sungai Selatan,Kec. Kandangan,SLBN KANDANGAN,50,28,1,1,3,0,0,1,6,6,12,25,7,3,10,5,12,5,24,7,9,4,8,5,6,6,9,10,15,1,10,4,11,3,5,1,5,5,0,0,59,37,10,180,124,56,20,20,1,1,0,0,0,0,1,1,2,2,1,1,1,1,11,11,0,0,0,0,0,0,1,1,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
Kab. Hulu Sungai Tengah,Kec. Barabai,SLB Negeri Barabai,44,32,0,0,1,0,0,2,8,4,19,20,5,3,5,2,11,2,13,4,8,1,8,4,8,5,5,7,7,2,7,2,3,6,2,8,5,4,0,0,28,39,8,129,82,47,17,17,1,1,0,0,1,1,1,1,1,1,0,0,1,1,9,9,1,1,0,0,1,1,1,1,0,0,0,0,17,17,,,,,,,,,,,,,,,,,,
Kab. Hulu Sungai Utara,Kec. Amuntai Tengah,SLB NEGERI 1 AMUNTAI,14,14,0,0,0,0,0,0,4,0,5,11,8,3,8,1,6,2,6,2,2,0,0,4,7,2,1,3,1,1,2,0,2,4,4,0,2,0,0,0,35,16,11,60,41,19,7,7,1,1,0,0,0,0,1,1,1,1,1,1,0,0,3,3,1,1,0,0,0,0,2,2,0,0,0,0,14,14,,,,,,,,,,,,,,,,,,
Kab. Hulu Sungai Utara,Kec. Amuntai Tengah,SLBN 2 AMUNTAI,19,19,0,0,9,0,0,1,4,0,9,13,3,6,4,3,3,2,4,1,2,0,1,3,5,2,13,7,4,2,3,0,2,2,3,0,1,1,0,0,27,22,9,68,45,23,20,20,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,13,13,,,,,,,,,,,,,,,,,,
Kab. Kotabaru,Kec. Pulau Laut Utara,SLB NEGERI  KOTABARU,24,22,1,2,1,0,1,1,2,0,10,18,4,4,18,5,7,3,7,3,6,3,7,4,8,3,4,4,11,6,9,4,2,1,5,1,6,0,0,0,26,28,8,127,90,37,23,23,1,1,0,0,0,0,1,1,1,1,0,0,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,10,10,,,,,,,,,,,,,,,,,,
Kab. Tabalong,Kec. Murung Pudak,SLB Negeri Tabalong,42,31,21,5,5,0,5,11,12,8,9,30,5,2,11,4,11,2,5,3,8,7,4,3,6,2,8,4,5,5,4,1,6,7,8,3,5,1,0,0,22,39,7,133,88,45,28,28,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0,0,16,16,,,,,,,,,,,,,,,,,,
