kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Raja Ampat,Kec. Kota Waisai,SLB NEGERI RAJA AMPAT,10,5,0,0,1,0,0,0,1,0,5,2,1,0,1,0,1,0,0,0,3,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,7,1,11,6,5,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,
Kab. Sorong,Kec. Mayamuk,SLB NEGERI KABUPATEN SORONG,12,7,1,2,0,0,0,1,4,0,3,3,3,1,0,1,0,1,2,1,2,0,3,0,0,2,4,3,3,0,5,0,1,0,2,6,1,2,0,0,5,6,4,39,23,16,12,12,1,1,2,2,0,0,1,1,1,1,0,0,1,1,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Sorong,Kec. Malaimsimsa,SDLB INPRES 73 MALAINGKEDI SORONG,25,12,0,0,0,0,0,0,2,0,1,14,4,0,17,8,12,7,10,4,8,7,4,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,4,90,56,34,10,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,,,,,,,,,,,,,,,,,,
Kota Sorong,Kec. Malaimsimsa,SMALB KOTA SORONG,11,6,1,0,1,0,0,0,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9,3,5,5,0,0,10,8,1,34,20,14,5,4,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Sorong,Kec. Malaimsimsa,SMPLB SORONG,11,5,0,2,0,0,1,1,1,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,6,7,6,11,4,0,0,0,0,0,0,0,0,19,7,2,47,31,16,15,15,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,22,,,,,,,,,,,,,,,,,,
