kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Badung,Kec. Kuta Selatan,SLB D YPAC CABANG BALI-TKSDSMP,10,4,1,1,0,0,1,1,1,3,3,8,1,1,1,1,1,3,1,0,3,1,0,0,0,2,0,0,2,2,4,3,0,1,3,3,2,0,0,0,3,11,2,33,17,16,11,11,1,1,1,1,0,0,1,1,1,1,1,1,1,1,3,3,1,1,1,1,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Badung,Kec. Kuta Selatan,SLB Negeri 1 Badung,51,21,0,0,0,0,0,0,3,0,10,20,11,9,16,6,12,4,6,4,14,7,8,9,6,3,13,5,16,9,16,4,18,10,15,12,17,10,0,0,4,30,20,243,158,85,52,52,1,1,0,0,0,0,1,1,4,4,1,1,1,1,8,29,4,4,1,1,1,1,1,1,2,2,1,1,35,35,,,,,,,,,,,,,,,,,,
Kab. Bangli,Kec. Bangli,SLB NEGERI 1 BANGLI,53,20,1,1,1,0,0,2,6,2,15,20,11,12,9,2,7,5,14,3,6,6,7,5,2,6,9,7,14,9,11,6,11,4,11,3,3,5,0,0,14,35,23,165,104,61,24,24,1,1,1,1,0,0,1,1,0,0,0,0,0,0,12,12,0,0,0,0,0,0,1,1,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
Kab. Buleleng,Kec. Buleleng,SLB NEGERI 1 BULELENG,33,16,15,15,11,0,11,2,9,15,13,19,2,5,7,8,13,3,8,6,7,3,8,4,8,2,8,11,11,12,8,4,7,5,5,5,4,1,0,0,11,32,7,158,94,64,26,26,1,1,1,1,0,0,1,1,1,1,0,0,1,1,25,25,1,1,0,0,0,0,1,1,0,0,1,1,15,15,,,,,,,,,,,,,,,,,,
Kab. Buleleng,Kec. Buleleng,SLB NEGERI 2 BULELENG,38,14,1,0,2,0,0,2,6,0,12,16,4,12,12,3,7,7,11,5,15,5,5,6,11,7,15,10,9,5,15,4,15,3,7,0,7,2,0,0,7,28,16,186,129,57,17,17,0,0,0,0,0,0,1,1,1,1,1,1,1,1,10,10,1,1,0,0,0,0,1,1,1,1,1,1,10,10,,,,,,,,,,,,,,,,,,
Kab. Gianyar,Kec. Gianyar,SLB NEGERI 1 GIANYAR,68,17,1,1,2,0,0,3,6,2,14,26,9,5,13,8,14,6,5,10,10,7,18,8,13,10,28,14,19,11,6,14,12,6,12,6,12,8,0,0,8,40,14,270,162,108,28,28,1,1,0,0,0,0,1,1,1,1,0,0,1,1,12,12,0,0,0,0,0,0,1,1,0,0,0,0,8,8,,,,,,,,,,,,,,,,,,
Kab. Jembrana,Kec. Negara,SLB NEGERI 1 JEMBRANA,40,13,1,0,0,0,0,1,2,0,9,13,6,7,13,6,11,5,17,5,12,8,13,8,6,1,8,6,17,8,10,6,9,3,7,6,8,4,0,0,20,22,13,197,131,66,16,16,1,1,1,1,0,0,1,1,3,3,1,1,1,1,9,9,0,0,0,0,0,0,2,2,0,0,0,0,8,8,,,,,,,,,,,,,,,,,,
Kab. Karangasem,Kec. Karangasem,SLB NEGERI 1 KARANGASEM,51,17,2,1,0,0,0,2,4,1,19,17,4,9,5,5,9,3,9,4,12,13,6,5,9,7,10,10,16,7,10,6,10,3,4,5,4,5,0,0,18,36,13,177,104,73,25,25,2,1,1,1,0,0,1,1,1,1,1,1,1,1,13,13,1,1,0,0,0,0,1,1,0,0,0,0,13,13,,,,,,,,,,,,,,,,,,
Kab. Klungkung,Kec. Klungkung,SLB NEGERI 1 KLUNGKUNG,46,16,1,0,0,0,1,2,4,1,11,17,4,7,8,6,17,9,5,6,16,3,7,1,3,2,11,7,16,7,9,6,6,4,10,3,3,3,0,0,12,28,11,168,111,57,6,6,1,1,1,1,0,0,1,1,1,1,1,1,0,0,10,10,0,0,0,0,0,0,1,1,0,0,0,0,8,8,,,,,,,,,,,,,,,,,,
Kab. Tabanan,Kec. Kerambitan,SLB C KEMALA BHAYANGKARI,12,6,0,1,0,0,0,0,1,1,5,4,1,1,6,2,5,2,6,1,4,5,5,4,4,0,4,1,5,4,11,1,9,5,7,3,8,4,0,0,11,9,2,106,74,32,12,12,1,1,0,0,0,0,1,1,1,1,0,0,1,1,4,4,2,2,0,0,1,1,1,1,1,1,0,0,6,6,,,,,,,,,,,,,,,,,,
