kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Batanghari,Kec. Muara Bulian,SLBN MUARA BULIAN,38,20,0,0,0,0,0,7,12,0,3,20,2,5,6,5,10,2,12,10,11,3,7,3,10,6,7,3,13,3,8,8,9,3,7,2,6,5,0,0,25,23,7,159,106,53,15,15,1,1,1,1,0,0,1,1,1,1,1,1,1,1,13,13,2,2,0,0,0,0,1,1,0,0,0,0,13,13,,,,,,,,,,,,,,,,,,
Kab. Bungo,Kec. Rimbo Tengah,SLBN MUARA BUNGO,41,15,1,0,1,0,0,2,6,0,9,19,6,6,10,9,1,2,14,9,2,2,10,5,4,7,11,3,8,3,16,10,2,3,2,2,5,4,0,0,26,28,12,144,85,59,27,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,0,0,1,1,1,1,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
Kab. Kerinci,Kec. Air Hangat Timur,SLB Al-Muiz,13,5,11,6,4,0,4,11,5,5,3,9,0,4,3,2,9,3,6,3,6,3,5,3,6,4,6,3,18,8,6,8,4,6,7,2,8,1,0,0,17,12,4,130,84,46,14,14,1,1,0,0,0,0,1,1,1,1,1,1,0,0,3,3,1,1,0,0,0,0,1,1,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Kerinci,Kec. Gunung Kerinci,SLBN Ujung Ladang Kerinci,15,9,0,0,0,0,0,1,5,0,1,8,1,1,8,2,7,7,2,0,0,0,1,2,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,22,9,2,36,22,14,8,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,,,,,,,,,,,,,,,,,,
Kab. Merangin,Kec. Bangko,SLBN Merangin,15,15,1,0,0,0,0,0,4,0,3,14,4,0,6,3,6,4,2,1,3,3,3,1,6,7,5,5,6,2,10,6,1,4,3,2,7,3,0,0,30,17,4,105,62,43,18,16,1,1,0,0,1,1,1,1,1,1,0,0,1,1,19,8,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Merangin,Kec. Pamenang Barat,SLBN PINANG MERAH MERANGIN,16,8,0,1,0,0,0,1,2,1,3,8,2,2,4,1,14,4,8,7,1,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,52,11,4,44,28,16,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Muaro Jambi,Kec. Jambi Luar Kota,SLB IT Al Muiz,5,0,4,4,1,0,4,4,4,4,0,3,1,1,1,2,4,1,3,2,0,0,0,0,4,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,8,3,2,24,15,9,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Muaro Jambi,Kec. Sekernan,SLBN Muaro Jambi,48,19,0,0,0,0,0,0,0,0,3,16,3,4,10,2,5,2,6,6,3,7,1,0,10,7,4,3,10,1,11,6,5,0,5,1,5,6,0,0,43,19,7,116,75,41,13,13,1,1,0,0,0,0,1,1,1,1,1,1,1,0,3,4,1,0,0,0,0,0,0,1,0,0,0,0,25,25,,,,,,,,,,,,,,,,,,
Kab. Muaro Jambi,Kec. Sungai Bahar,SLBN SUNGAI BAHAR,12,6,0,0,0,0,0,0,0,0,0,6,1,0,3,1,12,7,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,31,6,1,27,16,11,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
Kab. Sarolangun,Kec. Sarolangun,SLBN SAROLANGUN,40,10,0,1,1,0,0,1,4,2,7,10,3,2,9,2,8,3,3,2,2,4,0,3,11,8,9,4,4,2,3,3,6,4,4,7,2,2,0,0,63,17,5,105,61,44,14,14,1,1,1,1,0,0,1,1,0,0,1,1,1,1,21,21,1,1,1,1,0,0,1,1,1,1,0,0,24,24,,,,,,,,,,,,,,,,,,
Kab. Tanjung Jabung Barat,Kec. Merlung,SLB MERLUNG,23,7,0,0,0,0,0,0,4,0,0,9,1,0,3,3,5,4,2,0,5,1,1,1,0,0,2,0,4,1,1,1,2,1,1,0,0,0,0,0,13,9,1,38,26,12,9,9,1,1,0,0,0,0,1,1,1,1,0,0,1,1,6,6,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Tanjung Jabung Barat,Kec. Tungkal Ilir,SLBN Kuala Tungkal,44,15,0,0,0,0,0,0,6,0,4,11,5,1,7,3,10,4,8,6,8,5,6,1,4,5,12,5,6,4,2,1,6,1,7,3,5,0,0,0,40,15,6,119,81,38,16,16,0,0,0,0,0,0,1,1,2,2,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Tanjung Jabung Timur,Kec. Muara Sabak Barat,SLBN Tanjung Jabung Timur,42,13,0,0,1,0,0,0,2,0,5,12,4,6,6,2,8,4,4,3,9,3,8,4,8,5,10,3,6,3,6,2,8,6,6,4,11,3,0,0,20,17,10,132,90,42,14,14,1,1,0,0,0,0,1,1,1,1,1,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,19,19,,,,,,,,,,,,,,,,,,
Kab. Tebo,Kec. Rimbo Bujang,SLB MINWA,12,4,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,2,2,1,2,1,1,2,1,0,0,2,0,0,6,2,0,0,0,0,0,0,0,0,1,5,2,22,12,10,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Tebo,Kec. Rimbo Bujang,SLBN Tebo,36,20,0,0,0,0,0,1,2,0,5,17,4,1,6,6,3,4,1,1,6,2,7,2,10,1,5,7,10,3,4,5,4,3,1,2,1,1,0,0,17,22,5,103,65,38,32,32,1,1,0,0,0,0,2,2,1,1,1,1,1,1,4,4,0,0,0,0,0,0,1,1,1,1,0,0,4,4,,,,,,,,,,,,,,,,,,
Kota Jambi,Kec. Alam Barajo,SLB Mutiara,4,4,0,0,0,0,0,0,0,0,2,1,1,3,0,2,6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,12,6,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Jambi,Kec. Danau Sipin,SLBN 2 Kota Jambi,50,17,0,0,0,0,0,1,6,0,5,16,3,5,16,3,17,10,8,4,11,1,7,8,11,4,13,3,7,7,2,2,5,0,0,0,0,1,0,0,26,21,8,140,97,43,8,8,1,1,0,0,0,0,1,1,1,1,0,0,0,0,7,7,0,1,0,0,0,0,1,1,0,1,0,0,8,8,,,,,,,,,,,,,,,,,,
Kota Jambi,Kec. Jambi Selatan,SLB HARAPAN MULIA,28,18,0,0,0,0,0,0,1,0,2,15,1,3,9,1,9,5,8,1,2,0,16,3,3,7,7,0,5,3,6,4,7,3,1,1,1,2,0,0,35,17,4,115,81,34,11,11,1,1,0,0,0,0,1,1,1,1,1,1,1,1,5,5,2,2,0,0,0,0,1,1,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
Kota Jambi,Kec. Jambi Selatan,SLBN 1 KOTA JAMBI,37,26,0,0,0,0,0,15,18,8,10,22,6,9,17,10,16,8,16,10,7,6,14,6,13,10,11,8,20,5,16,10,13,8,10,9,11,7,0,0,23,32,15,261,164,97,37,37,2,2,0,0,0,0,2,2,1,1,1,1,1,1,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Jambi,Kec. Jambi Timur,SLB UNGGUL SAKTI,14,9,0,0,2,0,0,0,12,0,0,11,0,2,9,4,13,2,5,3,3,2,1,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,12,11,2,51,35,16,9,8,1,1,0,0,0,0,1,1,1,1,1,1,1,1,5,5,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Jambi,Kec. Jambi Timur,SLBS BUNGONG JEUMPA KOTA JAMBI,8,0,4,4,2,0,4,4,7,5,0,3,0,2,0,0,0,1,0,2,2,0,3,0,2,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,8,3,2,15,10,5,3,3,0,0,0,0,0,0,1,1,1,1,1,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Jambi,Kec. Telanai Pura,SLB BUAH HATI,8,2,2,2,1,0,2,1,2,1,0,2,0,1,1,0,1,1,2,1,2,1,0,0,0,0,1,0,1,1,1,0,0,0,2,1,0,0,0,0,6,2,1,16,11,5,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Jambi,Kec. Telanai Pura,"SLB PROF. DR. SRI SOEDEWI MASJCHUN SOFWAN, SH JAMB",63,52,0,0,3,0,0,3,6,0,15,50,15,16,20,9,18,11,16,13,9,10,10,11,15,5,11,12,26,10,12,14,26,9,27,9,22,10,0,0,94,65,31,335,212,123,65,65,1,1,1,1,0,0,1,1,1,1,1,1,1,1,18,18,3,3,1,1,0,0,1,1,2,2,0,0,6,6,,,,,,,,,,,,,,,,,,
Kota Sungai Penuh,Kec. Kumun Debai,SLBN Sungai Penuh,24,19,0,0,1,0,0,1,2,0,8,18,7,3,2,0,6,4,11,2,6,2,12,3,12,1,23,7,6,2,16,6,9,8,3,6,2,7,0,0,22,26,10,156,108,48,18,18,1,1,1,1,0,0,1,1,2,2,0,0,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
