kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Barito Selatan,Kec. Dusun Selatan,SLB NEGERI I BUNTOK,12,12,0,0,0,0,0,1,8,2,4,10,4,4,1,1,1,0,2,2,1,0,2,1,2,0,2,3,4,1,1,3,6,0,3,3,4,0,0,0,88,14,8,43,29,14,13,13,1,1,0,0,1,1,1,1,1,1,0,0,1,1,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Barito Selatan,Kec. Dusun Selatan,SLB YPLB BUNTOK,12,8,0,0,0,0,1,0,2,0,1,7,1,0,2,0,8,1,3,1,2,4,2,2,2,2,3,1,2,1,3,0,3,2,1,1,2,2,0,0,14,8,1,50,33,17,13,13,2,2,0,0,0,0,1,1,1,1,1,1,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Barito Timur,Kec. Dusun Timur,SLB N TAMIANG LAYANG,13,11,0,0,0,0,0,0,4,0,1,12,4,1,5,3,7,4,3,1,3,0,2,1,5,3,3,3,1,1,3,0,0,1,1,2,0,1,0,0,60,13,5,53,33,20,13,11,1,1,0,0,0,0,1,1,1,1,0,0,1,1,2,2,1,1,0,0,0,0,1,1,0,0,0,0,11,9,,,,,,,,,,,,,,,,,,
Kab. Barito Utara,Kec. Teweh Tengah,SLBN 1 MUARA TEWEH,26,16,1,1,1,0,0,1,4,0,2,23,2,4,6,2,6,2,1,1,2,1,4,1,3,5,6,6,5,3,3,1,4,0,2,4,3,4,0,0,47,25,6,77,47,30,26,26,1,1,0,0,0,0,0,0,2,2,1,1,1,1,12,12,0,0,0,0,1,1,1,1,1,1,0,0,11,11,,,,,,,,,,,,,,,,,,
Kab. Gunung Mas,Kec. Kurun,SLB NEGERI KUALA KURUN,7,3,0,0,1,0,0,1,1,0,1,3,3,4,6,3,0,0,0,0,0,0,2,4,1,0,0,0,3,4,2,1,0,0,4,3,0,1,0,0,43,4,7,34,18,16,7,7,1,1,0,0,0,0,1,1,1,1,0,0,0,0,6,6,1,1,0,0,0,0,0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
Kab. Kapuas,Kec. Selat,SLB NEGERI 1 KUALA KAPUAS,27,17,0,0,1,0,0,2,4,0,10,16,7,3,1,2,3,2,4,1,4,3,8,3,2,1,3,1,7,1,7,3,3,2,1,1,5,1,0,0,24,26,10,69,48,21,10,10,1,1,0,0,0,0,1,1,1,1,0,0,1,1,3,3,0,0,0,0,0,0,1,1,0,0,0,0,13,13,,,,,,,,,,,,,,,,,,
Kab. Katingan,Kec. Katingan Hilir,SLB NEGERI 1 KASONGAN,10,10,0,0,0,0,0,1,3,0,2,13,1,2,3,0,3,1,1,2,0,0,1,2,2,1,0,2,0,0,2,1,1,1,5,2,2,1,0,0,35,15,3,33,20,13,13,13,1,1,0,0,0,0,1,1,1,1,0,0,1,1,3,3,1,1,0,0,0,0,1,1,1,1,0,0,8,8,,,,,,,,,,,,,,,,,,
Kab. Katingan,Kec. Katingan Hilir,SLB NEGERI 2 KASONGAN,12,12,0,0,0,0,0,1,2,0,3,12,1,2,2,1,4,1,0,1,1,0,4,1,3,1,8,1,0,2,1,1,2,0,1,1,1,1,0,0,22,15,3,38,27,11,9,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,2,8,8,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kotawaringin Barat,Kec. Arut Selatan,SLBN 1 PANGKALAN BUN,18,15,0,0,0,0,0,0,3,0,0,16,1,2,8,6,5,4,2,3,4,3,6,5,4,4,4,1,8,3,5,5,7,5,2,3,2,3,0,0,71,16,3,102,57,45,16,16,1,1,0,0,0,0,1,1,1,1,1,1,0,0,7,7,2,1,0,0,0,0,1,1,0,0,0,0,11,11,,,,,,,,,,,,,,,,,,
Kab. Kotawaringin Barat,Kec. Arut Selatan,SLBN 2 PANGKALAN BUN,15,12,0,0,0,0,0,0,4,0,3,9,2,0,7,2,8,1,0,2,7,1,2,4,2,1,0,2,2,3,2,0,0,0,0,1,3,0,0,0,34,12,2,50,33,17,16,6,1,1,0,0,0,0,1,1,1,1,0,0,1,0,7,7,2,0,0,0,0,0,1,1,0,0,0,0,16,12,,,,,,,,,,,,,,,,,,
Kab. Kotawaringin Timur,Kec. Baamang,SEKOLAH KHUSUS MELATI CERIA,12,10,0,0,2,0,0,0,1,0,3,6,1,2,2,4,5,2,4,3,4,1,3,3,3,1,3,1,1,1,4,1,0,0,2,1,2,1,0,0,6,9,3,63,43,20,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kotawaringin Timur,Kec. Baamang,SLB NEGERI 1 SAMPIT,13,13,0,0,0,0,0,0,4,0,4,9,4,1,0,4,1,2,6,1,4,6,5,2,1,3,3,0,6,2,1,3,2,4,6,3,4,1,0,0,32,13,5,70,39,31,16,16,0,0,0,0,0,0,1,1,1,1,0,0,1,1,5,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kotawaringin Timur,Kec. Baamang,SLBN 2 SAMPIT,11,11,0,0,5,0,0,11,10,0,6,6,2,0,3,3,2,3,0,0,3,1,4,1,1,2,1,2,3,0,1,2,0,0,0,1,2,1,0,0,19,12,2,36,20,16,4,4,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
Kab. Kotawaringin Timur,Kec. Mentawa Baru Ketapang,SKH LENTERA NURANI,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,16,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kotawaringin Timur,Kec. Mentawa Baru Ketapang,SLBN 3 SAMPIT,15,9,0,0,0,0,0,0,0,0,4,5,1,3,2,3,6,2,2,0,0,0,4,2,1,2,0,2,2,0,2,0,1,0,1,3,2,0,0,0,15,9,4,41,26,15,9,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
