kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Berau,Kec. Tanjung Redeb,SLB NEGERI TANJUNG REDEB,51,17,0,0,0,0,1,0,6,0,11,10,11,3,16,11,24,8,14,8,20,9,17,7,11,8,9,8,14,3,5,6,5,4,7,5,6,3,0,0,48,21,14,239,157,82,21,21,1,1,0,0,0,0,1,1,1,1,0,0,0,0,10,10,0,0,0,0,0,0,1,1,0,0,0,0,18,18,,,,,,,,,,,,,,,,,,
Kab. Kutai Barat,Kec. Barong Tongkok,SLBN Kutai Barat,12,8,5,5,1,0,5,3,2,4,3,11,1,5,6,2,8,0,7,3,9,2,5,3,12,8,8,3,10,5,5,2,4,2,3,2,4,5,0,0,33,14,6,118,81,37,12,12,1,1,1,1,0,0,1,1,0,0,0,0,1,1,8,8,2,2,0,0,0,0,1,1,1,1,0,0,10,10,,,,,,,,,,,,,,,,,,
Kab. Kutai Kartanegara,Kec. Loa Janan,SLB Harapan Insani,7,3,0,0,0,0,0,0,0,0,1,5,2,1,1,0,4,0,4,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19,6,3,14,11,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Kutai Kartanegara,Kec. Loa Janan,SLB MUTMAINNAH,9,0,1,1,1,0,1,1,3,0,0,0,0,1,2,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,22,0,1,12,9,3,8,8,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Kutai Kartanegara,Kec. Muara Jawa,SLB Tunas Mandiri,12,6,0,0,0,0,0,0,0,0,1,4,1,4,3,2,3,3,1,0,4,3,1,1,5,2,2,3,6,0,3,2,0,0,2,0,2,0,0,0,10,5,5,50,33,17,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kutai Kartanegara,Kec. Tenggarong,SEKOLAH KHUSUS BINA INSAN MANDIRI TENGGARONG,12,8,1,0,1,0,0,0,3,1,1,7,1,2,4,1,2,1,2,1,1,0,1,1,1,0,3,1,3,2,4,3,4,4,5,0,2,1,0,0,40,8,3,47,32,15,14,12,1,1,1,0,0,0,2,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kutai Kartanegara,Kec. Tenggarong,SLB KUTAI KARTANEGARA TENGGARONG,10,3,0,0,0,0,0,0,2,0,0,2,1,4,6,0,5,1,4,0,1,1,0,0,3,1,0,0,1,0,1,0,0,1,2,1,0,1,0,0,21,2,5,29,23,6,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kutai Kartanegara,Kec. Tenggarong,SLB NEGERI TENGGARONG,39,29,0,0,6,0,0,4,7,2,11,24,9,7,9,3,9,6,13,4,10,3,5,4,10,8,16,6,12,3,17,11,14,5,15,10,13,6,0,0,37,35,16,217,145,72,29,29,1,1,1,1,0,0,1,1,1,1,1,1,0,0,14,14,5,5,0,0,0,0,0,0,0,0,0,0,15,15,,,,,,,,,,,,,,,,,,
Kab. Kutai Timur,Kec. Sangatta Utara,SLB BAHASA HATI,6,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2,0,3,2,1,0,0,0,3,0,0,0,0,0,6,3,1,14,11,3,4,4,1,1,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kutai Timur,Kec. Sangatta Utara,SLB DAARUSSALAAM,12,3,0,0,0,0,0,0,0,0,1,4,0,3,14,3,3,1,4,0,2,1,2,2,4,0,3,2,3,1,4,0,2,1,1,1,3,2,0,0,11,5,3,59,45,14,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
