kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Batanghari,Kec. Muara Bulian,SLBN MUARA BULIAN,38,19,1,0,1,0,0,7,11,0,3,19,2,5,6,5,10,2,12,10,10,3,7,3,10,6,7,3,13,3,8,8,9,3,7,2,6,5,0,0,14,22,7,158,105,53,15,15,1,1,1,1,0,0,1,1,1,1,1,1,1,1,13,13,2,2,0,0,0,0,1,1,0,0,0,0,13,13,,,,,,,,,,,,,,,,,,
Kab. Bungo,Kec. Rimbo Tengah,SLBN MUARA BUNGO,40,19,1,0,1,0,0,2,7,0,9,19,5,7,10,9,10,4,13,7,6,8,10,5,9,9,11,4,13,7,13,9,6,4,3,2,7,7,0,0,25,28,12,186,111,75,27,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,0,0,1,1,1,1,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
Kab. Kerinci,Kec. Air Hangat Timur,SLB Al-Muiz,13,0,13,13,7,0,13,13,13,17,3,10,0,4,3,2,9,3,6,3,6,3,5,3,4,4,6,3,18,7,6,8,4,6,7,2,8,1,0,0,16,13,4,127,82,45,14,14,1,1,0,0,0,0,1,1,1,1,1,1,0,0,3,3,1,1,0,0,0,0,1,1,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Kerinci,Kec. Gunung Kerinci,SLBN Ujung Ladang Kerinci,8,7,0,0,0,0,0,1,3,0,1,10,0,0,12,7,4,1,2,1,2,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,36,23,13,8,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,,,,,,,,,,,,,,,,,,
Kab. Merangin,Kec. Bangko,SLBN Merangin,20,15,1,0,2,0,0,0,4,0,4,15,4,0,7,3,6,3,2,1,3,3,3,2,7,6,4,5,6,2,10,6,1,4,3,2,7,3,0,0,66,19,4,105,63,42,18,18,1,1,0,0,1,1,1,1,1,1,0,0,1,1,19,19,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Merangin,Kec. Pamenang Barat,SLBN PINANG MERAH MERANGIN,19,7,0,0,0,0,0,1,2,1,3,7,2,3,3,1,13,4,9,6,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,28,10,5,41,26,15,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Muaro Jambi,Kec. Jambi Luar Kota,SLB IT Al Muiz,6,0,3,3,1,0,3,3,3,3,0,4,1,1,1,2,4,1,4,2,0,0,1,1,3,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,7,4,2,25,16,9,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Muaro Jambi,Kec. Sekernan,SLBN Muaro Jambi,50,19,0,1,2,0,0,0,2,0,3,15,4,4,8,2,5,2,6,6,4,6,1,0,10,6,4,4,10,1,10,7,5,0,5,1,5,6,0,0,28,18,8,116,75,41,13,13,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,25,25,,,,,,,,,,,,,,,,,,
Kab. Muaro Jambi,Kec. Sungai Bahar,SLBN SUNGAI BAHAR MUARO JAMBI,11,6,0,0,0,0,0,0,0,0,0,6,1,0,3,1,12,7,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,6,1,26,16,10,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
Kab. Sarolangun,Kec. Sarolangun,SLBN SAROLANGUN,39,9,0,1,1,0,0,1,4,3,6,10,3,2,9,3,8,2,3,2,2,4,0,2,11,9,7,4,5,2,2,3,6,4,4,6,2,2,0,0,62,16,5,102,59,43,14,14,1,1,1,1,0,0,1,1,0,0,1,1,1,1,21,21,1,1,1,1,0,0,1,1,1,1,0,0,24,24,,,,,,,,,,,,,,,,,,
Kab. Tanjung Jabung Barat,Kec. Merlung,SLBN MERLUNG,23,6,0,0,0,0,0,0,4,0,0,8,3,1,3,3,5,4,2,0,5,1,1,1,0,0,2,0,4,1,1,1,2,1,1,0,0,0,0,0,16,8,4,38,26,12,9,9,1,1,0,0,0,0,1,1,1,1,0,0,1,1,6,6,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Tanjung Jabung Barat,Kec. Tungkal Ilir,SLBN Kuala Tungkal,44,16,0,0,0,0,0,0,6,0,4,12,5,2,7,3,9,4,7,6,7,4,5,1,4,5,10,4,5,4,2,1,5,1,6,3,4,0,0,0,71,16,7,107,71,36,16,16,0,0,0,0,0,0,1,1,2,2,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Tanjung Jabung Timur,Kec. Muara Sabak Barat,SLBN Tanjung Jabung Timur,43,12,0,0,1,0,0,0,2,0,3,12,4,6,6,1,6,3,6,4,9,3,8,4,7,5,10,3,6,3,6,2,8,6,6,4,11,3,0,0,14,15,10,130,89,41,14,14,1,1,0,0,0,0,1,1,1,1,1,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,19,19,,,,,,,,,,,,,,,,,,
Kab. Tebo,Kec. Rimbo Bujang,SLB MINWA,15,4,0,0,0,0,0,0,0,0,0,9,1,2,3,2,0,2,2,1,3,1,1,2,1,0,0,2,0,0,6,2,0,0,0,0,0,0,0,0,14,9,3,28,16,12,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Tebo,Kec. Rimbo Bujang,SLBN Tebo,36,20,0,0,0,0,0,1,2,2,5,17,4,1,6,6,3,4,1,1,6,2,7,2,10,1,5,6,10,3,3,5,3,2,1,2,1,1,0,0,37,22,5,99,63,36,32,32,1,1,0,0,0,0,2,2,1,1,1,1,1,1,4,4,0,0,0,0,0,0,1,1,1,1,0,0,4,4,,,,,,,,,,,,,,,,,,
Kota Jambi,Kec. Alam Barajo,SLB Mutiara,4,3,0,0,0,0,0,0,0,0,2,1,1,3,0,3,6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,13,6,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Jambi,Kec. Danau Sipin,SLBN 2 Kota Jambi,50,17,0,0,0,0,0,1,6,0,5,16,3,5,16,3,17,9,8,4,11,1,7,7,11,4,12,3,7,7,2,2,5,0,0,0,0,1,0,0,11,21,8,137,96,41,8,8,1,1,0,0,0,0,1,1,1,1,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,8,8,,,,,,,,,,,,,,,,,,
Kota Jambi,Kec. Jambi Selatan,SLB HARAPAN MULIA,28,17,1,0,1,0,0,0,1,0,4,20,1,4,9,1,10,5,8,1,3,0,16,3,3,7,8,0,5,3,6,3,7,3,1,1,1,2,0,0,33,24,5,116,83,33,11,11,1,1,0,0,0,0,1,1,1,1,1,1,1,1,5,5,2,2,0,0,0,0,1,1,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
Kota Jambi,Kec. Jambi Selatan,SLBN 1 KOTA JAMBI,36,23,0,1,1,0,0,13,19,25,11,23,6,8,17,10,16,8,15,10,7,6,14,6,13,10,11,8,20,6,15,10,13,8,10,9,8,6,0,0,15,34,14,256,159,97,37,37,2,2,0,0,0,0,2,2,1,1,1,1,1,1,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Jambi,Kec. Jambi Timur,SLB UNGGUL SAKTI,12,11,0,0,0,0,0,0,0,0,0,11,0,3,9,4,12,2,5,3,3,2,1,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,16,11,3,50,34,16,9,9,1,1,0,0,0,0,1,1,1,1,1,1,1,1,5,5,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Jambi,Kec. Jambi Timur,SLBS BUNGONG JEUMPA KOTA JAMBI,8,1,4,4,3,0,4,4,7,2,0,3,0,2,0,0,0,1,0,2,2,0,3,0,2,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,8,3,2,15,10,5,3,3,0,0,0,0,0,0,1,1,1,1,1,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Jambi,Kec. Telanai Pura,SLB BUAH HATI,8,2,2,1,0,0,2,2,4,0,0,2,0,1,1,0,1,1,2,1,2,1,0,0,0,0,1,0,1,1,1,0,0,0,2,1,0,0,0,0,8,2,1,16,11,5,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Jambi,Kec. Telanai Pura,"SLBN PROF. DR. SRI SOEDEWI MASJCHUN SOFWAN, SH KOTA JAMBI",69,55,0,0,4,0,0,2,6,0,18,69,16,19,20,9,18,11,15,13,9,10,9,11,14,5,12,12,26,10,12,14,26,9,27,9,20,10,0,0,64,87,35,331,208,123,65,65,1,1,1,1,0,0,1,1,1,1,1,1,1,1,18,18,3,3,1,1,0,0,1,1,2,2,0,0,6,6,,,,,,,,,,,,,,,,,,
