kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Bengkulu Selatan,Kec. Manna,SLB Negeri 1 Bengkulu Selatan,27,27,0,0,0,0,0,1,6,0,8,24,2,6,12,8,11,5,5,4,2,3,5,4,7,4,10,6,12,7,5,6,8,0,6,2,4,2,0,0,25,32,8,138,87,51,27,27,1,1,0,0,0,0,1,1,2,2,1,1,1,1,8,8,2,2,0,0,0,0,1,1,0,0,0,0,23,23,,,,,,,,,,,,,,,,,,
Kab. Bengkulu Tengah,Kec. Talang Empat,SLB NEGERI 1 BENGKULU TENGAH,11,7,1,0,0,0,0,0,0,0,1,8,1,3,1,2,1,3,3,3,5,0,4,0,1,0,2,0,4,0,1,0,0,1,0,0,1,0,0,0,11,9,4,32,23,9,12,12,1,1,0,0,0,0,1,1,1,1,0,0,0,0,6,6,1,1,0,0,0,0,1,1,0,0,0,0,10,10,,,,,,,,,,,,,,,,,,
Kab. Bengkulu Utara,Kec. Arga Makmur,SLB NEGERI 1  BENGKULU UTARA,20,20,0,0,0,0,0,2,6,0,7,18,1,4,8,4,0,4,6,5,2,6,5,3,7,1,4,5,4,5,4,1,3,4,3,4,2,1,0,0,22,25,5,91,48,43,23,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,18,,,,,,,,,,,,,,,,,,
Kab. Kaur,Kec. Kaur Utara,SLB NEGERI 1 KAUR,13,13,0,0,0,0,0,0,2,0,4,9,7,0,1,0,1,0,2,0,1,0,1,0,1,0,5,1,1,0,10,3,9,6,0,1,1,2,0,0,58,13,7,46,33,13,13,13,2,2,0,0,0,0,1,1,2,2,0,0,2,2,9,9,3,3,0,0,0,0,1,1,0,0,0,0,20,20,,,,,,,,,,,,,,,,,,
Kab. Kepahiang,Kec. Kepahiang,SLB NEGERI 1 KEPAHIANG,15,13,0,0,1,0,0,0,3,0,5,9,1,3,8,3,7,4,4,4,3,4,1,4,5,4,9,4,1,3,1,1,3,1,1,1,0,1,0,0,15,14,4,77,43,34,9,9,1,1,1,1,0,0,1,1,1,1,0,0,1,1,3,3,0,0,0,0,0,0,1,1,0,0,0,0,8,8,,,,,,,,,,,,,,,,,,
Kab. Lebong,Kec. Lebong Sakti,SLB NEGERI  1 LEBONG,28,9,0,0,0,0,0,0,2,2,3,8,2,2,2,0,5,2,3,2,1,1,6,1,1,2,7,4,4,3,3,0,0,0,2,2,1,1,0,0,19,11,4,53,35,18,11,11,1,1,1,1,0,0,1,1,1,1,0,0,1,1,14,14,0,0,0,0,0,0,1,1,0,0,0,0,17,17,,,,,,,,,,,,,,,,,,
Kab. Mukomuko,Kec. Kota Mukomuko,SLBN  1 MUKOMUKO,16,14,0,0,0,0,0,2,13,0,3,12,1,4,5,7,5,2,2,1,7,5,2,3,3,4,1,0,0,1,1,3,0,0,2,1,0,0,0,0,13,15,5,55,28,27,17,17,1,1,0,0,0,0,1,1,1,1,0,0,0,0,6,6,0,0,0,0,0,0,1,1,0,0,0,0,13,13,,,,,,,,,,,,,,,,,,
Kab. Mukomuko,Kec. XIV Koto,SLB NEGERI 2 MUKOMUKO,7,6,0,1,0,0,0,1,1,0,1,6,2,2,3,2,0,0,4,1,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,7,4,17,10,7,6,6,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,4,1,1,0,0,0,0,1,1,1,1,1,1,10,10,,,,,,,,,,,,,,,,,,
Kab. Rejang Lebong,Kec. Curup Selatan,SLBN 1 REJANG LEBONG,35,14,0,1,3,0,0,1,6,0,4,20,5,3,21,6,11,5,9,7,14,9,3,6,4,3,3,4,1,7,9,2,5,4,2,2,5,3,0,0,46,24,8,145,87,58,15,15,1,1,0,0,0,0,1,1,2,2,0,0,1,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,17,17,,,,,,,,,,,,,,,,,,
Kab. Rejang Lebong,Kec. Curup Timur,SLBIT NUR KHOIRUL ASHAB,4,3,0,0,1,0,0,0,0,0,1,1,1,1,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,2,11,9,2,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
