kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Bengkayang,Kec. Bengkayang,SLB NEGERI ADIL KA TALINO,12,8,7,7,4,0,7,7,5,1,3,4,1,1,7,1,8,3,1,1,3,2,7,3,5,5,6,4,4,8,0,1,0,0,0,1,2,0,0,0,14,7,2,73,44,29,6,6,2,2,0,0,0,0,1,1,1,1,0,0,0,0,7,7,1,1,0,0,0,0,1,1,1,1,0,0,4,4,,,,,,,,,,,,,,,,,,
Kab. Bengkayang,Kec. Jagoi Babang,SLBN NUSAK JAGOI BABANG,7,6,1,1,0,0,1,1,2,1,2,5,2,0,5,2,2,2,2,2,8,5,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,14,7,2,35,20,15,7,7,1,1,0,0,0,0,1,1,1,1,1,1,1,1,5,4,1,1,0,0,0,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,
Kab. Kapuas Hulu,Kec. Putussibau Selatan,SLB N 25 KEDAMIN HILIR,12,5,0,0,0,0,0,4,6,0,1,4,1,0,5,4,1,1,2,1,3,1,4,1,5,1,6,3,8,2,8,0,4,1,4,6,6,4,0,0,15,5,1,81,56,25,11,11,0,0,1,1,0,0,1,1,1,1,0,0,1,1,4,4,1,1,0,0,0,0,1,1,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kayong Utara,Kec. Sukadana,SLB SUKADANA,9,7,0,0,0,0,0,0,1,0,1,6,1,1,3,3,2,3,0,3,1,1,1,2,3,0,1,2,0,2,6,0,0,0,0,0,0,0,0,0,29,7,2,33,17,16,7,7,0,1,0,0,0,0,1,1,1,1,0,0,1,1,6,6,0,1,0,0,0,0,1,1,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Ketapang,Kec. Delta Pawan,SLB N KETAPANG,25,19,0,0,0,0,0,1,1,0,3,9,0,2,10,3,5,2,4,2,1,6,8,5,8,6,6,5,11,3,2,3,4,6,2,1,1,3,0,0,8,12,2,110,65,45,43,42,1,0,1,0,0,0,1,1,0,0,0,0,1,0,12,12,0,0,0,0,0,0,1,1,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Ketapang,Kec. Matan Hilir Selatan,SLB BINA GENERASI TERPADU,6,4,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,2,0,2,0,3,0,0,1,0,3,2,2,0,0,0,0,0,0,0,0,0,0,2,1,6,15,9,6,4,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Kubu Raya,Kec. Rasau Jaya,SLBN RASAU JAYA,22,13,0,0,0,0,0,0,1,0,5,8,3,2,2,3,4,2,0,0,9,5,6,8,5,3,0,0,6,4,4,5,6,2,4,6,2,3,0,0,15,13,5,89,48,41,23,18,1,1,1,1,0,0,1,1,1,1,1,1,1,1,7,7,2,2,0,0,0,0,0,0,0,0,0,0,9,9,,,,,,,,,,,,,,,,,,
Kab. Kubu Raya,Kec. Sungai Raya,SLB IBU BAHAGIA,6,3,0,0,0,0,0,0,0,0,1,2,0,0,5,5,3,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,18,12,6,8,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Landak,Kec. Ngabang,SLB NEGERI NGABANG,12,7,3,4,4,0,2,9,9,4,4,7,0,1,5,2,8,0,5,1,1,4,2,5,6,1,0,1,5,3,3,3,3,5,4,2,2,0,0,0,7,11,1,71,44,27,12,7,1,1,0,0,0,0,1,1,1,1,0,0,1,1,6,6,0,0,0,0,0,0,1,0,0,0,0,0,6,1,,,,,,,,,,,,,,,,,,
Kab. Melawi,Kec. Nanga Pinoh,SLB BHAKTI LUHUR,12,10,0,0,0,0,0,0,0,0,0,15,1,4,12,3,3,5,3,3,2,5,3,3,3,2,4,1,1,1,0,4,0,2,3,0,1,1,0,0,6,15,5,65,35,30,10,10,0,0,0,0,0,0,1,1,1,1,1,1,0,0,6,6,1,1,0,0,0,0,1,1,0,0,0,0,9,9,,,,,,,,,,,,,,,,,,
