kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Asahan,Kec. Kisaran Timur,SLB Negeri Asahan,24,9,0,0,0,0,0,1,0,0,2,9,1,3,8,1,6,2,7,3,18,9,10,4,4,4,8,1,0,0,0,0,1,1,0,0,0,0,0,0,18,11,4,87,62,25,10,10,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Asahan,Kec. Kisaran Timur,SLB SWASTA DAARUS SALAM ASAHAN,24,8,0,1,2,0,0,3,0,0,1,8,0,2,3,2,2,1,7,6,5,4,0,2,3,1,0,0,1,1,4,7,3,6,6,1,5,11,0,0,3,9,2,81,39,42,3,3,0,0,0,0,0,0,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,
Kab. Asahan,Kec. Pulo Bandring,SEKOLAH LUAR BIASA (SLB) SWASTA OSAKALI ASAHAN,25,7,0,2,1,0,0,0,1,0,1,7,0,2,4,6,4,3,1,0,0,3,4,3,7,5,4,5,5,1,11,6,1,3,3,1,1,2,0,0,11,8,2,83,45,38,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Batu Bara,Kec. Air Putih,SLB NEGERI BATUBARA,30,30,0,1,2,0,1,2,2,1,10,22,4,13,7,7,3,6,12,6,7,7,14,5,9,7,8,5,11,9,10,8,4,5,5,7,5,1,0,0,19,32,17,168,95,73,26,24,1,1,0,0,1,1,1,1,1,1,1,1,1,1,3,3,2,2,0,0,1,1,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Dairi,Kec. Sidikalang,SLB Negeri Sidikalang,8,7,0,0,0,0,0,6,1,0,0,9,3,0,3,1,0,1,1,0,2,2,1,2,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,29,9,3,20,11,9,11,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,
Kab. Deli Serdang,Kec. Hamparan Perak,SLB SWASTA SYAFIQ,23,6,0,0,0,0,0,0,0,0,1,7,1,2,5,0,4,4,2,3,6,1,5,3,7,5,3,2,0,1,0,1,0,0,0,0,0,1,0,0,13,8,3,54,32,22,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Deli Serdang,Kec. Lubuk Pakam,SLB Negeri Deliserdang,14,11,0,0,0,0,0,1,2,1,2,14,0,3,6,4,6,3,15,4,2,4,11,9,10,8,8,5,0,0,0,0,2,0,0,0,0,0,0,0,10,16,3,97,60,37,8,8,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,,,,,,,,,,,,,,,,,,
Kab. Deli Serdang,Kec. Pancur Batu,SLB C Karya Tulus,14,14,0,0,0,0,0,0,0,0,1,13,0,1,8,1,5,1,2,0,1,1,5,4,6,8,9,6,7,12,7,5,3,7,7,3,3,8,0,0,9,14,1,119,63,56,15,15,1,1,0,0,0,0,1,1,1,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Deli Serdang,Kec. Pancur Batu,SLB TUNAS HARAPAN MANDIRI,12,8,0,2,1,0,2,3,6,0,1,2,1,0,15,8,1,8,10,5,13,2,10,1,9,7,6,6,4,3,6,2,1,2,3,3,1,0,0,0,5,3,1,126,79,47,10,10,1,1,0,0,0,0,0,0,1,1,0,0,1,1,4,4,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Deli Serdang,Kec. Percut Sei Tuan,SLB ABC MELATI AISYIAH DELISERDANG,34,10,0,0,0,0,0,1,2,0,0,11,0,1,17,9,19,11,11,8,15,7,3,11,6,7,7,4,23,8,2,4,1,0,5,1,4,3,0,0,4,11,1,186,113,73,12,12,1,1,0,1,0,0,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
