kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Halmahera Barat,Kec. Jailolo,SLB NEGERI HALMAHERA BARAT,19,17,0,0,0,0,0,3,3,0,5,23,3,1,0,0,1,0,1,0,1,4,3,0,3,2,5,1,14,3,3,2,5,2,10,6,11,5,0,0,64,28,4,82,57,25,16,16,1,1,0,0,0,0,1,1,1,1,0,0,1,1,4,4,1,1,0,0,0,0,1,1,1,1,0,0,14,14,,,,,,,,,,,,,,,,,,
Kab. Halmahera Barat,Kec. Tabaru,SLB FILADELFIA,5,0,0,1,1,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4,1,5,0,0,0,0,0,0,0,10,0,7,13,11,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Halmahera Selatan,Kec. Bacan,SLB NEGERI LABUHA,12,12,1,0,0,0,1,1,7,2,4,12,3,5,5,2,5,3,4,2,1,2,6,0,4,1,3,2,4,2,3,0,9,3,2,1,4,3,0,0,46,16,8,71,50,21,20,20,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,17,17,,,,,,,,,,,,,,,,,,
Kab. Halmahera Selatan,Kec. Bacan Selatan,SLB SOLIMONGO,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Halmahera Selatan,Kec. Bacan Timur Selatan,SLB AZ ZAHRA CITRA BANGSA,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,6,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Halmahera Selatan,Kec. Gane Timur,SLB LEU NADAL FOYA,4,4,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,4,1,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Halmahera Selatan,Kec. Makian Barat,SLB TUNAS HARAPAN MALUKU UTARA,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,17,10,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Halmahera Tengah,Kec. Weda,SLB Negeri WEDA,11,5,0,0,0,0,0,1,1,0,3,7,3,0,2,2,1,1,1,0,2,0,8,0,1,0,7,1,1,0,2,0,2,0,7,0,0,0,0,0,17,10,3,38,34,4,7,7,0,0,0,0,0,0,1,1,0,0,0,0,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,
Kab. Halmahera Timur,Kec. Kota Maba,SLB NEGERI MABA,7,6,1,0,0,0,0,0,2,0,5,12,3,3,0,0,0,0,0,0,2,1,0,0,0,1,5,7,0,1,2,1,0,0,0,0,0,1,0,0,74,17,6,21,9,12,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Halmahera Timur,Kec. Wasile Timur,SLB NEGERI SUBAIM,12,6,0,0,0,0,0,2,2,0,3,4,2,4,2,2,4,1,1,0,1,2,6,2,4,5,1,1,2,2,4,4,4,3,2,1,5,2,0,0,31,7,6,61,36,25,6,6,1,1,0,0,0,0,0,0,0,0,0,0,1,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,
