kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Agam,Kec. Ampek Angkek,SLB AMANAH BUNDA,8,3,0,0,3,0,0,2,1,0,0,3,1,2,0,0,0,0,1,0,4,1,0,1,1,0,5,0,0,0,3,0,1,0,0,0,5,0,0,0,6,3,3,22,20,2,6,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Agam,Kec. Ampek Angkek,SLB ETNIK KREATIF NUSANTARA,10,6,0,0,0,0,0,0,0,0,1,4,1,3,1,0,1,0,1,0,1,1,3,1,2,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,5,5,4,20,13,7,4,4,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Agam,Kec. Ampek Angkek,SLBN 1 AMPEK ANGKEK,30,14,0,0,0,0,0,0,2,0,3,16,0,2,6,0,1,1,5,3,4,2,11,5,6,4,6,3,4,0,1,2,2,0,1,2,1,1,0,0,7,19,2,71,48,23,12,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Agam,Kec. Ampek Nagari,SLB AMPEK NAGARI,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Agam,Kec. Banuhampu,SLB ISLAM TERPADU TITIAN ILMU,4,2,0,0,1,0,0,0,0,0,1,1,0,2,2,1,4,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,2,14,12,2,3,5,1,1,0,0,0,0,0,0,1,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Agam,Kec. Baso,SLB BASO,12,6,0,1,0,0,0,1,0,0,0,7,1,3,5,3,4,1,4,1,4,0,5,3,4,3,2,1,3,6,6,0,4,2,3,0,2,0,0,0,14,7,4,66,46,20,10,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,
Kab. Agam,Kec. Baso,SLB MUTIARA AGAM MANDIRI,5,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,2,0,3,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,16,13,3,5,5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Agam,Kec. Candung,SLB KITA SAMA,9,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,2,0,5,0,1,0,2,4,0,1,5,2,1,1,1,1,0,0,0,0,0,0,4,3,3,27,18,9,10,10,1,1,0,0,0,0,0,1,3,2,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Agam,Kec. Candung,SLB QURRATUL QULUB,7,5,1,0,1,0,0,0,0,0,1,3,0,1,0,0,2,0,1,1,1,1,2,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,13,4,1,14,9,5,4,4,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Agam,Kec. Kamang Magek,SEKOLAH LUAR BIASA BINTANG NUSANTARA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,1,4,4,1,1,0,0,0,0,1,1,1,1,1,1,0,0,5,5,1,1,0,0,0,0,0,0,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,
