kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Bangka,Kec. Belinyu,SLB YPN,25,7,0,0,1,0,0,0,1,0,0,8,1,2,4,3,3,4,4,4,6,3,13,2,2,0,6,4,6,4,1,3,3,1,4,2,2,3,0,0,11,8,3,87,54,33,11,11,1,1,0,0,0,0,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,8,8,,,,,,,,,,,,,,,,,,
Kab. Bangka,Kec. Sungailiat,SLB N SUNGAILIAT,58,19,1,2,1,0,1,1,2,1,6,16,4,4,9,2,10,6,14,7,16,12,8,11,11,6,13,8,15,6,11,5,9,10,11,4,8,5,0,0,10,22,8,217,135,82,29,29,1,1,0,0,0,0,1,1,1,1,0,0,1,1,10,10,1,1,0,0,0,0,1,1,1,1,0,0,18,18,,,,,,,,,,,,,,,,,,
Kab. Bangka Barat,Kec. Muntok,SLBN MUNTOK,39,11,0,0,0,0,0,0,0,0,3,8,4,4,4,2,6,4,4,2,3,2,3,2,6,4,3,3,8,4,7,5,2,0,4,0,4,6,0,0,2,11,8,88,54,34,13,13,1,1,0,0,0,0,1,1,0,0,1,1,1,1,8,8,0,0,1,1,0,0,1,1,0,0,0,0,17,17,,,,,,,,,,,,,,,,,,
Kab. Bangka Selatan,Toboali,SLB Negeri TOBOALI,40,13,0,0,0,0,0,2,2,0,5,14,8,2,9,6,9,8,6,4,5,6,4,3,5,2,4,2,3,4,3,3,3,1,5,5,7,0,0,0,2,19,10,107,63,44,13,13,1,1,1,1,0,0,1,1,1,1,0,0,1,1,8,8,1,1,0,0,0,0,3,3,1,1,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Bangka Tengah,Kec. Koba,SLB N KOBA,44,12,0,0,2,0,0,1,2,0,3,15,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,8,0,0,0,15,15,1,1,1,1,0,0,1,1,0,0,1,1,1,1,2,2,1,1,0,0,0,0,1,1,0,0,0,0,17,17,,,,,,,,,,,,,,,,,,
Kab. Bangka Tengah,Kec. Pangkalan Baru,SLB PERSONA,6,5,0,0,0,0,0,0,0,0,0,4,0,1,3,1,2,1,0,1,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,16,10,6,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Belitung,Kec. Tanjung Pandan,SLB N TANJUNGPANDAN,44,17,0,0,0,0,0,2,1,0,2,18,3,4,6,3,13,2,8,5,11,7,13,4,9,5,6,8,12,6,7,0,11,2,6,4,6,2,0,0,5,20,7,156,108,48,22,22,1,1,0,0,0,0,1,1,1,1,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Belitung Timur,Kec. Damar,SLBN Manggar,30,20,0,0,0,0,0,1,2,0,5,18,6,1,9,3,6,2,11,7,2,3,8,6,6,3,6,3,6,4,6,6,7,3,6,4,4,3,0,0,8,23,7,128,80,48,16,16,1,1,0,0,0,0,1,1,2,2,1,1,1,1,7,7,2,2,0,0,0,0,0,0,0,0,0,0,19,19,,,,,,,,,,,,,,,,,,
Kota Pangkal Pinang,Kec. Gerunggang,SLB YPAC PANGKAL PINANG,16,13,12,13,1,0,10,1,10,0,2,15,0,1,14,2,15,6,7,5,10,2,6,10,3,5,10,5,12,5,5,5,7,5,7,1,5,3,0,0,36,17,1,155,101,54,19,19,1,1,1,1,0,0,1,1,1,1,1,1,1,1,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kota Pangkal Pinang,Kec. Girimaya,SLB N 31 PKLK NEGERI PANGKALPINANG,69,26,0,0,1,0,0,3,3,0,10,23,5,10,17,11,15,10,24,10,32,8,11,12,12,4,24,13,24,9,17,9,13,15,14,6,10,9,0,0,9,33,15,329,213,116,31,31,1,1,1,1,0,0,1,1,1,1,0,0,1,1,9,9,0,0,0,0,0,0,1,1,0,0,0,0,35,35,,,,,,,,,,,,,,,,,,
