kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Alor,Kec. Alor Tengah Utara,SLB NEGERI ALOR,18,7,2,1,0,0,1,3,7,1,8,17,5,7,6,1,6,2,3,6,3,3,6,5,1,3,5,2,6,1,0,2,1,4,3,3,0,1,0,0,19,25,12,73,40,33,22,22,1,1,0,0,0,0,1,1,2,2,0,0,1,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,18,18,,,,,,,,,,,,,,,,,,
Kab. Alor,Kec. Alor Tengah Utara,SLB NEGERI TUNA GRAHITA (C) ALOR,18,6,1,1,2,0,1,3,6,0,6,15,5,6,4,2,4,0,3,1,1,1,6,2,3,0,6,2,4,6,4,3,4,2,2,5,5,2,0,0,29,21,11,72,46,26,21,21,2,2,0,0,0,0,2,2,2,2,0,0,1,1,7,7,0,0,0,0,0,0,1,1,0,0,0,0,15,15,,,,,,,,,,,,,,,,,,
Kab. Alor,Kec. Pantar Tengah,SLB NEGERI PANTAR,11,8,2,0,1,0,0,2,2,0,5,5,5,2,0,1,1,0,0,1,1,0,3,0,2,1,1,3,4,0,2,2,2,2,0,6,0,0,0,0,29,10,7,32,16,16,15,15,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,0,0,0,2,2,0,0,13,13,,,,,,,,,,,,,,,,,,
Kab. Belu,Kec. Atambua Barat,SLB BHAKTI LUHUR,12,11,11,11,8,0,11,11,12,8,0,10,2,2,4,1,2,2,1,1,1,0,4,3,1,1,4,4,2,4,0,3,1,0,0,3,0,2,0,0,25,10,4,44,20,24,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Belu,Kec. Kota Atambua,SLB NEGERI TENUBOT,26,14,2,1,2,0,3,1,8,2,5,19,7,0,8,4,8,4,9,6,7,7,3,5,5,4,9,7,7,2,6,6,8,5,1,3,1,4,0,0,47,24,7,129,72,57,19,19,1,1,1,1,0,0,1,1,1,1,0,0,1,1,8,8,0,1,0,0,0,0,1,1,0,0,0,0,9,7,,,,,,,,,,,,,,,,,,
Kab. Ende,Kec. Ende Selatan,SLB NEGERI ENDE,42,21,0,0,0,0,0,1,14,0,6,17,3,5,8,0,6,3,2,2,6,2,2,2,11,3,4,3,13,2,9,0,4,5,2,1,3,1,0,0,29,23,8,94,70,24,10,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,9,,,,,,,,,,,,,,,,,,
Kab. Ende,Kec. Ende Tengah,SLB NEGERI TUNA GRAHITA (C) ENDE,10,10,0,0,0,0,0,1,10,2,3,6,3,4,4,1,6,0,7,1,1,3,5,0,1,1,5,7,1,1,1,2,0,2,0,0,0,0,0,0,58,9,7,49,31,18,8,8,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Flores Timur,Kec. Ile Mandiri,SLB ADIMISTER DULIONAN,10,0,1,1,0,0,1,1,3,1,1,7,2,5,9,2,6,3,1,2,1,2,2,0,2,0,2,1,2,0,0,0,2,0,2,0,0,0,0,0,34,8,7,39,29,10,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Flores Timur,Kec. Larantuka,SLB NEGERI WERI,21,21,0,0,1,0,0,2,10,0,6,19,5,2,7,1,8,2,15,9,13,10,8,9,11,4,9,2,5,4,2,4,3,8,4,8,7,0,0,0,49,25,7,153,92,61,13,13,1,1,0,0,1,1,0,0,0,0,1,1,1,1,9,9,1,1,0,0,0,0,0,0,0,0,0,0,17,17,,,,,,,,,,,,,,,,,,
Kab. Kupang,Kec. Amarasi Barat,SLB NEGERI AM ROIT,8,7,0,0,0,0,0,1,2,0,2,5,6,3,9,4,5,0,7,8,1,1,0,0,3,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,20,7,9,43,28,15,7,7,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,10,,,,,,,,,,,,,,,,,,
